Species	Status	MinT	MaxT
31	extinct	40.69	50.58
31	extinct	43.87	52.85
75	extinct	45.06	45.08
75	extinct	44.9	45.47
83	extinct	44.03	44.76
87	extinct	41.88	42.61
89	extinct	43.6	44.28
89	extinct	43.84	44.35
93	extinct	43.27	43.73
99	extinct	42.04	43.16
69	extinct	46.34	47.24
69	extinct	46.25	48.23
33	extinct	45.53	47.49
45	extinct	47.12	49.34
45	extinct	47.78	51.83
56	extinct	45.76	47.16
58	extinct	48.35	48.47
66	extinct	47.73	49.1
66	extinct	46.11	47.96
63	extinct	45.47	45.8
63	extinct	42.19	48.11
109	extinct	40.03	40.72
109	extinct	40.04	42.28
109	extinct	41.17	41.64
109	extinct	40.32	40.78
109	extinct	40.72	40.88
119	extinct	39.81	40.52
119	extinct	38.76	40.9
38	extinct	28.95	54.79
38	extinct	49.31	50.39
38	extinct	51.22	52.64
38	extinct	29.56	42.96
38	extinct	27.62	32.16
107	extinct	41.26	41.45
107	extinct	40.3	41.14
107	extinct	40.23	42.18
121	extinct	40.43	40.66
122	extinct	38.98	39.12
112	extinct	40.7	41.31
136	extinct	37.68	38.19
136	extinct	37.93	38.27
137	extinct	37.73	38.57
137	extinct	38.38	38.61
137	extinct	38.32	38.54
114	extinct	39.84	40.28
92	extinct	41.91	43.92
92	extinct	38.1	38.38
85	extinct	40.31	42.37
85	extinct	41.51	45.12
85	extinct	37.64	39.38
85	extinct	42.05	43.86
85	extinct	35.58	39.9
85	extinct	40.22	43.65
85	extinct	40.38	43.76
84	extinct	38.07	40.14
81	extinct	40.78	42.46
81	extinct	34.19	36.89
145	extinct	36.57	36.72
145	extinct	36.01	36.57
145	extinct	36.64	37.28
145	extinct	36.31	36.45
145	extinct	36.63	37.6
139	extinct	35.55	37.95
139	extinct	34.05	36.7
138	extinct	35.51	35.86
138	extinct	34.61	37.11
147	extinct	36.45	37.05
147	extinct	36.57	36.9
150	extinct	35.26	35.85
150	extinct	36.3	36.6
150	extinct	33.79	35.65
150	extinct	36.16	37.27
172	extinct	34.95	35.14
172	extinct	34.89	35.53
172	extinct	34.93	35.07
154	extinct	35.88	35.95
154	extinct	35.8	36.91
154	extinct	35.73	36.35
154	extinct	35.54	35.75
154	extinct	36.02	36.82
154	extinct	35.96	36.16
156	extinct	36.12	36.71
158	extinct	36.01	36.07
158	extinct	35.86	36.03
158	extinct	36.01	36.27
158	extinct	35.86	36.45
158	extinct	35.9	36.52
158	extinct	35.9	36.8
164	extinct	35.43	35.48
164	extinct	35.46	35.55
164	extinct	35.05	36.53
164	extinct	34.54	36.18
164	extinct	34.6	34.87
164	extinct	35.29	36.19
165	extinct	34.96	36.1
165	extinct	33.96	34.12
165	extinct	34.15	35.53
165	extinct	33.11	33.41
167	extinct	34.7	34.85
167	extinct	31.82	33.01
167	extinct	32.33	34.83
167	extinct	35.28	35.39
167	extinct	32.76	33.88
167	extinct	33.06	35.15
176	extinct	34.36	35.42
176	extinct	34.36	34.56
176	extinct	34.15	34.17
176	extinct	34.12	34.65
176	extinct	34.21	34.55
178	extinct	33.78	34.56
178	extinct	33.73	34.56
178	extinct	33.56	34.69
178	extinct	33.88	35.07
178	extinct	33.9	35.08
181	extinct	34.61	34.92
181	extinct	34.72	35.04
181	extinct	34.23	35.01
191	extinct	33.45	33.94
131	extinct	36.95	37.81
131	extinct	36.1	36.87
162	extinct	35.69	36.08
129	extinct	38.13	38.55
106	extinct	31.66	36.08
103	extinct	40.52	41.16
103	extinct	38.73	42.24
96	extinct	42.5	42.94
115	extinct	35.84	37.22
108	extinct	36.0	36.5
108	extinct	26.3	38.67
128	extinct	38.16	38.6
128	extinct	34.33	36.65
128	extinct	35.98	36.15
128	extinct	34.18	34.6
73	extinct	44.57	46.82
73	extinct	29.79	32.27
76	extinct	39.9	42.87
76	extinct	24.22	39.14
76	extinct	37.62	43.21
76	extinct	42.65	45.5
126	extinct	37.38	38.17
126	extinct	33.41	35.37
126	extinct	37.63	38.16
126	extinct	35.13	38.66
117	extinct	37.28	39.96
130	extinct	28.99	30.59
130	extinct	35.75	36.1
130	extinct	36.4	37.04
209	extinct	30.95	33.35
205	extinct	32.88	33.28
205	extinct	32.85	33.18
199	extinct	31.0	32.74
195	extinct	29.66	34.05
53	extinct	26.1	34.18
193	extinct	28.35	28.72
193	extinct	28.03	28.09
193	extinct	30.04	32.73
192	extinct	33.41	33.48
189	extinct	30.87	32.08
206	extinct	32.45	32.87
206	extinct	31.24	32.26
206	extinct	25.1	25.79
206	extinct	27.82	32.76
210	extinct	32.53	32.71
210	extinct	32.59	33.28
218	extinct	30.37	32.18
218	extinct	31.69	32.78
218	extinct	30.0	30.13
216	extinct	30.99	31.79
216	extinct	31.39	32.83
216	extinct	31.65	32.67
216	extinct	31.18	31.34
290	extinct	27.4	28.22
290	extinct	27.43	27.87
290	extinct	27.51	27.72
268	extinct	28.15	28.5
262	extinct	28.1	28.2
259	extinct	27.52	27.64
259	extinct	28.72	28.79
259	extinct	28.67	28.84
259	extinct	27.68	27.97
258	extinct	27.82	28.04
258	extinct	27.78	28.64
258	extinct	27.82	28.0
258	extinct	27.69	29.42
241	extinct	29.53	30.62
239	extinct	29.28	30.3
239	extinct	30.2	30.94
234	extinct	30.19	30.85
226	extinct	30.89	31.86
226	extinct	30.79	31.87
226	extinct	30.56	31.54
226	extinct	30.9	31.76
226	extinct	30.87	31.83
