Species	Status
Protosteiromys	extinct
Protypotherium	extinct
Prozaedyus	extinct
Pseudeutatus	extinct
Pseudhalmarhiphus	extinct
Pseudhyrax	extinct
Pseudoglyptodon	extinct
Pseudohegetotherium	extinct
Pseudolops	extinct
Pseudopachyrucos	extinct
Pseudostegotherium	extinct
Pucatherium	extinct
Puelia	extinct
Punadolops	extinct
Punahyrax	extinct
Punapithecus	extinct
Punatherium	extinct
Pyrotherium	extinct
Reigia	extinct
Rhynchippus	extinct
Rhyphodon	extinct
Ricardocifellia	extinct
Ricardolydekkeria	extinct
Riolestes	extinct
Riostegotherium	extinct
Ronwolffia	extinct
Rosendo	extinct
Rosendolops	extinct
Rumiodon	extinct
Rutimeyeria	extinct
Sallacyon	extinct
Salladolodus	extinct
Sallamys	extinct
Sallatherium	extinct
Saltaodus	extinct
Saltatherium	extinct
Santiagorothia	extinct
Sasawatsu	extinct
Scaglia	extinct
Scarrittia	extinct
Scotamys	extinct
Selvamys	extinct
Shapajamys	extinct
Sillustania	extinct
Sparnotheriodon	extinct
Stegosimpsonia	extinct
Stenotatus	extinct
Suniodon	extinct
Tacheria	extinct
Tarapotomys	extinct
tegotherium	extinct
Teratopithecus	extinct
Termastherium	extinct
Tetragonostylops	extinct
Thadanius	extinct
Thomashuxleya	extinct
Trachytherus	extinct
Transpithecus	extinct
Tricoelodus	extinct
Trigonolophodon	extinct
Trigonostylops	extinct
Trilobodon	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Ucayalimys	extinct
Ucayalipithecus	extinct
Ultrapithecus	extinct
Umayodus	extinct
Uruguaytherium	extinct
Utaetus	extinct
Vallehermosomys	extinct
Vassallia	extinct
Victorlemoineia	extinct
Vucetichimys	extinct
Wamradolops	extinct
Wirunodon	extinct
Woodburnodon	extinct
Xenostephanus	extinct
Xesmodon	extinct
Xylechimys	extinct
Yuruatherium	extinct
Zeusdelphys	extinct
