Species	Status
?Sallamys	extinct
Abderites	extinct
Albertogaudrya	extinct
Anayatherium	extinct
Antepithecus	extinct
Archaeohyrax	extinct
Archaeophylus	extinct
Archaeopithecus	extinct
Archaeotypotherium	extinct
Archaeutatus	extinct
Argyrohyrax	extinct
Asmithwoodwardia	extinct
Astegotherium	extinct
Asteromys	extinct
Astraponotus	extinct
Baguatherium	extinct
Balsayacuy	extinct
Bardalestes	extinct
Barrancatatus	extinct
Branisamys	extinct
Brucemacfaddenia	extinct
Bryanpattersonia	extinct
Campanorco	extinct
Canaanimico	extinct
Carodnia	extinct
Chambiramys	extinct
Changquin	extinct
Chlorocyon	extinct
Cochilius	extinct
Colbertia	extinct
Coniopternium	extinct
Deseadomys	extinct
Distylophorus	extinct
Eobranisamys	extinct
Eohyrax	extinct
Eoincamys	extinct
Eomorphippus	extinct
Eopachyrucos	extinct
Eosallamys	extinct
Eoviscaccia	extinct
Epiklohnia	extinct
Evolestes	extinct
Federicoanaya	extinct
Fredszalaya	extinct
Griphodon	extinct
Guilielmoscottia	extinct
Henricosbornia	extinct
Homalostylops	extinct
Hondonadia	extinct
Incamys	extinct
Isotemnus	extinct
Isotypotherium	extinct
Kibenikhoria	extinct
Kichkasteiromys	extinct
Kramadolops	extinct
Lapazomys	extinct
Leontinia	extinct
Loretomys	extinct
Maxschlosseria	extinct
Mendozahippus	extinct
Meteutatus	extinct
Migraveramus	extinct
Moqueguahippus	extinct
Nemolestes	extinct
Notogale	extinct
Notopithecus	extinct
Notostylops	extinct
Oldfieldthomasia	extinct
Orome	extinct
Paginula	extinct
Palaeopeltis	extinct
Palaeosteiromys	extinct
Palaeothentes	extinct
Palangania	extinct
Pampahippus	extinct
Parastegosimpsonia	extinct
Parutaetus	extinct
Pascualihippus	extinct
Patagonia	extinct
Patene	extinct
Paulacoutomys	extinct
Peltephilus	extinct
Peridolopidae_gen_A	extinct
Perutherium	extinct
Pharsophorus	extinct
Platypittamys	extinct
Plesiosteiromys	extinct
Pleurostylodon	extinct
Polydolops	extinct
Proadinotherium	extinct
Proargyrohyrax	extinct
Proargyrolagus	extinct
Proborhyaena	extinct
Progaleopithecus	extinct
Prohegetotherium	extinct
Propyrotherium	extinct
Prosotherium	extinct
Prostegotherium	extinct
Pseudhyrax	extinct
Pseudoglyptodon	extinct
Pseudostegotherium	extinct
Pucatherium	extinct
Puelia	extinct
Punadolops	extinct
Pyrotherium	extinct
Rhynchippus	extinct
Riostegotherium	extinct
Rosendo	extinct
Rosendolops	extinct
Sallamys	extinct
Sallatherium	extinct
Santiagorothia	extinct
Scarrittia	extinct
Scleromys	extinct
Stegosimpsonia	extinct
Steiromys	extinct
Stenotatus	extinct
Taubatherium	extinct
Teratopithecus	extinct
Teushentherium	extinct
Thadanius	extinct
Thomashuxleya	extinct
Trachytherus	extinct
Transpithecus	extinct
Trelewthentes	extinct
Ucayalimys	extinct
Utaetus	extinct
Wamradolops	extinct
Xenastrapotherium	extinct
