Species	Status	min_age	max_age
Paulogervaisia	extinct	38	41.2
Paulogervaisia	extinct	36	39
Paulogervaisia	extinct	38	41.2
Paulogervaisia	extinct	38	41.2
Proectocion	extinct	38	41.2
Proectocion	extinct	48	50
Proectocion	extinct	38	41.2
Prothoatherium	extinct	11.8	13
Raulvaccia	extinct	61.6	66
Ricardocifellia	extinct	48.6	55.8
Salladolodus	extinct	23.03	29
Salladolodus	extinct	23.03	29
Saltaodus	extinct	41.3	56
Umayodus	extinct	47.8	59.2
Amilnedwardsia	extinct	44	45
Coniopternium	extinct	23.03	29
Coniopternium	extinct	23.03	29
Coniopternium	extinct	23.03	29
Coniopternium	extinct	23.03	29
Coniopternium	extinct	24.5	26
Cramauchenia	extinct	20	21
Cramauchenia	extinct	23.03	29
Cramauchenia	extinct	20.1	21
Cramauchenia	extinct	20.1	21
Cramauchenia	extinct	20.5	21
Cullinia	extinct	6.8	8
Cullinia	extinct	7.246	11.62
Ernestohaeckelia	extinct	48	50
Ernestohaeckelia	extinct	48	50
Huayqueriana	extinct	6.8	8
Huayqueriana	extinct	5.8	7
Huayqueriana	extinct	3.3	5.3
Huayqueriana	extinct	6.8	7.239
Llullataruca	extinct	13.82	20.44
Llullataruca	extinct	12.4	13
Llullataruca	extinct	12.4	13
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	2.588	3.6
Macrauchenia	extinct	3.3	5.333
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.781	1.2
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	3.3	5.333
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	0	0.0117
Macrauchenia	extinct	0	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	2.588	3.6
Macrauchenia	extinct	0	2.58
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.012	0.126
Macrauchenia	extinct	4	5.333
Macrauchenia	extinct	0.781	1.06
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	0.012	0.021
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.012	0.126
Macrauchenia	extinct	0.012	0.126
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	0.7774
Macrauchenia	extinct	0.781	1.2
Macrauchenia	extinct	0.012	0.126
Macrauchenia	extinct	0.781	2.58
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.116	0.126
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.116	0.128
Macrauchenia	extinct	0.116	0.126
Macrauchenia	extinct	0.01174	0.01935
Macrauchenia	extinct	0.016327	0.0426
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	0.06	0.1
Macrauchenia	extinct	0.012	0.3
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0	2.58
Macrauchenia	extinct	0.0117	0.126
Macrauchenia	extinct	0.0117	2.58
Macrauchenia	extinct	0.781	1.78
Macraucheniopsis	extinct	0.129	0.7774
Macraucheniopsis	extinct	0.0117	0.126
Macrauchenopsis	extinct	0.129	0.7774
Notodiaphorus	extinct	23.03	29
Paranauchenia	extinct	6.8	8
Paranauchenia	extinct	8	9
Paranauchenia	extinct	8	9
Phoenixauchenia	extinct	15.5	16.3
