Species	Status
Abothrodon	extinct
Acamana	extinct
Acoelodus	extinct
Acoelohyrax	extinct
Adinotherium	extinct
Alitoxodon	extinct
Allalmeia	extinct
Altitypotherium	extinct
Anayatherium	extinct
Ancylocoelus	extinct
Anisotemnus	extinct
Antepithecus	extinct
Antofagastia	extinct
Archaeogaia	extinct
Archaeohyrax	extinct
Archaeophylus	extinct
Archaeopithecus	extinct
Archaeoplus	extinct
Archaeotypotherium	extinct
Argyrohippus	extinct
Argyrohyrax	extinct
Asmodeus	extinct
Berroia	extinct
Boleatherium	extinct
Boreastylops	extinct
Brachystephanus	extinct
Brucemacfaddenia	extinct
Bryanpattersonia	extinct
Caenophilus	extinct
Calchaquitherium	extinct
Calodontotherium	extinct
Camargomendesia	extinct
Campanorco	extinct
Caraguatypotherium	extinct
Charruatoxodon	extinct
Chasicotherium	extinct
Chilestylops	extinct
Cochilius	extinct
Coelostylodon	extinct
Colbertia	extinct
Colhuelia	extinct
Colpodon	extinct
Coquenia	extinct
Coresodon	extinct
Dilobodon	extinct
Dinotoxodon	extinct
Distylophorus	extinct
Dolichostylodon	extinct
Edvardotrouessartia	extinct
Elmerriggsia	extinct
Eohyrax	extinct
Eomorphippus	extinct
Eopachyrucos	extinct
Eotypotherium	extinct
Eurygenium	extinct
Eurystephanodon	extinct
Eutomodus	extinct
Eutypotherium	extinct
Falcontoxodon	extinct
Federicoanaya	extinct
Fiandraia	extinct
Griphotherion	extinct
Gualta	extinct
Guilielmoscottia	extinct
Gyrinodon	extinct
Haplodontherium	extinct
Hegetotheriopsis	extinct
Hegetotherium	extinct
Hemihegetotherium	extinct
Hemixotodon	extinct
Henricofilholia	extinct
Henricosbornia	extinct
Heterolophodon	extinct
Hoffstetterius	extinct
Homalodontotherium	extinct
Homalodotherium	extinct
Homalostylops	extinct
Huilatherium	extinct
Hypsitherium	extinct
Ignigena	extinct
Interatherium	extinct
Isolophodon	extinct
Isotemnus	extinct
Isotypotherium	extinct
Itaboraitherium	extinct
Johnbell	extinct
Juchuysillu	extinct
Kibenikhoria	extinct
Leontinia	extinct
Martinmiguelia	extinct
Maxschlosseria	extinct
Medistylus	extinct
Mendozahippus	extinct
Mesenodon	extinct
Mesotherium	extinct
Mesotoxodon	extinct
Microtypotherium	extinct
Minitoxodon	extinct
Miocochilius	extinct
Mixotoxodon	extinct
Moqueguahippus	extinct
Munizia	extinct
Nanolophodon	extinct
Neotoxodon	extinct
Neotrigodon	extinct
Nesodon	extinct
Nonotherium	extinct
Notohippus	extinct
Notopithecus	extinct
Notostylops	extinct
Ocnerotherium	extinct
Oldfieldthomasia	extinct
Orome	extinct
Orthogeniops	extinct
Ortholophodon	extinct
Othnielmarshia	extinct
Otrhonia	extinct
Pachyrukhos	extinct
Paedotherium	extinct
Paginula	extinct
Palaeotoxodon	extinct
Palyeidodon	extinct
Pampahippus	extinct
Pampatemnus	extinct
Paratrigodon	extinct
Pascualihippus	extinct
Patagonhippus	extinct
Patriarchus	extinct
Pericotoxodon	extinct
Peripantostylops	extinct
Periphragnis	extinct
Perutherium	extinct
Piauhytherium	extinct
Pisanodon	extinct
Plesiotoxodon	extinct
Plesiotypotherium	extinct
Pleurostylodon	extinct
Posnanskytherium	extinct
Proadinotherium	extinct
Proargyrohyrax	extinct
Progaleopithecus	extinct
Prohegetotherium	extinct
Propachyrucos	extinct
Prosotherium	extinct
Protarchaeohyrax	extinct
Prototrigodon	extinct
Protypotherium	extinct
Pseudhyrax	extinct
Pseudohegetotherium	extinct
Pseudopachyrucos	extinct
Pseudotypotherium	extinct
Puelia	extinct
Punahyrax	extinct
Punapithecus	extinct
Purperia	extinct
Rhynchippus	extinct
Rhyphodon	extinct
Rosendo	extinct
Rusconitherium	extinct
Sallatherium	extinct
Santiagorothia	extinct
Satshatemnus	extinct
Scarrittia	extinct
Simpsonotus	extinct
Stenotephanos	extinct
Suniodon	extinct
Taubatherium	extinct
Teratopithecus	extinct
Termastherium	extinct
Teushentherium	extinct
Thomashuxleya	extinct
Toxodon	extinct
Toxodontherium	extinct
Trachytherus	extinct
Transpithecus	extinct
Tremacyllus	extinct
Trigodon	extinct
Trigodonops	extinct
Trigonolophodon	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Typotheriodon	extinct
Typotheriopsis	extinct
Typotherium	extinct
Ultrapithecus	extinct
Xenostephanus	extinct
Xotodon	extinct
