Species	Status
Anadasypus	extinct
Anantiosodon	extinct
Archaeutatus	extinct
Aspidocalyptus	extinct
Astegotherium	extinct
Asterostemma	extinct
Barrancatatus	extinct
Boreostemma	extinct
Cabassous	extant
Chaetophractus	extant
Chasicotatus	extinct
Chlamydophractus	extinct
Chorobates	extinct
Clypeotherium	extinct
Cochlops	extinct
Coelutaetus	extinct
Comaphorus	extinct
Coscinocercus	extinct
Cranithlastus	extinct
Daedicuroides	extinct
Dasypodon	extinct
Dasypus	extant
Dasypus_(Dasypus)	extant
Dasypus_(Hyperoambon)	extant
Doedicurus	extinct
Doellotatus	extinct
Eleutherocercus	extinct
Eocoleophorus	extinct
Eonaucum	extinct
Eosclerocalyptus	extinct
Epipeltephilus	extinct
Eucinepeltus	extinct
Euphractus	extant
Eutatus	extinct
Glyptatelus	extinct
Glyptodon	extinct
Glyptotherium	extinct
Holmesina	extinct
Holozaedyus	extinct
Hoplophorus	extinct
Hoplophractus	extinct
Isolinia	extinct
Kraglievichia	extinct
Kuntinaru	extinct
Lomaphorelus	extinct
Lomaphorops	extinct
Lomaphorus	extinct
Lumbreratherium	extinct
Machlydotherium	extinct
Macrochorobates	extinct
Macroeuphractus	extinct
Mazzoniphractus	extinct
Meteutatus	extinct
Metopotoxus	extinct
Nanoastegotherium	extinct
Neoglyptatelus	extinct
Neophractus	extinct
Neosclerocalyptus	extinct
Neuryurus	extinct
Noatherium	extinct
Nopachtus	extinct
Pachyarmatherium	extinct
Palaehoplophoroides	extinct
Palaeodoedicurus	extinct
Palaeohoplophorus	extinct
Palaeopeltis	extinct
Paleuphractus	extinct
Pampatherium	extinct
Panochthus	extinct
Paraeucinepeltus	extinct
Paraeuphractus	extinct
Paraeutatus	extinct
Paraglyptodon	extinct
Parahoplophorus	extinct
Parapanochthus	extinct
Parapropalaehoplophorus	extinct
Parastegosimpsonia	extinct
Parutaetus	extinct
Pedrolypeutes	extinct
Peltephilus	extinct
Phlyctaenopyga	extinct
Plaina	extinct
Plaxhaplous	extinct
Plesiodasypus	extinct
Pliodasypus	extinct
Plohophoroides	extinct
Plohophorops	extinct
Plohophorus	extinct
Priodontes	extant
Prodaedicurus	extinct
Proeocoleophorus	extinct
Proeuphractus	extinct
Proeutatus	extinct
Propalaehoplophorus	extinct
Propanochthus	extinct
Propraopus	extinct
Prostegotherium	extinct
Protoglyptodon	extinct
Prozaedyus	extinct
Pseudeutatus	extinct
Pseudoplohophorus	extinct
Pseudostegotherium	extinct
Pucatherium	extinct
Punatherium	extinct
Ringueletia	extinct
Riostegotherium	extinct
Ronwolffia	extinct
Saltatherium	extinct
Scirrotherium	extinct
Stegosimpsonia	extinct
Stenotatus	extinct
Stromaphoropsis	extinct
Stromaphorus	extinct
Tolypeutes	extant
Tonnicinctus	extinct
Trachycalyptoides	extinct
Trachycalyptus	extinct
Urotherium	extinct
Utaetus	extinct
Vassallia	extinct
Vetelia	extinct
Xiphuroides	extinct
Yuruatherium	extinct
Zaedyus	extant
Zaphilus	extinct
