Species	Status
Anoura	extant
Artibeus	extant
Artibeus_(Artibeus)	extant
Carollia	extant
Chrotopterus	extant
Desmodus	extant
Diclidurus	extinct
Eptesicus	extant
Eumops	extant
Furipterus	extant
Glossophaga	extant
Histiotus	extant
Kiotomops	extinct
Lasiurus	extant
Leptonycteris	extant
Lonchophylla	extant
Lophostoma	extant
Macrophyllum	extant
Micronycteris	extant
Mimon	extant
Molossops	extant
Molossus	extant
Mormoops	extant
Mormopterus	extinct
Myotis	extant
Natalus	extant
Noctilio	extant
Notonycteris	extinct
Palynephyllum	extinct
Phylloderma	extant
Phyllostomus	extant
Platyrrhinus	extant
Potamops	extinct
Pteronotus	extant
Rhogeessa	extant
Rhynchonycteris	extant
Saccopteryx	extant
Sturnira	extant
Tadarida	extant
Thyroptera	extinct
Tonatia	extant
Trachops	extant
Uroderma	extant
