Species	Status
?_Eocoleophorus_glyptodontoides	extinct
Archaeutatus	extinct
Archaeutatus_malaspinensis	extinct
Astegotherium	extinct
Astegotherium_sp._nov.	extinct
Barrancatatus_maddeni	extinct
Barrancatatus_rigidus	extinct
Barrancatatus_tinguiririquensis	extinct
cf._Yuruatherium	extinct
Clypeotherium	extinct
Clypeotherium_magnum	extinct
Deseadognathus_riggsi	extinct
Glyptatelus	extinct
Glyptatelus_fractus	extinct
Glyptatelus_tatusinus	extinct
Kuntinaru_boliviensis	extinct
Lomaphorelus_depstus	extinct
Lumbreratherium_oblitum	extinct
Machlydotherium	extinct
Machlydotherium_asperum	extinct
Machlydotherium_ater	extinct
Machlydotherium_sparsum	extinct
Mazzoniphractus_ingens	extinct
Meteutatus	extinct
Meteutatus_aff._lagenaformis	extinct
Meteutatus_lagenaformis	extinct
Meteutatus_percarinatus	extinct
Meteutatus_rigidus	extinct
Meteutatus_tinguiririquensis	extinct
Noatherium_emilioi	extinct
Octodontotherium	extinct
Palaeopeltis_inornatus	extinct
Parastegosimpsonia	extinct
Parastegosimpsonia_peruana	extinct
Paroctodontotherium_calleorum	extinct
Parutaetus	extinct
Parutaetus_chicoensis	extinct
Parutaetus_chilensis	extinct
Parutaetus_clusus	extinct
Parutaetus_punaensis	extinct
Parutaetus_signatus	extinct
Peltephilus	extinct
Peltephilus_undulatus	extinct
Proeocoleophorus_carlinii	extinct
Prostegotherium	extinct
Prostegotherium__cf._astrifer	extinct
Prostegotherium_astrifer	extinct
Prostegotherium_notostylopianum	extinct
Prozaedius_impressus	extinct
Prozaedius_planus	extinct
Prozaedyus	extinct
Prozaedyus_aff._impressus	extinct
Pseudeutatus_circundatus	extinct
Pseudeutatus_clypeus	extinct
Pseudeutatus_cuneiformis	extinct
Pseudeutatus_depictus	extinct
Pseudoglyptodon	extinct
Pseudoglyptodon_cf._chilensis	extinct
Pseudoglyptodon_chilensis	extinct
Pseudoglyptodon_sallaensis	extinct
Pseudostegotherium_chubutanum	extinct
Pucatherium_parvum	extinct
Punatherium_catamarcensis	extinct
Riostegotherium	extinct
Riostegotherium_yanei	extinct
Ronwolffia_pacifica	extinct
Sadypus_confluens	extinct
Sadypus_minutus	extinct
Sadypus_tortuosus	extinct
Saltatherium_rosaurae	extinct
Stegosimpsonia	extinct
Stenotatus	extinct
Stenotatus_aff._nornatus	extinct
Stenotatus_ornatus	extinct
Utaetus	extinct
Utaetus_buccatus	extinct
Utaetus_deustus	extinct
Utaetus_lenis	extinct
Utaetus_magnum	extinct
Vassallia	extinct
Yuruatherium_tropicalis	extinct
