Species	Status	MinT	MaxT
59	extinct	44.21	56.96
59	extinct	50.95	55.39
103	extinct	45.19	45.47
117	extinct	43.53	44.62
133	extinct	41.75	41.96
133	extinct	41.9	41.92
133	extinct	41.59	42.42
137	extinct	40.8	41.64
112	extinct	44.61	45.12
112	extinct	44.45	44.81
78	extinct	44.34	49.33
82	extinct	44.54	46.04
77	extinct	46.62	48.73
77	extinct	45.39	50.16
91	extinct	45.47	47.49
91	extinct	45.15	47.13
93	extinct	46.27	47.15
94	extinct	40.68	44.09
94	extinct	41.45	41.68
141	extinct	39.57	40.79
141	extinct	36.54	40.62
139	extinct	39.46	40.21
139	extinct	38.09	38.74
139	extinct	38.25	39.15
139	extinct	38.07	40.34
139	extinct	34.39	34.75
136	extinct	39.1	41.94
136	extinct	37.72	40.83
136	extinct	35.92	37.77
136	extinct	36.75	39.01
136	extinct	37.71	39.07
136	extinct	39.65	41.7
152	extinct	36.53	39.43
145	extinct	39.54	39.59
145	extinct	39.54	39.85
75	extinct	35.86	48.68
75	extinct	46.66	49.22
140	extinct	40.6	41.48
140	extinct	40.59	41.57
140	extinct	40.6	40.88
123	extinct	40.81	42.82
123	extinct	40.59	43.21
148	extinct	38.27	39.7
101	extinct	40.86	43.74
101	extinct	40.32	41.03
101	extinct	41.73	43.93
116	extinct	35.88	43.02
115	extinct	36.43	37.13
115	extinct	37.46	39.76
115	extinct	36.85	38.6
115	extinct	41.59	44.52
115	extinct	35.51	39.13
150	extinct	35.9	39.18
150	extinct	30.31	32.37
189	extinct	35.25	35.43
189	extinct	35.22	36.14
189	extinct	35.3	35.98
189	extinct	35.28	36.01
189	extinct	35.32	36.03
189	extinct	35.23	35.69
154	extinct	37.57	38.27
186	extinct	34.26	35.03
186	extinct	33.44	34.9
186	extinct	33.75	36.4
186	extinct	33.03	36.48
186	extinct	34.0	34.14
186	extinct	34.45	35.75
186	extinct	34.97	36.09
186	extinct	35.48	35.91
156	extinct	33.49	39.49
156	extinct	36.68	37.52
175	extinct	36.14	36.51
184	extinct	33.41	35.78
184	extinct	33.17	33.68
162	extinct	36.28	37.81
162	extinct	36.42	38.21
162	extinct	36.97	37.64
162	extinct	37.49	37.76
162	extinct	36.6	38.0
162	extinct	37.1	37.98
162	extinct	37.38	37.5
162	extinct	36.39	38.37
162	extinct	37.39	37.59
162	extinct	37.05	37.4
162	extinct	36.3	37.64
162	extinct	36.44	37.49
162	extinct	36.94	38.17
162	extinct	37.2	38.08
162	extinct	37.03	37.72
177	extinct	33.08	36.89
177	extinct	33.29	34.31
177	extinct	35.65	36.32
177	extinct	33.18	36.07
177	extinct	34.13	35.48
177	extinct	35.45	37.12
177	extinct	35.95	36.92
177	extinct	33.93	36.9
177	extinct	34.28	36.15
165	extinct	36.13	37.42
165	extinct	35.29	37.04
165	extinct	35.7	37.68
176	extinct	36.07	37.14
176	extinct	35.46	36.13
176	extinct	36.11	37.19
170	extinct	36.95	37.09
170	extinct	36.89	37.85
170	extinct	36.8	37.92
173	extinct	36.09	36.09
173	extinct	34.36	37.09
173	extinct	34.39	36.24
173	extinct	35.55	36.95
193	extinct	34.53	34.8
193	extinct	34.05	35.44
193	extinct	34.22	34.92
193	extinct	34.37	35.11
193	extinct	34.0	35.66
193	extinct	34.6	35.37
193	extinct	33.99	35.2
193	extinct	33.67	35.35
193	extinct	33.77	34.77
193	extinct	33.9	35.07
193	extinct	34.05	35.24
193	extinct	34.14	35.26
146	extinct	37.07	40.72
104	extinct	34.01	45.2
104	extinct	42.49	43.39
104	extinct	40.86	44.43
104	extinct	42.45	44.22
104	extinct	41.88	44.71
147	extinct	39.1	39.62
147	extinct	36.01	36.73
125	extinct	35.76	40.09
125	extinct	39.94	41.59
125	extinct	32.47	32.48
128	extinct	33.8	41.75
128	extinct	40.02	41.24
128	extinct	28.32	35.17
131	extinct	27.16	27.5
61	extinct	52.49	53.94
61	extinct	48.75	55.89
61	extinct	22.3	49.23
61	extinct	49.92	57.74
61	extinct	10.67	41.99
61	extinct	41.42	57.38
61	extinct	55.98	57.78
138	extinct	38.19	39.14
138	extinct	37.14	39.7
138	extinct	36.42	36.93
144	extinct	35.04	35.67
144	extinct	34.16	35.04
144	extinct	33.49	36.12
144	extinct	36.69	37.89
144	extinct	36.79	39.57
143	extinct	35.75	36.6
143	extinct	38.85	41.05
143	extinct	39.0	41.13
143	extinct	36.68	40.95
143	extinct	40.13	40.29
143	extinct	40.21	40.29
143	extinct	34.47	39.06
143	extinct	35.4	40.13
266	extinct	27.26	28.58
204	extinct	26.4	32.46
204	extinct	26.85	31.48
204	extinct	31.97	33.57
204	extinct	26.64	27.98
202	extinct	26.25	29.69
285	extinct	27.2	27.91
200	extinct	33.25	34.29
200	extinct	33.45	34.14
200	extinct	33.17	34.23
199	extinct	24.65	32.17
203	extinct	33.2	33.95
220	extinct	29.68	32.25
246	extinct	29.42	29.87
222	extinct	31.67	32.23
259	extinct	27.46	28.34
259	extinct	27.52	29.38
259	extinct	26.45	28.38
259	extinct	26.25	29.52
259	extinct	27.59	28.29
259	extinct	26.53	27.09
228	extinct	29.77	30.75
230	extinct	30.44	30.52
230	extinct	30.37	30.7
258	extinct	28.31	29.03
258	extinct	26.66	27.95
235	extinct	28.93	28.97
235	extinct	28.58	30.14
241	extinct	29.36	30.62
241	extinct	29.32	29.62
215	extinct	30.5	30.61
215	extinct	27.11	28.44
215	extinct	25.8	30.34
215	extinct	31.77	32.95
215	extinct	30.73	32.92
224	extinct	31.34	32.0
160	extinct	22.45	30.57
160	extinct	28.31	31.02
155	extinct	27.62	30.45
120	extinct	35.99	43.47
120	extinct	35.44	37.54
120	extinct	23.6	37.75
178	extinct	34.4	34.78
178	extinct	30.44	33.89
153	extinct	25.31	35.23
