Species	Status	MinT	MaxT
72	extinct	43.34	46.81
81	extinct	45.68	46.02
91	extinct	43.19	44.48
91	extinct	43.73	43.74
91	extinct	43.72	43.88
92	extinct	42.75	43.87
103	extinct	41.39	42.22
73	extinct	42.7	46.72
86	extinct	41.77	44.19
86	extinct	41.85	43.01
86	extinct	40.31	42.63
86	extinct	41.75	44.13
87	extinct	42.08	44.31
67	extinct	45.05	46.91
67	extinct	47.74	49.23
95	extinct	42.73	43.21
95	extinct	42.51	42.74
57	extinct	39.58	48.12
52	extinct	48.83	49.39
47	extinct	47.45	50.54
47	extinct	46.69	51.69
47	extinct	48.65	52.18
44	extinct	27.89	35.73
44	extinct	40.35	47.86
44	extinct	31.97	45.18
116	extinct	37.81	38.0
123	extinct	37.9	38.23
123	extinct	36.91	37.87
123	extinct	38.21	39.25
123	extinct	38.31	38.92
123	extinct	38.21	38.21
123	extinct	38.27	38.33
127	extinct	37.97	38.17
99	extinct	38.77	42.77
99	extinct	40.28	42.63
117	extinct	37.43	38.34
82	extinct	40.42	44.85
98	extinct	38.3	39.48
98	extinct	38.22	42.07
98	extinct	39.79	41.53
98	extinct	39.33	41.63
98	extinct	42.34	43.06
58	extinct	49.48	51.4
58	extinct	21.94	32.59
128	extinct	36.77	38.47
128	extinct	37.34	38.05
128	extinct	37.75	38.5
130	extinct	34.29	34.44
130	extinct	33.81	35.62
130	extinct	34.87	36.58
134	extinct	34.27	37.44
134	extinct	33.51	34.62
134	extinct	36.14	37.91
140	extinct	33.85	37.45
140	extinct	33.72	36.87
141	extinct	34.02	35.4
141	extinct	32.05	34.18
141	extinct	36.14	36.65
141	extinct	31.86	35.01
141	extinct	34.51	36.31
141	extinct	35.97	36.21
141	extinct	33.78	37.1
141	extinct	33.68	34.27
141	extinct	32.33	36.09
141	extinct	36.3	37.47
141	extinct	32.54	34.39
141	extinct	35.28	37.45
141	extinct	35.14	36.83
141	extinct	32.75	35.13
100	extinct	40.65	40.97
100	extinct	33.83	36.73
100	extinct	36.8	41.86
100	extinct	33.35	39.28
100	extinct	27.86	36.36
100	extinct	30.88	32.36
100	extinct	38.22	43.0
100	extinct	34.8	39.82
100	extinct	37.32	42.67
100	extinct	29.9	37.52
143	extinct	35.68	36.23
143	extinct	36.2	37.4
143	extinct	36.09	36.8
143	extinct	36.04	36.36
143	extinct	36.11	36.91
143	extinct	36.17	36.42
143	extinct	36.29	36.67
143	extinct	36.14	37.17
145	extinct	36.58	37.21
145	extinct	36.99	37.18
