Species	Status
?Sallamys	extinct
Acarechimys	extinct
Acarechimys_gracilis	extinct
Acarechimys_leucotheae	extinct
Acarechimys_minutissimus	extinct
Acarechimys_minutus	extinct
Acarechimys_pascuali	extinct
Acaremys	extinct
Acaremys_major	extinct
Acaremys_messor	extinct
Acaremys_minutissimus	extinct
Acaremys_murinus	extinct
Acaremys_preminutus	extinct
Acaremys_tricarinatus	extinct
Adelphomys	extinct
Adelphomys_candidus	extinct
aff._Eosallamys_sp.	extinct
aff._Tarapotomys	extinct
aff._Tarapotomys_sp.	extinct
Ameghinomys_constans	extinct
Andemys_termasi	extinct
Asteromys_bolivianus	extinct
Asteromys_puelche	extinct
Asteromys_punctus	extinct
Australoprocta_fleaglei	extinct
Balsayacuy	extinct
Balsayacuy_huallagaensis	extinct
Banderomys_leanzai	extinct
Branisamyopsis_australis	extinct
Branisamyopsis_praesigmoides	extinct
Branisamys_luribayensis	extinct
Cachiyacuy	extinct
Cachiyacuy_cf._contamanensis	extinct
Cachiyacuy_cf._kummeli	extinct
Cachiyacuy_contamanensis	extinct
Cachiyacuy_kummeli	extinct
Cachiyacuy_sp.	extinct
Canaanimys_maquiensis	extinct
Canaanimys_sp.	extinct
Caviocricetus_lucasi	extinct
Cephalomyopsis	extinct
Cephalomyopsis_hipselodontus	extinct
Cephalomys	extinct
Cephalomys_arcidens	extinct
Cephalomys_ceciae	extinct
cf._Cachiyacuy_kummeli	extinct
cf._Eoespina	extinct
cf._Pozomys_ucayaliensis	extinct
cf._Tarapotomys	extinct
Chachapoyamys_cf._kathetos	extinct
Chachapoyamys_kathetos	extinct
Chambiramys_shipiborum	extinct
Chambiramys_sylvaticus	extinct
Changquin_woodi	extinct
Cholamys_tetralophodonta	extinct
Chubutomys_leucoreios	extinct
Chubutomys_navaensis	extinct
Chubutomys_simpsoni	extinct
Deseadomys_arambourgi	extinct
Dicardia_fissa	extinct
Doryperimys_olsacheri	extinct
Draconomys_verai	extinct
Dudumus	extinct
