Species	Status
Acrecebus	extinct
Alouatta	extant
Aotus	extant
Ateles	extant
Brachyteles	extant
Branisella	extinct
Cacajao	extant
Callibella	extant
Callicebus	extant
Callimico	extant
Callithrix	extant
Canaanimico	extinct
Carlocebus	extinct
Cebuella	extant
Cebupithecia	extinct
Cebus	extant
cf._Aotus	extinct
Cheracebus	extant
Chilecebus	extinct
Chiropotes	extant
Dolichocebus	extinct
Homo	extant
Homunculus	extinct
Lagonimico	extinct
Lagothrix	extant
Leontopithecus	extant
Mazzonicebus	extinct
Mico	extant
Micodon	extinct
Miocallicebus	extinct
Mohanamico	extinct
Neosaimiri	extinct
Nuciruptor	extinct
Parvimico	extinct
Patasola	extinct
Perupithecus	extinct
Pithecia	extant
Plecturocebus	extant
Proteropithecia	extinct
Protopithecus	extinct
Saguinus	extant
Saimiri	extant
Sapajus	extant
Solimoea	extinct
Soriacebus	extinct
Stirtonia	extinct
Tremacebus	extinct
Ucayalipithecus	extinct
