Species	Status
?Sallamys	extinct
Acamana	extinct
Acamana_ambiguus	extinct
Acarechimys_leucotheae	extinct
Acdestodon_bonapartei	extinct
Acdestoides_praecursor	extinct
Acoelodus_debilitatus	extinct
Acoelodus_oppositus	extinct
Acoelodus_proclivus	extinct
Acoelodus_terminalis	extinct
Acoelohyrax	extinct
Acoelohyrax_coalitus	extinct
Acoelohyrax_coarctatus	extinct
Acoelohyrax_complicatissimus	extinct
Acoelohyrax_coronatus	extinct
Acoelohyrax_sigma	extinct
Adiantoides_leali	extinct
Adiantoides_magnus	extinct
Albertogaudrya	extinct
Albertogaudrya_carahuasensis	extinct
Albertogaudrya_robusta	extinct
Albertogaudrya_unica	extinct
Allalmeia_atalaensis	extinct
Amilnedwardsia_brevicula	extinct
Amphidolops	extinct
Amphidolops_intermedius	extinct
Amphidolops_minimus	extinct
Amphidolops_serrula	extinct
Anayatherium	extinct
Anayatherium_ekecoa	extinct
Anayatherium_fortis	extinct
Ancylocoelus_frequens	extinct
Ancylocoelus_minor	extinct
Andemys_termasi	extinct
Andinogale_sallensis	extinct
Angelocabrerus_daptes	extinct
Anisolambda	extinct
Anisolambda_amel	extinct
Anisolambda_fissidens	extinct
Anisotemnus	extinct
Anisotemnus_distentus	extinct
Antawallathentes	extinct
Antawallathentes_illimani	extinct
Antepithecus	extinct
Antepithecus_brachystephanus	extinct
Antepithecus_innexus	extinct
Antofagastia	extinct
Antofagastia_turneri	extinct
Apeirodon_sorianoi	extinct
Archaeohyrax	extinct
Archaeohyrax_patagonicus	extinct
Archaeohyrax_suniensis	extinct
Archaeophylus_patrius	extinct
Archaeopithecus_rogeri	extinct
Archaeotypotherium	extinct
Archaeotypotherium_pattersoni	extinct
Archaeotypotherium_propheticus	extinct
Archaeotypotherium_tinguiriricaense	extinct
Archaeutatus	extinct
Archaeutatus_malaspinensis	extinct
Argyrohippus_praecox	extinct
Argyrohyrax	extinct
Argyrohyrax_proavus	extinct
Argyrolestes_peralestinus	extinct
Arminiheringia	extinct
Arminiheringia_auceta	extinct
Arminiheringia_contigua	extinct
Asmithwoodwardia	extinct
Asmithwoodwardia_scotti	extinct
Asmithwoodwardia_subtrigona	extinct
Asmodeus	extinct
Asmodeus_osborni	extinct
Asmodeus_petrasnerus	extinct
Astegotherium	extinct
Astegotherium_sp._nov.	extinct
Asteromys_bolivianus	extinct
Asteromys_puelche	extinct
Asteromys_punctus	extinct
Astraponotus	extinct
Astraponotus_assymmetrus	extinct
Astraponotus_dicksoni	extinct
Astraponotus_dilatatus	extinct
Astraponotus_holdichi	extinct
Astraponotus_thompsoni	extinct
Australohyaena_antiqua	extinct
Austropediomys_marshalli	extinct
Bardalestes	extinct
Bardalestes_hunco	extinct
Barrancatatus_maddeni	extinct
Barrancatatus_rigidus	extinct
Barrancatatus_tinguiririquensis	extinct
Bergqvistherium_primigenia	extinct
Bobbschaefferia	extinct
Bobbschaefferia_fluminensis	extinct
Bonapartherium	extinct
Bonapartherium_serrensis	extinct
Boreastylops_lumbrerensis	extinct
Brachystephanus_postremus	extinct
Branisamys_luribayensis	extinct
Branisella_boliviana	extinct
Brucemacfaddenia_boliviensis	extinct
Bryanpattersonia_nesodontoides	extinct
Bryanpattersonia_sulcidens	extinct
Callistoe_vincei	extinct
Calodontotherium_varietatum	extinct
Camargomendesia	extinct
Campanorco	extinct
Campanorco_inauguralis	extinct
Canchadelphys_cristata	extinct
Carlothentes_chubutensis	extinct
Carodnia_feruglioi	extinct
Carodnia_vieirai	extinct
Caroloameghinia	extinct
Caroloameghinia_mater	extinct
Caroloameghinia_tenuis	extinct
Carolocoutoia_ferigoloi	extinct
Carolopaulacoutoia	extinct
Carolopaulacoutoia_itaboraiensis	extinct
Carolozittelia_tapiroides	extinct
Cephalomyopsis	extinct
Cephalomys	extinct
Cephalomys_arcidens	extinct
Cephalomys_ceciae	extinct
Changquin_woodi	extinct
Chilestylops_davidsoni	extinct
Chlorocyon_phantasma	extinct
Cholamys_tetralophodonta	extinct
Chubutomys_navaensis	extinct
Chubutomys_simpsoni	extinct
Chulpasia	extinct
Chulpasia_mattaueri	extinct
Clenia_brevis	extinct
Clypeotherium	extinct
Clypeotherium_magnum	extinct
Cochilius	extinct
Cochilius_fumensis	extinct
Cochilius_volvens	extinct
Coelostylodon_caroloameghinoi	extinct
Coelostylodon_florentinoameghinoi	extinct
Colbertia	extinct
Colbertia_falui	extinct
Colbertia_lumbrerense	extinct
Colbertia_magellanica	extinct
Colhuelia_fruhi	extinct
Coloradolops_cardonensis	extinct
Coniopternium	extinct
Coniopternium_andinum	extinct
Coniopternium_primitivum	extinct
Coona_gaudryi	extinct
Coona_gutierrezi	extinct
Coona_pattersoni	extinct
Coquenia	extinct
Coquenia_bondi	extinct
Coresodon	extinct
Coresodon_scalpridens	extinct
Cramauchenia_normalis	extinct
Derorhynchus	extinct
Derorhynchus_minutus	extinct
Derorhynchus_singularis	extinct
Deseadognathus_riggsi	extinct
Deseadomys_arambourgi	extinct
Deuterotherium	extinct
Deuterotherium_distichum	extinct
Didelphopsis	extinct
Didelphopsis_cabrerai	extinct
Didolodus	extinct
Didolodus_latigonus	extinct
Didolodus_magnus	extinct
Didolodus_minor	extinct
Didolodus_multicuspis	extinct
Diogenesia_brevirostris	extinct
Distylophorus_alouatinus	extinct
Dolichostylodon_saltensis	extinct
Draconomys_verai	extinct
Edvardotrouessartia_sola	extinct
Elmerriggsia_fieldia	extinct
Eobranisamys	extinct
Eobrasilia_coutoi	extinct
Eohyrax	extinct
Eohyrax_isotemnoides	extinct
Eohyrax_platyodus	extinct
Eohyrax_praerusticus	extinct
Eohyrax_rusticus	extinct
Eolicaphrium_primarium	extinct
Eomakhaira_molossus	extinct
Eomicrobiotherium	extinct
Eomicrobiotherium_diluculum	extinct
Eomicrobiotherium_matutinum	extinct
Eomorphippus	extinct
Eomorphippus_bondi	extinct
Eomorphippus_neilopdykei	extinct
Eomorphippus_obscurus	extinct
Eopachyrucos	extinct
Eopachyrucos_pliciferus	extinct
Eopachyrucos_pliciformis	extinct
Eopachyrucos_ranchoverdensis	extinct
Eoviscaccia	extinct
Eoviscaccia_australis	extinct
Eoviscaccia_frassinettii	extinct
Epidolops	extinct
Epidolops_ameghinoi	extinct
Epiklohnia_verticalis	extinct
Ernestohaeckelia_aculeata	extinct
Ernestohaeckelia_acutidens	extinct
Ernestokokenia	extinct
Ernestokokenia_chaishoer	extinct
Ernestokokenia_nitida	extinct
Ernestokokenia_patagonica	extinct
Ernestokokenia_trigonalis	extinct
Ernestokokenia_yirunhor	extinct
Ethelomys	extinct
Eudolops_tetragonus	extinct
Eurygenium_latirostris	extinct
Eurygenium_pacegnum	extinct
Eurystephanodon_cattanii	extinct
Eutrachytherus_grandis	extinct
Eutrochodon_inceptus	extinct
Evolestes	extinct
Evolestes_hadrommatos	extinct
Federicoanaya_sallaensis	extinct
Fiandraia	extinct
Fieratherium_sorex	extinct
Florentinoameghinia_mystica	extinct
Fredszalaya_hunteri	extinct
Galileomys_baios	extinct
Gashternia	extinct
Gashternia_carioca	extinct
Gashternia_ctalehor	extinct
Gaylordia_macrocynodonta	extinct
Gaylordia_mater	extinct
Glyptatelus	extinct
Glyptatelus_fractus	extinct
Glyptatelus_tatusinus	extinct
Greniodon_sylvaticus	extinct
Griphotherion_peiranoi	extinct
Groeberia_minoprioi	extinct
Groeberia_pattersoni	extinct
Gualta_cuyana	extinct
Guggenheimia_brasiliensis	extinct
Guggenheimia_crocheti	extinct
Guggenheimia_glykeia	extinct
Guilielmofloweria_plicata	extinct
Guilielmoscottia	extinct
Guilielmoscottia_plicifera	extinct
Hegetotheriopsis_sulcatus	extinct
Hegetotherium	extinct
Henricofilholia_lustrata	extinct
Henricofilholia_vucetichia	extinct
Henricosbornia	extinct
Henricosbornia_ampla	extinct
Henricosbornia_lophodonta	extinct
Henricosbornia_minuta	extinct
Heteroglyphis_dewoletzky	extinct
Heterolophodon_ampliatus	extinct
Homalodontotherium	extinct
Homalostylops	extinct
Homalostylops_atavus	extinct
Homalostylops_parvus	extinct
Hondonadia	extinct
Hondonadia_parca	extinct
Hondonadia_praecipitia	extinct
Hondonadia_pumila	extinct
Hypodolops_sapoensis	extinct
Ignigena_minisculus	extinct
Incamys_bolivianus	extinct
Incamys_menniorum	extinct
Indalecia_grandensis	extinct
Isolophodon_cingulosus	extinct
Isostylops_fretus	extinct
Isotemnus	extinct
Isotemnus_ctalego	extinct
Isotemnus_haugi	extinct
Isotemnus_latidens	extinct
Isotemnus_primitivus	extinct
Isotypotherium_annulatum	extinct
Itaboraidelphys	extinct
Itaboraidelphys_camposi	extinct
Itaboraitherium	extinct
Johnbell_hatcheri	extinct
Josepholeidya_adunca	extinct
Josepholeidya_deculca	extinct
Kibenikhoria	extinct
Kibenikhoria_get	extinct
Klohnia_charrieri	extinct
Klohnia_major	extinct
Kramadolops_abanicoi	extinct
Kramadolops_fissuratus	extinct
Kramadolops_hernandezi	extinct
Kramadolops_maximus	extinct
Kramadolops_mayoi	extinct
Kramadolops_mckennai	extinct
Kuntinaru_boliviensis	extinct
Lambdaconus_suinus	extinct
Lamegoia_conodonta	extinct
Lapazomys_hartenbergeri	extinct
Lemudeus_angustidens	extinct
Leontinia	extinct
Leontinia_gaudryi	extinct
Leucokephalos_zeffiae	extinct
Liarthrus_copei	extinct
Litodontomys_chubutensis	extinct
Llitun_notuca	extinct
Lomaphorelus_depstus	extinct
Loncolicu_tretos	extinct
Lumbreratherium_oblitum	extinct
Machlydotherium	extinct
Machlydotherium_asperum	extinct
