Species	Status
Archaeutatus	extinct
Astegotherium	extinct
Barrancatatus	extinct
Caenolestoides	extinct
Carodnia	extinct
Clenia	extinct
Didolodus	extinct
Eomicrobiotherium	extinct
Ernestokokenia	extinct
Etayoa	extinct
Eutatus	extinct
Eutrochodon	extinct
Florentinoameghinia	extinct
Gaimanlestes	extinct
Greniodon	extinct
Groeberia	extinct
Kirutherium	extinct
Kuntinaru	extinct
Lamegoia	extinct
Lophiodolodus	extinct
Lumbreratherium	extinct
Machlydotherium	extinct
Mazzoniphractus	extinct
Meteutatus	extinct
Microbiotherium	extinct
Mirandatherium	extinct
Mormopterus	extinct
Oligobiotherium	extinct
Palaeocladosictis	extinct
Parastegosimpsonia	extinct
Parutaetus	extinct
Paulogervaisia	extinct
Perulestes	extinct
Picunia	extinct
Pilchenia	extinct
Plagiocoelus	extinct
Proectocion	extinct
Progarzonia	extinct
Prostegotherium	extinct
Protamandua	extinct
Pseudeutatus	extinct
Pseudhalmarhiphus	extinct
Pseudostegotherium	extinct
Pucatherium	extinct
Punatherium	extinct
Ricardocifellia	extinct
Riostegotherium	extinct
Salladolodus	extinct
Saltaodus	extinct
Stegosimpsonia	extinct
Stilotherium	extinct
Trilobodon	extinct
Umayodus	extinct
Utaetus	extinct
Vetelia	extinct
Wirunodon	extinct
