Species	Status
Abderites	extinct
Acarechimys	extinct
Acdestis	extinct
Acdestoides	extinct
Acoelodus	extinct
Acoelohyrax	extinct
Adiantoides	extinct
aff_Clenia	extinct
Albertogaudrya	extinct
Allalmeia	extinct
Amilnedwardsia	extinct
Amphidolops	extinct
Ancylocoelus	extinct
Andemys	extinct
Angelocabrerus	extinct
Anisolambda	extinct
Anisotemnus	extinct
Antepithecus	extinct
Archaeodolops	extinct
Archaeohyrax	extinct
Archaeophylus	extinct
Archaeopithecus	extinct
Archaeotypotherium	extinct
Archaeutatus	extinct
Argyrohyrax	extinct
Arminiheringia	extinct
Asmithwoodwardia	extinct
Asmodeus	extinct
Astegotherium	extinct
Astraponotus	extinct
Australohyaena	extinct
Bardalestes	extinct
Barrancatatus	extinct
Bobbschaefferia	extinct
Brachystephanus	extinct
Bryanpattersonia	extinct
Calodontotherium	extinct
Canchadelphys	extinct
Carlothentes	extinct
Carodnia	extinct
Caroloameghinia	extinct
Carolopaulacoutoia	extinct
Carolozittelia	extinct
Cephalomyopsis	extinct
Cephalomys	extinct
Changquin	extinct
Chilestylops	extinct
Chlorocyon	extinct
Chubutomys	extinct
Clypeotherium	extinct
Cochilius	extinct
Coelostylodon	extinct
Colhuelia	extinct
Coona	extinct
Coresodon	extinct
Cramauchenia	extinct
Derorhynchus	extinct
Deseadognathus	extinct
Deseadomys	extinct
Deuterotherium	extinct
Didelphopsis	extinct
Didolodus	extinct
Distylophorus	extinct
Draconomys	extinct
Edvardotrouessartia	extinct
Elmerriggsia	extinct
Eohyrax	extinct
Eolicaphrium	extinct
Eomakhaira	extinct
Eomicrobiotherium	extinct
Eomorphippus	extinct
Eopachyrucos	extinct
Eoviscaccia	extinct
Epidolops	extinct
Epiklohnia	extinct
Ernestohaeckelia	extinct
Ernestokokenia	extinct
Ethelomys	extinct
Eudolops	extinct
Eurystephanodon	extinct
Eutrochodon	extinct
Fiandraia	extinct
Fieratherium	extinct
Florentinoameghinia	extinct
Galileomys	extinct
Gashternia	extinct
Greniodon	extinct
Groeberia	extinct
Gualta	extinct
Guggenheimia	extinct
Guilielmofloweria	extinct
Guilielmoscottia	extinct
Hegetotheriopsis	extinct
Hegetotherium	extinct
Henricofilholia	extinct
Henricosbornia	extinct
Heteroglyphis	extinct
Heterolophodon	extinct
Homalostylops	extinct
Hondonadia	extinct
Hypodolops	extinct
Ignigena	extinct
Incamys	extinct
Isolophodon	extinct
Isotemnus	extinct
Isotypotherium	extinct
Itaboraidelphys	extinct
Itaboraitherium	extinct
Johnbell	extinct
Kibenikhoria	extinct
Klohnia	extinct
Kramadolops	extinct
Lambdaconus	extinct
Leontinia	extinct
Leucokephalos	extinct
Liarthrus	extinct
Litodontomys	extinct
Llitun	extinct
Lomaphorelus	extinct
Loncolicu	extinct
Machlydotherium	extinct
Maddenia	extinct
Marmosopsis	extinct
Maxschlosseria	extinct
Mazzoniphractus	extinct
Medistylus	extinct
Mendozahippus	extinct
Meteutatus	extinct
Microbiotherium	extinct
Mirandatherium	extinct
Monodelphopsis	extinct
Nemolestes	extinct
Neoreomys	extinct
Nesodon	extinct
Notodiaphorus	extinct
Notopithecus	extinct
Notostylops	extinct
Octodontotherium	extinct
Oldfieldthomasia	extinct
Orome	extinct
Orthogeniops	extinct
Ortholophodon	extinct
Othnielmarshia	extinct
Otrhonia	extinct
Paginula	extinct
Palaeopeltis	extinct
Palaeothentes	extinct
Palangania	extinct
Parabderites	extinct
Parastrapotherium	extinct
Parutaetus	extinct
Patagonhippus	extinct
Patagonia	extinct
Patene	extinct
Pauladelphys	extinct
Paulogervaisia	extinct
Peltephilus	extinct
Periakros	extinct
Peripantostylops	extinct
Periphragnis	extinct
Pharsophorus	extinct
Phoradiadius	extinct
Picunia	extinct
Pilchenia	extinct
Platypittamys	extinct
Plesiofelis	extinct
Pleurostylodon	extinct
Polyacrodon	extinct
Polydolops	extinct
Polymorphis	extinct
Praedens	extinct
Proadiantus	extinct
Proargyrohyrax	extinct
Proborhyaena	extinct
Procaroloameghinia	extinct
Procladosictis	extinct
Proectocion	extinct
Progaleopithecus	extinct
Progarzonia	extinct
Prohegetotherium	extinct
Propachyrucos	extinct
Propyrotherium	extinct
Prosotherium	extinct
Prostegotherium	extinct
Protacaremys	extinct
Protarchaeohyrax	extinct
Proterotherium	extinct
Protodidelphis	extinct
Protosteiromys	extinct
Protypotherium	extinct
Prozaedyus	extinct
Pseudeutatus	extinct
Pseudhalmarhiphus	extinct
Pseudhyrax	extinct
Pseudoglyptodon	extinct
Pseudolops	extinct
Pseudopachyrucos	extinct
Pseudostegotherium	extinct
Puelia	extinct
Pyrotherium	extinct
Rhynchippus	extinct
Rhyphodon	extinct
Ricardolydekkeria	extinct
Riostegotherium	extinct
Rosendo	extinct
Rosendolops	extinct
Rutimeyeria	extinct
Santiagorothia	extinct
Scaglia	extinct
Scarrittia	extinct
Scotamys	extinct
Sparnotheriodon	extinct
Stegosimpsonia	extinct
Steiromys	extinct
Stenotatus	extinct
Teratopithecus	extinct
Termastherium	extinct
Tetragonostylops	extinct
Teushentherium	extinct
Thomashuxleya	extinct
Trachytherus	extinct
Transpithecus	extinct
Trelewthentes	extinct
Tricoelodus	extinct
Trigonolophodon	extinct
Trigonostylops	extinct
Trilobodon	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Ultrapithecus	extinct
Uruguaytherium	extinct
Utaetus	extinct
Vallehermosomys	extinct
Victorlemoineia	extinct
Woodburnodon	extinct
Xenostephanus	extinct
Xesmodon	extinct
Xylechimys	extinct
