Species	Status
?Sallamys	extinct
Acarechimys_leucotheae	extinct
aff._Eosallamys_sp.	extinct
aff._Tarapotomys	extinct
aff._Tarapotomys_sp.	extinct
Andemys_termasi	extinct
Asteromys_bolivianus	extinct
Asteromys_puelche	extinct
Asteromys_punctus	extinct
Balsayacuy	extinct
Balsayacuy_huallagaensis	extinct
Branisamys_luribayensis	extinct
Cachiyacuy_cf._contamanensis	extinct
Cachiyacuy_cf._kummeli	extinct
Cachiyacuy_contamanensis	extinct
Cachiyacuy_kummeli	extinct
Cachiyacuy_sp.	extinct
Canaanimys_maquiensis	extinct
Canaanimys_sp.	extinct
Cephalomyopsis_a	extinct
Cephalomyopsis_b	extinct
Cephalomys	extinct
Cephalomys_arcidens	extinct
Cephalomys_ceciae	extinct
cf._Cachiyacuy_kummeli	extinct
cf._Eoespina	extinct
cf._Pozomys_ucayaliensis	extinct
cf._Tarapotomys	extinct
Chachapoyamys_cf._kathetos	extinct
Chachapoyamys_kathetos	extinct
Chambiramys_shipiborum	extinct
Chambiramys_sylvaticus	extinct
Changquin_woodi	extinct
Cholamys_tetralophodonta	extinct
Chubutomys_navaensis	extinct
Chubutomys_simpsoni	extinct
Deseadomys_arambourgi_a	extinct
Deseadomys_arambourgi_b	extinct
Draconomys_verai	extinct
Eobranisamys_a	extinct
Eobranisamys_b	extinct
Eobranisamys_javierpradoi	extinct
Eobranisamys_riverai	extinct
Eobranisamys_romeropittmanae	extinct
Eodelphomys_almeidacomposi	extinct
Eoespina	extinct
Eoespina_woodi	extinct
Eoincamys	extinct
Eoincamys_aff._pascuali	extinct
Eoincamys_ameghinoi	extinct
Eoincamys_cf._pascuali	extinct
Eoincamys_parvus	extinct
Eoincamys_pascuali	extinct
Eoincamys_sp.	extinct
Eoincamys_valverdei	extinct
Eopicure_kraglievichi	extinct
Eopululo_sp.	extinct
Eopululo_wigmorei	extinct
Eosachacui_lavocati	extinct
Eosallamys_paulacoutoi	extinct
Eosallamys_simpsoni	extinct
Eoviscaccia_a	extinct
Eoviscaccia_australis	extinct
Eoviscaccia_b	extinct
Eoviscaccia_frassinettii	extinct
Ethelomys	extinct
Galileomys_baios	extinct
Incamys_bolivianus_a	extinct
Incamys_bolivianus_b	extinct
Incamys_menniorum	extinct
Kichkasteiromys_raimondii	extinct
Lapazomys_hartenbergeri	extinct
Leucokephalos_zeffiae	extinct
Litodontomys_chubutensis	extinct
Llitun_notuca	extinct
Loncolicu_tretos	extinct
Loretomys_minutus	extinct
Mayomys_confluens	extinct
Migraveramus_beatus	extinct
Migraveramus_lavocati	extinct
Migraveramus_quispea_a	extinct
Migraveramus_quispea_b	extinct
Neoreomys_b	extinct
Palaeosteiromys_amazonensis	extinct
Paulacoutomys_paulista	extinct
Platypittamys_brachyodon	extinct
Plesiosteiromys_newelli	extinct
Pozomys	extinct
Pozomys_ucayaliensis	extinct
Protacaremys_adilos	extinct
Protosteiromys	extinct
Protosteiromys_asmodeophilus	extinct
Protosteiromys_medianus	extinct
Protosteiromys_pattersoni	extinct
Sallamys	extinct
Sallamys_pascuali	extinct
Sallamys_woodi	extinct
Scleromys_praecursor	extinct
Scotamys_antiquus	extinct
Selvamys_paulus	extinct
Shapajamys_labocensis	extinct
Shapajamys_minor	extinct
Steiromys_c	extinct
Tacheria_troyana	extinct
Tarapotomys_mayoensis	extinct
Tarapotomys_subandinus	extinct
Ucayalimys_amahuacensis	extinct
Ucayalimys_crassidens	extinct
Vallehermosomys_mazzonii	extinct
Vallehermosomys_merlinae	extinct
Vucetichimys_pretrilophodonica	extinct
Xylechimys_obliquus	extinct
