clade,species,ts,te,mid,bin,nb_occ
0,59,58.76,34.76,46.76,Ypresian,2
0,100,46.5,45.59,46.045,Ypresian,0
0,102,46.33,43.38,44.855000000000004,Ypresian,0
0,103,46.13,45.23,45.68,Ypresian,1
0,106,45.94,41.81,43.875,Ypresian,0
0,107,45.94,40.17,43.055,Ypresian,0
0,108,45.87,41.1,43.485,Ypresian,0
0,109,45.71,43.1,44.405,Ypresian,0
0,110,45.67,41.15,43.41,Ypresian,0
0,99,46.76,46.71,46.735,Ypresian,0
0,111,45.41,39.02,42.215,Ypresian,0
0,117,44.66,43.32,43.989999999999995,Ypresian,1
0,118,44.34,41.35,42.845,Ypresian,0
0,119,44.28,44.2,44.24,Ypresian,0
0,122,43.78,41.6,42.69,Ypresian,0
0,126,43.06,41.42,42.24,Ypresian,0
0,130,42.84,39.56,41.2,Ypresian,0
0,133,42.43,41.9,42.165,Ypresian,3
0,137,41.75,41.58,41.665,Ypresian,1
0,114,45.16,45.1,45.129999999999995,Ypresian,0
0,98,46.98,44.38,45.68,Ypresian,0
0,112,45.38,44.65,45.015,Ypresian,2
0,96,47.51,47.04,47.275,Ypresian,0
0,78,51.45,36.63,44.040000000000006,Ypresian,1
0,80,51.3,36.54,43.92,Ypresian,0
0,82,50.21,36.17,43.19,Ypresian,1
0,83,50.21,32.69,41.45,Ypresian,0
0,71,55.04,31.16,43.1,Ypresian,0
0,84,50.02,40.02,45.02,Ypresian,0
0,97,47.4,45.52,46.46,Ypresian,0
0,86,48.97,36.68,42.825,Ypresian,0
0,88,48.68,42.82,45.75,Ypresian,0
0,77,51.72,40.42,46.07,Ypresian,2
0,91,48.21,42.52,45.365,Ypresian,2
0,92,48.16,43.75,45.955,Ypresian,0
0,93,48.15,38.55,43.349999999999994,Ypresian,1
0,94,47.89,37.77,42.83,Ypresian,2
0,95,47.62,42.08,44.849999999999994,Ypresian,0
0,90,48.4,44.45,46.425,Ypresian,0
0,141,41.51,36.13,38.82,Lutetian,2
0,142,41.47,37.99,39.730000000000004,Lutetian,0
0,139,41.63,34.25,37.94,Lutetian,5
0,136,42.02,35.26,38.64,Lutetian,6
0,152,39.87,36.4,38.135,Lutetian,1
0,132,42.53,34.53,38.53,Lutetian,0
0,145,40.97,38.91,39.94,Lutetian,2
0,75,52.55,29.05,40.8,Lutetian,2
0,167,38.11,38.1,38.105000000000004,Lutetian,0
0,140,41.59,40.63,41.11,Lutetian,3
0,123,43.6,36.68,40.14,Lutetian,2
0,148,40.08,38.13,39.105000000000004,Lutetian,1
0,101,46.34,30.27,38.305,Lutetian,3
0,116,44.94,35.55,40.245,Lutetian,1
