clade	species	ts	te
0	1	100.0	95.19
0	2	99.82	96.5
0	3	99.1	94.0
0	4	98.11	94.65
0	5	97.11	92.98
0	6	94.74	94.42
0	7	94.41	86.09
0	8	94.06	93.13
0	9	93.89	84.87
0	10	93.57	93.36
0	11	90.97	83.01
0	12	88.9	86.73
0	13	88.48	72.77
0	14	86.25	81.12
0	15	82.0	76.15
0	16	81.97	63.02
0	17	77.92	76.94
0	18	76.23	52.9
0	19	75.57	70.6
0	20	74.34	52.49
0	21	74.07	73.36
0	22	73.24	71.74
0	23	72.18	64.04
0	24	71.73	58.42
0	25	67.83	65.8
0	26	67.61	57.3
0	27	67.3	39.78
0	28	67.3	58.35
0	29	67.11	65.12
0	30	66.43	61.83
0	31	66.1	58.12
0	32	65.12	32.77
0	33	63.91	53.06
0	34	62.55	50.64
0	35	61.58	49.97
0	36	60.86	48.62
0	37	59.8	54.5
0	38	59.53	49.99
0	39	59.51	53.51
0	40	59.33	49.57
0	41	58.54	58.12
0	42	58.36	53.11
0	43	57.67	57.33
0	44	56.52	24.33
0	45	56.42	45.12
0	46	56.34	41.16
0	47	55.99	39.4
0	48	55.47	48.22
0	49	55.05	49.56
0	50	54.55	54.29
0	51	54.32	50.69
0	52	53.92	40.16
0	53	53.34	41.96
0	54	52.6	47.22
0	55	52.55	50.3
0	56	52.47	52.38
0	57	52.29	38.07
0	58	52.07	18.68
0	59	51.96	50.35
0	60	51.33	49.03
0	61	51.17	41.79
0	62	51.11	44.33
0	63	50.95	17.97
0	64	50.84	50.23
0	65	49.95	40.86
0	66	49.87	45.48
0	67	49.42	44.69
0	68	49.07	47.26
0	69	48.83	48.74
0	70	48.74	22.77
0	71	48.73	41.22
0	72	48.66	38.62
0	73	48.39	42.04
0	74	48.26	19.86
0	75	48.14	42.18
0	76	47.84	38.47
0	77	47.53	41.2
0	78	47.42	32.47
0	79	46.43	17.45
0	80	46.36	40.76
0	81	46.19	45.94
0	82	46.15	33.47
0	83	46.02	45.88
0	84	45.8	0.0
0	85	45.79	14.39
0	86	45.49	37.87
0	87	45.17	41.69
0	88	45.14	39.35
0	89	44.95	39.28
0	90	44.89	26.37
0	91	44.88	43.08
0	92	44.46	42.73
0	93	44.07	29.41
0	94	44.06	41.06
0	95	43.97	42.29
