"Order","Family","Genus","Species","Status","Country","State","Period","Epoch","overlap_percentage","Min age","Max age","Collection number","Collection authorizer","Reference","Note"
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203955,"P. Holroyd","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203957,"P. Holroyd","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Argentina","Formosa","Quaternary","Pleistocene",100,0.0117,0.129,114698,"M. Uhen","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.0117,2.588,147598,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.0117,0.129,148419,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.0117,0.129,149093,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.0117,0.129,149143,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Chile","NA","Quaternary","Pleistocene",100,0.0117,0.129,190058,"M. Uhen","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71303,"J. Alroy","E. P. Tonni, J. L. Prado, and AN Menegaz, MC Salemme. 1985. La Unidad Mamifero (Fauna) Lujanense. Proyeccion de la Estratigrafia Mamaliana al Cuaternario de la Region Pampeana. Ameghiniana 22(3-4):255-261",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Uruguay","Salto","Quaternary","Pleistocene",100,0.0117,0.781,140159,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71274,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71325,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa","extinct","Argentina","Santiago del Estero","Quaternary","Pleistocene",100,0.0117,0.129,191153,"P. Mannion","P. E. Ortiz, D. A. Garcia-Lopez, and M. C. Madozzo Jaen, G. I. Esteban. 2019. Síntesis actualizada del registro paleontológico pleistoceno en el Noroeste argentino. Mioceno al Pleistoceno del centro y norte de Argentina",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.129,71316,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.781,1.2,199170,"P. Mannion","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Brazil","Ceara","Quaternary","Pleistocene",99.68,0.0117,2.588,71301,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Brazil","Ceara","Quaternary","Pleistocene",99.68,0.0117,2.588,71302,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Brazil","Paraiba","Quaternary","Pleistocene",99.68,0.0117,2.588,71298,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Uruguay","Montevideo","Quaternary","Pleistocene",100,0.0117,0.781,120884,"M. Uhen","NA",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,203907,"P. Holroyd","G.nM. Gasparini, M. De los Reyes, and A. Francia, C. S. Scherer, D. G. Poiré. 2017. The oldest record of Hemiauchenia Gervais and Ameghino (Mammalia, Cetartiodactyla) in South America: Comments about its paleobiogeographic and stratigraphic implications. Geobios 50:141-153",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.129,211646,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Hemiauchenia",,"extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,212684,"P. Mannion","A. Manzuetti, D. Perea, and W. Jones, M. Ubilla, A. Rinderknecht. 2020. An extremely large saber-tooth cat skull from Uruguay (late Pleistocene–early\r\nHolocene, Dolores Formation): body size and paleobiological implications. Alcheringa",
"Cetartiodactyla","Camelidae","Lama","castelnaudi","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","castelnaudi","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,213136,"P. Mannion","C. Rusconi. 1949. El puelchense de Buenos Aires y su fauna (Plioceno Medio) segunda parte. Publicaciones del Instituto de Fisiographia y Geologia 36:100-262",
"Cetartiodactyla","Camelidae","Lama","glama","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,140713,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","glama","extant","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama","gracilis","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.129,71316,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","gracilis","extinct","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203955,"P. Holroyd","NA",
"Cetartiodactyla","Camelidae","Lama","gracilis","extinct","Argentina","Santa Cruz","Quaternary","Pleistocene",100,0.0117,0.129,73844,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","gracilis","extinct","Chile","Calama","Quaternary","Pleistocene",100,0.0117,0.129,144707,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,63337,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.0117,63338,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",100,0.002,0.002,63339,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.0117,63340,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,63341,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",90.71,0,0.129,63345,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.0117,63346,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.0117,63347,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71286,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71287,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71314,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",90.71,0,0.129,71348,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.0117,71349,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.129,73845,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,140934,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",90.71,0,0.129,191127,"E. Vlachos","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Holocene",100,0.003,0.003,198874,"P. Mannion","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Chubut","Quaternary","Pleistocene",100,0.0117,0.0117,71337,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Chubut","Quaternary","Pleistocene",100,0.0117,0.129,71338,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Chubut","Quaternary","Pleistocene",100,0.0117,0.129,71339,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203952,"P. Holroyd","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203955,"P. Holroyd","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203958,"P. Holroyd","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Santa Cruz","Quaternary","Pleistocene",100,0.0117,0.129,71336,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Santa Cruz","Quaternary","Holocene",97.5,0,0.0117,73843,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Santa Cruz","Quaternary","Pleistocene",100,0.0117,0.129,73844,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","NA","Quaternary","Holocene",100,0.009,0.009,71343,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Brazil","Bahia","Quaternary","Pleistocene",100,0.02,0.02,71313,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.0117,2.588,147598,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Chile","Magallanes","Quaternary","Pleistocene",100,0.0117,0.129,141367,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Chile","NA","Quaternary","Pleistocene",100,0.0117,0.129,71342,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Chile","NA","Quaternary","Pleistocene",100,0.0117,0.129,71344,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71303,"J. Alroy","E. P. Tonni, J. L. Prado, and AN Menegaz, MC Salemme. 1985. La Unidad Mamifero (Fauna) Lujanense. Proyeccion de la Estratigrafia Mamaliana al Cuaternario de la Region Pampeana. Ameghiniana 22(3-4):255-261",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,71341,"J. Alroy","C. Oliver Schneider. 1935. Mamiferos fossiles de Chile. Revista Chileana de Historia Natural 39:297-304",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71347,"J. Alroy","E. P. Tonni, W. D. Berman, and F. Fidalgo, F. J. Going, J. C. Quiroga. 1987. La fauna local centinel del mar y una nueva unidad mamifero para el pleistoceno tardio de la provincia de buenos aires (Argentina). Decimo congreso geologico argentino, San Miguel d Tucuman 3:175-177",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Peru","Puno","Quaternary","Pleistocene",100,0.0117,0.781,145248,"P. Mannion","N. A. Villavicencio and L. Werdelin. 2018. The Casa del Diablo cave (Puno, Peru) and the late Pleistocene demise\r\nof megafauna in the Andean Altiplano. Quaternary Science Reviews 195:21-31",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Argentina","Catamarca","Quaternary","Pleistocene",100,0.0117,0.129,216690,"P. Mannion","P. E. Ortiz, D. A. Garcia-Lopez, and M. C. Madozzo Jaen, G. I. Esteban. 2019. Síntesis actualizada del registro paleontológico pleistoceno en el Noroeste argentino. Mioceno al Pleistoceno del centro y norte de Argentina",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225572,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Cetartiodactyla","Camelidae","Lama","guanicoe","extant","Chile","Última Esperanza","Quaternary","Pleistocene",100,0.0117,0.129,213007,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Cetartiodactyla","Camelidae","Lama","intermedia","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","mesolithica","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama","oweni","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama","provicugna","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Quaternary","Pleistocene",99.68,0.0117,2.588,61305,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.129,0.781,63335,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71279,"J. Alroy","M.S. Bargo, A.N. Menegaz, and JL Prado, MC Salemme, CP Tambussi, EP Tonni. 1986. Mamiferos y Biostratigrafia. Una Nueva Fauna Loval de la Unidad Mamifero Lujanense (Pleistoceno Tardio) de la Provincia de Buenos Aires. Ameghiniana 23(3-4):229-232",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,71304,"J. Alroy","O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47",
"Cetartiodactyla","Camelidae","Lama",,,"Uruguay","Salto","Quaternary","Pleistocene",100,0.0117,0.781,140159,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Lama",,,"Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71274,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Lama",,,"Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71325,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","La Pampa","Quaternary","Holocene",97.5,0,0.0117,212470,"P. Mannion","C. I. Montalvo, F. J. Fernández, and M. S. Bargo, R. L. Tomassini, A. Mehl. 2017. First record of a Late Holocene fauna associated with an ephemeral fluvial sequence in La Pampa Province, Argentina. Taphonomy and paleoenvironment. Journal of South American Earth Sciences 76:225-237",
"Cetartiodactyla","Camelidae","Lama",,,"Chile","Ultima Esperanza","Quaternary","Holocene",97.5,0,0.0117,213111,"P. Mannion","A. S. Woodward. 1900. On some Remains of Grypotherium (Neomylodon) listai and associated Mammals from a Cavern near Consuelo Cove, Last Hope Inlet, Patagonia. Proceedings of the Zoological Society of London 69:64-78",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71286,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.781,71287,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,199155,"P. Mannion","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,202340,"P. Mannion","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Jujuy","Quaternary","Holocene",100,0.008,0.009,71272,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Jujuy","Quaternary","Holocene",100,0.001,0.003,71273,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Argentina","Santiago del Estero","Quaternary","Holocene",100,0,0.002,187627,"E. Vlachos","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Bolivia","Cochabamba","Quaternary","Pleistocene",99.68,0.0117,2.588,71590,"D. Croft","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Bolivia","Tarija","Quaternary","Pleistocene",100,0.0117,0.129,142158,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Bolivia","Tarija","Quaternary","Pleistocene",100,0.021,0.021,142160,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Brazil","Ceara","Quaternary","Pleistocene",99.68,0.0117,2.588,71301,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Brazil","Ceara","Quaternary","Pleistocene",99.68,0.0117,2.588,71302,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Brazil","Paraiba","Quaternary","Pleistocene",99.68,0.0117,2.588,71298,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Chile","NA","Quaternary","Pleistocene",100,0.0117,0.129,71265,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Chile","NA","Quaternary","Holocene",100,0.011,0.011,71266,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Peru","Ayacucho","Quaternary","Pleistocene",100,0.014,0.02,146602,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Lama",,,"Peru","Huanuco","Quaternary","Pleistocene",99.68,0.0117,2.588,145576,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","aequatorialis","extinct","Ecuador","Santa Elena","Quaternary","Pleistocene",100,0.0117,0.781,133630,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","crassa","extinct","Ecuador","Pichincha","Quaternary","Pleistocene",99.68,0.0117,2.588,133659,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","crequii","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","major","extinct","Brazil","Mato Grosso do Sul","Quaternary","Pleistocene",99.23,0,2.588,92814,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Palaeolama","major","extinct","Brazil","Rio Grande do Norte","Quaternary","Pleistocene",90.71,0,0.129,148309,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","major","extinct","Brazil","Sergipe","Quaternary","Pleistocene",99.68,0.0117,2.588,187597,"A. Liparini","NA",
"Cetartiodactyla","Camelidae","Palaeolama","paradoxa","extinct","Uruguay","NA","Quaternary","Pleistocene",100,0.0117,0.781,71325,"J. Alroy","https://www.mindat.org/taxon-4835723.html",
"Cetartiodactyla","Camelidae","Palaeolama","reissi","extinct","Ecuador","Chimborazo","Quaternary","Pleistocene",99.68,0.0117,2.588,133644,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","reissi","extinct","Ecuador","Pichincha","Quaternary","Pleistocene",99.68,0.0117,2.588,133634,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","weddelli","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,213136,"P. Mannion","C. Rusconi. 1949. El puelchense de Buenos Aires y su fauna (Plioceno Medio) segunda parte. Publicaciones del Instituto de Fisiographia y Geologia 36:100-262",
"Cetartiodactyla","Camelidae","Palaeolama","weddelli","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Cetartiodactyla","Camelidae","Palaeolama","weddelli","extinct","Uruguay","NA","Quaternary","Pleistocene",76.66,1.2,3,71310,"J. Alroy","NA",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71274,"J. Alroy","M. Ubilla and M. T. Alberdi. 1990. Hippidion sp. (Mammalia, Perissodactyla, Equidae) en Sedimentos del Pleistoceno Superior del Uruguay (Edad Mamifero Luganense). Estudios Geologia 46:453-464",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,71304,"J. Alroy","O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71332,"J. Alroy","C. Guerin. 1991. C. R. Acad. Sci. Paris 312:567-572",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Piauí","Quaternary","Pleistocene",99.23,0,2.588,211633,"P. Mannion","L. Kerber, E. L. Mayer, and A. M. Ribeiro, M. G. Vucetich. 2016. Late Quaternary caviomorph rodents (Rodentia: Hystricognathi) from the Serra da Capivara, northeastern Brazil, with description of a new taxon. Historical Biology 28(4):439-458",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71331,"P. Mannion","L. Kerber, E. L. Mayer, and A. M. Ribeiro, M. G. Vucetich. 2016. Late Quaternary caviomorph rodents (Rodentia: Hystricognathi) from the Serra da Capivara, northeastern Brazil, with description of a new taxon. Historical Biology 28(4):439-458",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,213138,"P. Mannion","C. Rusconi. 1949. El puelchense de Buenos Aires y su fauna (Plioceno Medio) segunda parte. Publicaciones del Instituto de Fisiographia y Geologia 36:100-262",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Argentina","Tucuman","Quaternary","Pleistocene",100,0.0117,0.129,216686,"P. Mannion","P. E. Ortiz, D. A. Garcia-Lopez, and M. C. Madozzo Jaen, G. I. Esteban. 2019. Síntesis actualizada del registro paleontológico pleistoceno en el Noroeste argentino. Mioceno al Pleistoceno del centro y norte de Argentina",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Peru",,"Quaternary","Pleistocene",100,0.0117,0.129,71346,"J. Marcot","C. S. Churcher. 1965. Camelid materlal of the genus Palaeolama Gervais from the Talara tar‐seeps, Peru, with a description of a new subgenus, Astylolama. Proceedings of the Zoological Society of London 145(2):161-205",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71334,"P. Mannion","C. Guerin, M. A. Curvello, and M. Faure, M. Hugueney, C. Mourer-Chauvire. 1993. La Faune Pleistocene du Piaui (Nordeste du Bresil): Implications Paleoecologiques et Biochronologiques. Quaternaria Nova 111:303-341",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71331,"P. Mannion","C. Guerin, M. A. Curvello, and M. Faure, M. Hugueney, C. Mourer-Chauvire. 1993. La Faune Pleistocene du Piaui (Nordeste du Bresil): Implications Paleoecologiques et Biochronologiques. Quaternaria Nova 111:303-341",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71333,"P. Mannion","C. Guerin, M. A. Curvello, and M. Faure, M. Hugueney, C. Mourer-Chauvire. 1993. La Faune Pleistocene du Piaui (Nordeste du Bresil): Implications Paleoecologiques et Biochronologiques. Quaternaria Nova 111:303-341",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Bahia","Quaternary","Pleistocene",90.71,0,0.129,212251,"P. Mannion","E. Eltink, M. Castro, and F. C. Montefeltro, M. A. T. Dantas, C. S. Scherer, P. V. Oliveira, M. C. Langer. 2020. Mammalian fossils from Gruta do Ioiô cave and past of the Chapada Diamantina, northeastern Brazil, using taphonomy, radiocarbon dating and paleoecology. Journal of South American Earth Sciences 98:102379:1-16",
"Cetartiodactyla","Camelidae","Palaeolama",,"extinct","Brazil","Bahia","Quaternary","Pleistocene",99.68,0.0117,2.588,212327,"P. Mannion","J. Almeida da Silva, L. A. Leal, and A. Cherkinsky, M. A. T. Dantasa. 2019. Late Pleistocene meso-megamammals from Anagé, Bahia, Brazil: Taxonomy and isotopic paleoecology (δ13C). Journal of South American Earth Sciences 96:102362:1-8",
