"Order","Family","Genus","Species","Status","Country","State","Period","Epoch","overlap_percentage","Min age","Max age","Collection number","Collection authorizer","Reference","Note"
"Cetartiodactyla","Cervidae","Odocoileus","peruvianus","extinct","Ecuador","Chimborazo","Quaternary","Pleistocene",99.68,0.012,2.588,133644,"C. Jaramillo","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus","peruvianus","extinct","Ecuador","Pichincha","Quaternary","Pleistocene",99.68,0.012,2.588,133639,"C. Jaramillo","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus","salinae","extinct","Colombia","Boyacá","Quaternary","Pleistocene",99.68,0.012,2.588,146529,"C. Jaramillo","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus","salinae","extinct","Ecuador","Santa Elena","Quaternary","Pleistocene",100,0.012,0.781,133630,"C. Jaramillo","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus","salinae","extinct","Ecuador","Santa Elena","Quaternary","Pleistocene",100,0.012,0.126,185519,"E. Vlachos","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus",NA,NA,"Peru","La Libertad","Quaternary","Pleistocene",100,0.015,0.025,145505,"C. Jaramillo","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus",NA,NA,"Peru","NA","Quaternary","Pleistocene",100,0.012,0.126,71346,"J. Alroy","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus",NA,NA,"Venezuela","Zulia","Quaternary","Pleistocene",100,0.0255,0.02798,63515,"C. Bell","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus","virginianus","extant","Panama","NA","Quaternary","Holocene",97.5,0,0.012,21691,"A. Behrensmeyer","NA",NA
"Cetartiodactyla","Cervidae","Odocoileus","virginianus","extant","Venezuela","Guarico","Quaternary","Holocene",97.5,0,0.012,21686,"A. Behrensmeyer","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.012,63338,"J. Alroy","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Argentina","Buenos Aires","Quaternary","Holocene",97.5,0,0.012,63342,"D. Croft","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.126,73845,"J. Alroy","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.126,203908,"P. Holroyd","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.012,0.781,203952,"P. Holroyd","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.012,2.588,147598,"C. Jaramillo","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Uruguay","NA","Quaternary","Pleistocene",100,0.012,0.781,71274,"J. Alroy","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros","bezoarticus","extant","Uruguay","NA","Quaternary","Pleistocene",100,0.012,0.781,71325,"J. Alroy","NA",NA
"Cetartiodactyla","Cervidae","Ozotoceros",NA,NA,"Brazil","Mato Grosso do Sul","Quaternary","Pleistocene",99.23,0,2.588,92814,"J. Alroy","NA",NA
"Cetartiodactyla","Cervidae","Paraceros","fragilis","extinct","Paraguay","NA","Quaternary","Pleistocene",99.68,0.012,2.588,191113,"E. Vlachos","NA",NA
"Cetartiodactyla","Cervidae","Pudu",NA,"extant","Chile","Los Lagos","Quaternary","Pleistocene",100,0.012,0.781,195456,"M. Uhen","https://www.mindat.org/taxon-2440910.html","Uncertain status but no fossil species of the genus Pudu"
"Cetartiodactyla","Cetotheriidae","Pelocetus",NA,"extinct","Peru","NA","Neogene","Miocene",100,11.608,15.97,201442,"M. Uhen","https://www.mindat.org/taxon-4834732.html",NA
"Cetartiodactyla","Cetotheriidae","Piscocetus","sacaco","extinct","Peru","NA","Neogene","Miocene",99.94,5.332,7.246,46083,"M. Uhen","https://www.mindat.org/taxon-4832368.html",NA
"Cetartiodactyla","Cetotheriidae","Tiucetus","rosae","extinct","Peru","NA","Neogene","Miocene",100,7.246,13.65,188740,"M. Uhen","https://www.mindat.org/taxon-9610238.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","australis","extinct","Argentina","Chubut","NA","Oligocene",74.62,21,29,14211,"J. Alroy","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","australis","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,27311,"J. Head","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","australis","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","australis","extinct","Argentina","Neuquén","Neogene","Miocene",100,17.5,21,89029,"D. Croft","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","australis","extinct","Argentina","Neuquén","Neogene","Miocene",100,15.97,23.03,89030,"D. Croft","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","australis","extinct","Argentina","Río Negro","Neogene","Miocene",100,17.5,21,89093,"D. Croft","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","boliviana","extinct","Bolivia","None","NA","Oligocene",74.62,21,29,13276,"J. Alroy","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia","frassinettii","extinct","Chile","NA","Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia",NA,"extinct","Argentina","Corrientes","NA","Oligocene",74.62,21,29,181626,"J. Zijlstra","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia",NA,"extinct","Argentina","Corrientes","NA","Oligocene",74.62,21,29,181627,"J. Zijlstra","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Eoviscaccia",NA,"extinct","Bolivia","La Paz","NA","Oligocene",74.62,21,29,133596,"C. Jaramillo","https://www.mindat.org/taxon-4827899.html",NA
"Rodentia","Chinchillidae","Lagidium","peruanum","extant","Peru","NA","Quaternary","Holocene",97.5,0,0.012,71326,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Lagidium","peruanum","extant","Peru","NA","Quaternary","Holocene",100,0.00958,0.010535,71327,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Lagidium","peruanum","extant","Peru","NA","Quaternary","Holocene",100,0.00773,0.00773,71328,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Lagidium","peruanum","extant","Peru","NA","Quaternary","Holocene",100,0.008225,0.008225,71329,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Lagidium",NA,NA,"Peru","Ayacucho","Quaternary","Pleistocene",100,0.01415,0.01962,146602,"C. Jaramillo","NA",NA
"Rodentia","Chinchillidae","Lagostomus","antiquus","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen","NA",NA
"Rodentia","Chinchillidae","Lagostomus","euplasius","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,145757,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","euplasius","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,191774,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","euplasius","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,191777,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152081,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152085,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152088,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191766,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191769,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191770,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,4.5,5,198686,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,4.5,5,198687,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","incisus","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,71286,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,71303,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,71314,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.126,71316,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,71347,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.126,73845,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,140807,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Buenos Aires","Quaternary","Pleistocene",90.71,0,0.126,191127,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.012,0.781,203957,"P. Holroyd","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Santiago del Estero","Quaternary","Holocene",100,0.00038,0.00158,187627,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","Santiago del Estero","Quaternary","Pleistocene",99.68,0.012,2.588,191153,"E. Vlachos","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Argentina","NA","Quaternary","Holocene",100,0.00775,0.00808,93267,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Bolivia","Chuquisaca","Quaternary","Holocene",97.5,0,0.012,70705,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","maximus","extant","Bolivia","NA","Quaternary","Holocene",100,0.0066,0.0066,71324,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","pallidens","extinct","Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","pretrichodactyla","extinct","Argentina","La Rioja","Neogene","Miocene",100,6.8,9,55596,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus","telenkechanum","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,9,10,79180,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,53926,"M. Uhen","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,61292,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,61300,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,61302,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Quaternary","Pleistocene",99.68,0.012,2.588,61307,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.126,0.781,63335,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.126,0.781,63336,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Quaternary","Pleistocene",99.68,0.012,2.588,71304,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,140805,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,152062,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,198690,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,199154,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,199155,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,199156,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,202096,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Catamarca","Neogene","Miocene",100,6.8,9,157794,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Catamarca","Neogene","Miocene",100,7.14,7.7,198543,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Catamarca","Neogene","Miocene",100,6.8,9,198546,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Catamarca","Neogene","Miocene",100,7.14,8,198547,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Chubut","Neogene","Miocene",100,6.8,9,205959,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Cordoba","Quaternary","Pleistocene",100,0.012,0.781,197916,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Cordoba","Quaternary","Pleistocene",100,0.012,0.781,197918,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Córdoba","Neogene","Pliocene",100,2.588,5.332,202212,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Entre Rios","Neogene","Miocene",100,6.8,9,55600,"M. Uhen","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","Jujuy","Neogene","Miocene",100,6.8,9,202339,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","La Pampa","Neogene","Miocene",100,6.8,9,87198,"J. Alroy","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","La Pampa","Neogene","Miocene",73.34,4,9,141939,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","La Pampa","Neogene","Miocene",100,6.8,9,152061,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","La Pampa","Neogene","Miocene",100,9,10,152063,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","La Pampa","Neogene","Miocene",100,6.8,9,204598,"P. Mannion","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","La Rioja","Neogene","Miocene",100,6.8,9,151506,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Argentina","San Luis","Neogene","Pliocene",100,2.588,5.332,152073,"C. Jaramillo","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Bolivia","Chuquisaca","Neogene","Miocene",99.98,5.332,11.608,68792,"D. Croft","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Lagostomus",NA,NA,"Uruguay","Canelones","Quaternary","Pleistocene",99.68,0.012,2.588,176485,"J. Zijlstra","https://www.mindat.org/taxon-2439831.html",NA
"Rodentia","Chinchillidae","Prolagostomus","amplus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176564,"J. Zijlstra","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","amplus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176593,"J. Zijlstra","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","divisus","extinct","Chile","Aisén","Neogene","Miocene",100,16.3,17.5,71843,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","notatus","extinct","Chile","Aisén","Neogene","Miocene",100,16.3,17.5,71843,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","obliquidens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,206237,"P. Mannion","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","profluens","extinct","Chile","Aisén","Neogene","Miocene",100,16.3,17.5,71843,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","pusillus","extinct","Argentina","Chubut","Neogene","Miocene",100,15.5,16.3,207562,"P. Mannion","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","pusillus","extinct","Argentina","Neuquén","Neogene","Miocene",100,15.5,16.3,207561,"P. Mannion","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","pusillus","extinct","Chile","Aisén","Neogene","Miocene",100,16.3,17.5,71843,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Prolagostomus","rosendoi","extinct","Argentina","Río Negro","Neogene","Miocene",100,15.5,16.3,207563,"P. Mannion","https://publicaciones.fcnym.unlp.edu.ar/rmlp/article/view/2034/372",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","Neuquén","Neogene","Miocene",100,13.8,15.5,141175,"C. Jaramillo","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","Río Negro","Neogene","Miocene",100,15,15,140691,"C. Jaramillo","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","Salta","Neogene","Miocene",100,7.246,11.608,197784,"P. Mannion","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","San Juan","Neogene","Miocene",100,16.3,17.5,197900,"P. Mannion","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59322,"D. Croft","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59324,"D. Croft","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59333,"D. Croft","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Bolivia","Potosí","Neogene","Miocene",100,13.8,15.5,68402,"D. Croft","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Bolivia","Tarija","Neogene","Miocene",100,12.9,13.2,38071,"D. Croft","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Bolivia","Tarija","Neogene","Miocene",100,12.8,13.2,133664,"C. Jaramillo","NA",NA
"Rodentia","Chinchillidae","Prolagostomus",NA,"extinct","Chile","Bío Bío","Neogene","Miocene",100,14.5,14.5,140091,"C. Jaramillo","NA",NA
"Rodentia","Chinchillidae","Scotamys","antiquus","extinct","Argentina","Chubut","NA","Oligocene",74.62,21,29,14211,"J. Alroy","NA",NA
"Rodentia","Chinchillidae","Scotamys","antiquus","extinct","Argentina","Santa Cruz","NA","Oligocene",74.62,21,29,50074,"J. Alroy","NA",NA
"Rodentia","Cimolestidae","Cimolestes",NA,"extinct","Bolivia","Mizque","Paleogene","Paleocene",99.01,61.7,66.043,13501,"J. Alroy","NA",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59133,"D. Croft","https://www.biodiversitylibrary.org/part/198536",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59319,"D. Croft","https://www.biodiversitylibrary.org/part/198537",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59320,"D. Croft","https://www.biodiversitylibrary.org/part/198538",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59321,"D. Croft","https://www.biodiversitylibrary.org/part/198539",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59322,"D. Croft","https://www.biodiversitylibrary.org/part/198540",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59325,"D. Croft","https://www.biodiversitylibrary.org/part/198541",NA
"Rodentia","Coendidae","Eosteiromys","annectens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59326,"D. Croft","https://www.biodiversitylibrary.org/part/198542",NA
"Rodentia","Coendidae","Eosteiromys","homogenidens","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,27311,"J. Head","https://www.biodiversitylibrary.org/part/198543",NA
"Rodentia","Coendidae","Eosteiromys","homogenidens","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo","https://www.biodiversitylibrary.org/part/198544",NA
"Rodentia","Coendidae","Eosteiromys","homogenidens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59319,"D. Croft","https://www.biodiversitylibrary.org/part/198545",NA
"Rodentia","Coendidae","Eosteiromys","homogenidens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59321,"D. Croft","https://www.biodiversitylibrary.org/part/198546",NA
"Rodentia","Coendidae","Eosteiromys","homogenidens","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59323,"D. Croft","https://www.biodiversitylibrary.org/part/198547",NA
"Rodentia","Coendidae","Eosteiromys","segregatus","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,27311,"J. Head","https://www.biodiversitylibrary.org/part/198548",NA
"Rodentia","Coendidae","Eosteiromys","segregatus","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo","https://www.biodiversitylibrary.org/part/198549",NA
"Rodentia","Coendidae","Eosteiromys",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,27311,"J. Head","https://www.biodiversitylibrary.org/part/198550",NA
"Rodentia","Coendidae","Eosteiromys",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo","https://www.biodiversitylibrary.org/part/198551",NA
"Rodentia","Coendidae","Eosteiromys",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,176205,"J. Zijlstra","https://www.biodiversitylibrary.org/part/198552",NA
"Rodentia","Coendidae","Eosteiromys",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,197191,"P. Mannion","https://www.biodiversitylibrary.org/part/198553",NA
"Rodentia","Coendidae","Eosteiromys",NA,"extinct","Argentina","Neuquén","Neogene","Miocene",100,15.97,23.03,89030,"D. Croft","https://www.biodiversitylibrary.org/part/198554",NA
"Rodentia","Colombitheriidae","Proticia","venezuelensis","extinct","Venezuela","Lara","Paleogene","Eocene",100,48.6,55.8,186779,"P. Mannion","NA",NA
"Rodentia","Cricetidae","Abrothrix","illuteus","extant","Argentina","Tucuman","Quaternary","Pleistocene",100,0.01758,0.0276,141182,"C. Jaramillo","https://www.mindat.org/taxon-8616056.html",NA
"Rodentia","Cricetidae","Abrothrix",NA,NA,"Argentina","Jujuy","Neogene","Pliocene",100,2.588,3.6,198682,"P. Mannion","https://www.mindat.org/taxon-8616056.html",NA
"Rodentia","Cricetidae","Abrothrix","magnus","extinct","Argentina","Cordoba","Neogene","Pliocene",100,2.588,3.6,181628,"J. Zijlstra","https://www.mindat.org/taxon-8616056.html",NA
"Rodentia","Cricetidae","Agathaeromys","donovani","extinct","Netherlands Antilles","Bonaire","Quaternary","Pleistocene",99.68,0.012,2.588,176033,"J. Zijlstra","NA",NA
