Species	Status
?_Eocoleophorus	extinct
?Sallamys	extinct
Abalosia	extinct
Abderites	extinct
Abothrodon	extinct
Abrawayaomys	extant
Abrocoma	extant
Abrothrix	extant
Acamana	extinct
Acarechimys	extinct
Acaremys	extinct
Acdestis	extinct
Acdestoides	extinct
Acoelodus	extinct
Acoelohyrax	extinct
Aconaemys	extant
Acrecebus	extinct
Acrocyon	extinct
Actenomys	extinct
Acyon	extinct
Adelphomys	extinct
Adianthus	extinct
Adiantoides	extinct
Adiastaltus	extinct
Adinotherium	extinct
Aegialomys	extant
Aenigmys	extinct
Aepeomys	extant
aff._Palaeothentes	extinct
aff._Tarapotomys	extinct
aff_Holmesina	extinct
Agalmaceros	extinct
Ahytherium	extinct
Akodon	extant
Akodon_(Akodon)	extant
Albertogaudrya	extinct
Alcidedorbignya	extinct
Alitoxodon	extinct
Allalmeia	extinct
Allocavia	extinct
Alloiomys	extinct
Alouatta	extant
Altitypotherium	extinct
Ameghinomys	extinct
Ametrida	extant
Amilnedwardsia	extinct
Amorphochilus	extant
Amphidolops	extinct
Amphinasua	extinct
Amphinectomys	extant
Amphiocnus	extinct
Anachlysictis	extinct
Anadasypus	extinct
Anantiosodon	extinct
Anargyrolagus	extinct
Anatochoerus	extinct
Anayatherium	extinct
Ancylocoelus	extinct
Andalgalomys	extant
Andemys	extinct
Andinodelphys	extinct
Andinogale	extinct
Andinomys	extant
Angelocabrerus	extinct
Anisodontherium	extinct
Anisolambda	extinct
Anisolophus	extinct
Anisotemnus	extinct
Anotomys	extant
Anoura	extant
Antawallathentes	extinct
Antepithecus	extinct
Antifer	extinct
Antofagastia	extinct
Aotus	extant
Apeirodon	extinct
Arazamys	extinct
Archaeodolops	extinct
Archaeogaia	extinct
Archaeohyrax	extinct
Archaeomylodon	extinct
Archaeophylus	extinct
Archaeopithecus	extinct
Archaeoplus	extinct
Archaeotypotherium	extinct
Archaeutatus	extinct
Arctodictis	extinct
Arctodus	extinct
Arctotherium	extinct
Arctotherium_(Arctotherium)	extinct
Arctotherium_(Pararctotherium)	extinct
Argyrohippus	extinct
Argyrohyrax	extinct
Argyrohyus	extinct
Argyrolagus	extinct
Argyromanis	extinct
Arminiheringia	extinct
Artibeus	extant
Artibeus_(Artibeus)	extant
Artigasia	extinct
Asmithwoodwardia	extinct
Asmodeus	extinct
Aspidocalyptus	extinct
Astegotherium	extinct
Asteromys	extinct
Asterostemma	extinct
Astraponotus	extinct
Astrapothericulus	extinct
Astrapotherium	extinct
Ateles	extant
Atelocynus	extant
Auliscomys	extinct
Australogale	extinct
Australohyaena	extinct
Australonyx	extinct
Australoprocta	extinct
Austropediomys	extinct
Aymaratherium	extinct
Baguatherium	extinct
Balantiopteryx	extant
Balsayacuy	extinct
Banderomys	extinct
Baraguatherium	extinct
Bardalestes	extinct
Barrancatatus	extinct
Bassaricyon	extant
Bergqvistherium	extinct
Berroia	extinct
Bibimys	extant
Blarinomys	extant
Blastocerus	extant
Bobbschaefferia	extinct
Boleatherium	extinct
Bolivartherium	extinct
Bonapartherium	extinct
Boreastylops	extinct
Boreostemma	extinct
Borhyaena	extinct
Borhyaenidium	extinct
Bounodus	extinct
Brachystephanus	extinct
Brachyteles	extant
Brachytherium	extinct
Bradypus	extant
Branisamyopsis	extinct
Branisamys	extinct
Branisella	extinct
Brasiliochoerus	extinct
Briaromys	extinct
Brievabradys	extinct
Brucemacfaddenia	extinct
Brucepattersonius	extant
Bryanpattersonia	extinct
Cabassous	extant
Cacajao	extant
Cachiyacuy	extinct
Caenolestes	extant
Caenolestoides	extinct
Caenophilus	extinct
Calchaquitherium	extinct
Callibella	extant
Callicebus	extant
Callimico	extant
Callistoe	extinct
Callistomys	extant
Callithrix	extant
Calodontotherium	extinct
Calomys	extant
Caluromys	extant
Caluromysiops	extant
Calyptophractus	extant
Camargomendesia	extinct
Campanorco	extinct
Canaanimico	extinct
Canaanimys	extinct
Canchadelphys	extinct
Canis	extant
Cantracavia	extinct
Caraguatypotherium	extinct
Cardiatherium	extinct
Cardiomys	extinct
Carlesia	extinct
Carlocebus	extinct
Carlothentes	extinct
Carodnia	extinct
Carollia	extant
Caroloameghinia	extinct
Carolocoutoia	extinct
Carolopaulacoutoia	extinct
Carolozittelia	extinct
Carterodon	extant
Catagonus	extant
Catonyx	extinct
Cavia	extant
Caviocricetus	extinct
Caviodon	extinct
Cebuella	extant
Cebupithecia	extinct
Cebus	extant
Centronycteris	extant
Centurio	extant
Cephalomyopsis	extinct
Cephalomys	extinct
Cercomys	extinct
Cerdocyon	extant
Cerradomys	extant
Cervus	extant
cf._Aotus	extinct
cf._Cachiyacuy	extinct
cf._Cebus	extant
Cf._Eleutherocercus	extinct
cf._Eoespina	extinct
cf._Hapalops	extinct
cf._Hondalagus	extinct
cf._Palaehoplophoroides	extinct
cf._Paraeucinepeltus	extinct
cf._Perulestes	extinct
cf._Pozomys	extinct
cf._Proargyrolagus	extinct
cf._Proscelidodon	extinct
cf._Tarapotomys	extinct
Chachapoyamys	extinct
Chacodelphys	extant
Chaetomys	extant
Chaetophractus	extant
Chambiramys	extinct
Changquin	extinct
Chapalmalania	extinct
Charitoceros	extinct
Charruatoxodon	extinct
Chasichimys	extinct
Chasicomys	extinct
Chasicostylus	extinct
Chasicotatus	extinct
Chasicotherium	extinct
Chelemys	extant
Cheracebus	extant
Chibchanomys	extant
Chilecebus	extinct
Chilestylops	extinct
Chilomys	extant
Chilonatalus	extant
Chinchilla	extant
Chinchillula	extant
Chiroderma	extant
Chironectes	extant
Chiropotes	extant
Chlamydophractus	extinct
Chlamyphorus	extant
Chlorocyon	extinct
Choeroniscus	extant
Cholamys	extinct
Choloepus	extant
Cholomys	extinct
Chorobates	extinct
Chrotopterus	extant
Chrysocyon	extant
Chubutomys	extinct
Chukimys	extinct
Chulpasia	extinct
Cimolestes	extinct
Cladosictis	extinct
Clenia	extinct
Clyomys	extant
Clypeotherium	extinct
Cocatherium	extinct
Cochilius	extinct
Cochlops	extinct
Coelostylodon	extinct
Coendou	extant
Colbertia	extinct
Colhuelia	extinct
Colombitherium	extinct
Colomys	extant
Coloradolops	extinct
Colpodon	extinct
Colpostemma	extinct
Comahuetherium	extinct
Comaphorus	extinct
Conepatus	extant
Coniopternium	extinct
Contracavia	extinct
Contrerascynus	extinct
Coona	extinct
Coquenia	extinct
Coresodon	extinct
Cormura	extant
Coscinocercus	extinct
Cramauchenia	extinct
Cranithlastus	extinct
Cryptonanus	extant
Cryptotis	extant
Ctenomys	extant
Cullinia	extinct
Cuniculus	extant
Cuvieronius	extinct
Cyclopes	extant
Cynomops	extant
Cyonasua	extinct
Cyttarops	extant
Dactylomys	extant
Daedicuroides	extinct
Dama	extant
Dankomys	extinct
Dasyprocta	extant
Dasypus	extant
Dasypus_(Dasypus)	extinct
Dasypus_(Hyperoambon)	extinct
Delomys	extant
Deltamys	extant
Dermanura	extant
Derorhynchus	extinct
Deseadognathus	extinct
Deseadomys	extinct
Desmodus	extant
Deuterotherium	extinct
Diabolotherium	extinct
Diaemus	extant
Diaphoromys	extinct
Dicardia	extinct
Diclidurus	extinct
Dicolpomys	extinct
Dicotyles	extinct
Didelphis	extant
Didelphopsis	extinct
Didolodus	extinct
Diheterocnus	extinct
Dilobodon	extinct
Dinomys	extant
Dinotoxodon	extinct
Diogenesia	extinct
Diphylla	extant
Diplasiotherium	extinct
Diplomys	extant
Discolomys	extinct
Disteiromys	extinct
Distylophorus	extinct
Doedicurus	extinct
Doellomys	extinct
Doellotatus	extinct
Dolicavia	extinct
Dolichocebus	extinct
Dolichostylodon	extinct
Dolichotis	extant
Doryperimys	extinct
Draconomys	extinct
Dromiciops	extant
Drymoreomys	extant
Drytomomys	extinct
Dudumus	extinct
Dukecynus	extinct
Dusicyon	extant
Echimys	extant
Edvardotrouessartia	extinct
Eionaletherium	extinct
Eira	extant
Eleutherocercus	extinct
Eligmodontia	extant
Elmerriggsia	extinct
Enchisthenes	extant
Eoastrapostylops	extinct
Eoauchenia	extinct
Eobranisamys	extinct
Eobrasilia	extinct
Eocardia	extinct
Eocardia_(Dicardia)	extinct
Eocoleophorus	extinct
Eodelphomys	extinct
Eodolichotis	extinct
Eoespina	extinct
Eohyrax	extinct
Eoincamys	extinct
Eolicaphrium	extinct
Eomakhaira	extinct
Eomegatherium	extinct
Eomicrobiotherium	extinct
Eomorphippus	extinct
Eonaucum	extinct
Eopachyrucos	extinct
Eopicure	extinct
Eopululo	extinct
Eosachacui	extinct
Eosallamys	extinct
Eosclerocalyptus	extinct
Eosteiromys	extinct
Eotypotherium	extinct
Eoviscaccia	extinct
Epecuenia	extinct
Epidolops	extinct
Epieurycerus	extinct
Epiklohnia	extinct
Epipeltephilus	extinct
Eptesicus	extant
Equus	extant
Eremoryzomys	extant
Eremotherium	extinct
Erethizon	extinct
