Age	Diversity
0	1
0.5	0.835546707629029
1	0.848455986481901
1.5	0.86059408937334
2	0.825296494388943
2.5	0.78255335940393
3	0.778182162534434
3.5	0.77371488775225
4	0.791023452485349
4.5	0.786832524204613
5	0.778182162534434
5.5	0.754793996702181
6	0.764474531994346
6.5	0.79512970972945
7	0.825296494388943
7.5	0.838851704359081
8	0.848455986481901
8.5	0.86924445104352
9	0.854615634243183
9.5	0.845304716838847
10	0.825296494388943
10.5	0.806973029653331
11	0.77371488775225
11.5	0.704420597365706
12	0.645948404731472
12.5	0.69796758488594
13	0.716742722741879
13.5	0.722634521370829
14	0.739349646790371
14.5	0.722634521370829
15	0.710675023781307
15.5	0.704420597365706
16	0.722634521370829
16.5	0.749775153547578
17	0.769147216415542
17.5	0.778182162534434
18	0.78255335940393
18.5	0.77371488775225
19	0.769147216415542
19.5	0.769147216415542
20	0.764474531994346
20.5	0.759691892027864
21	0.754793996702181
21.5	0.754793996702181
22	0.744629237665795
22.5	0.710675023781307
23	0.669888138936144
23.5	0.521333191353746
24	0.587476212097237
24.5	0.618807772554723
25	0.684412374915802
25.5	0.69796758488594
26	0.637298043061292
26.5	0.587476212097237
27	0.521333191353746
27.5	0.422652358419424
28	0.446592092624096
28.5	0.487378977469259
29	0.550418841440202
29.5	0.575858603268738
30	0.563536477892565
30.5	0.587476212097237
31	0.575858603268738
31.5	0.550418841440202
32	0.521333191353746
32.5	0.521333191353746
33	0.468006914601295
33.5	0.446592092624096
34	0.446592092624096
34.5	0.487378977469259
35	0.50506428525833
35.5	0.521333191353746
36	0.521333191353746
36.5	0.521333191353746
37	0.50506428525833
37.5	0.468006914601295
38	0.364180165785189
38.5	0.364180165785189
39	0.140884119473141
39.5	0
40	0
40.5	0
