Age	Diversity
0	0.992766871935502
0.1	1
0.2	1
0.3	1
0.4	0.826167764660428
0.5	0.829503091288878
0.6	0.829503091288878
0.7	0.836012774101304
0.8	0.836012774101304
0.9	0.839190519568427
1	0.842318995674587
1.1	0.842318995674587
1.2	0.842318995674587
1.3	0.84843408991478
1.4	0.84843408991478
1.5	0.854369302113353
1.6	0.854369302113353
1.7	0.854369302113353
1.8	0.836012774101304
1.9	0.836012774101304
2	0.819327019153847
2.1	0.819327019153847
2.2	0.812246199059964
2.3	0.812246199059964
2.4	0.776893050738058
2.5	0.776893050738058
2.6	0.772553471295314
2.7	0.754196943283265
2.8	0.754196943283265
2.9	0.772553471295314
3	0.772553471295314
3.1	0.785301878551501
3.2	0.789378434711089
3.3	0.789378434711089
3.4	0.768118508883729
3.5	0.768118508883729
3.6	0.776893050738058
3.7	0.789378434711089
3.8	0.789378434711089
3.9	0.785301878551501
4	0.785301878551501
4.1	0.785301878551501
4.2	0.785301878551501
4.3	0.776893050738058
4.4	0.776893050738058
4.5	0.781141263791728
4.6	0.781141263791728
4.7	0.781141263791728
4.8	0.781141263791728
4.9	0.776893050738058
5	0.772553471295314
5.1	0.772553471295314
5.2	0.772553471295314
5.3	0.772553471295314
5.4	0.74933447506172
5.5	0.74933447506172
5.6	0.74933447506172
5.7	0.768118508883729
5.8	0.768118508883729
5.9	0.74933447506172
6	0.758944989802383
6.1	0.758944989802383
6.2	0.763583876098755
6.3	0.763583876098755
6.4	0.772553471295314
6.5	0.789378434711089
6.6	0.789378434711089
6.7	0.797292494805887
6.8	0.797292494805887
6.9	0.819327019153847
7	0.819327019153847
7.1	0.819327019153847
7.2	0.826167764660428
7.3	0.826167764660428
7.4	0.832784182554329
7.5	0.832784182554329
7.6	0.832784182554329
7.7	0.829503091288878
7.8	0.829503091288878
7.9	0.839190519568427
8	0.842318995674587
8.1	0.84843408991478
8.2	0.84843408991478
8.3	0.857272699928664
8.4	0.860134913405262
8.5	0.862957094609767
8.6	0.862957094609767
8.7	0.862957094609767
8.8	0.857272699928664
8.9	0.854369302113353
9	0.84843408991478
9.1	0.845399706916794
9.2	0.845399706916794
9.3	0.845399706916794
9.4	0.839190519568427
9.5	0.839190519568427
9.6	0.839190519568427
9.7	0.829503091288878
9.8	0.829503091288878
9.9	0.829503091288878
10	0.819327019153847
10.1	0.819327019153847
10.2	0.813968698060651
10.3	0.808610376967455
10.4	0.808610376967455
10.5	0.801136090385252
10.6	0.801136090385252
10.7	0.789378434711089
10.8	0.789378434711089
10.9	0.781141263791728
11	0.768118508883729
11.1	0.768118508883729
11.2	0.739243239029188
11.3	0.739243239029188
11.4	0.717407613333926
11.5	0.699325432973689
11.6	0.699325432973689
11.7	0.632688384700576
11.8	0.632688384700576
11.9	0.614331856688527
12	0.64127617719699
12.1	0.64127617719699
12.2	0.68630267806569
12.3	0.68630267806569
12.4	0.68630267806569
12.5	0.692919095959591
12.6	0.692919095959591
12.7	0.71155843083899
12.8	0.71155843083899
12.9	0.71155843083899
13	0.71155843083899
13.1	0.71155843083899
13.2	0.71155843083899
13.3	0.71155843083899
13.4	0.71155843083899
13.5	0.717407613333926
13.6	0.717407613333926
13.7	0.728620646094942
13.8	0.728620646094942
13.9	0.734001836110694
