Age	Diversity
0.8	0
1.3	0.301029995663981
1.8	0.301029995663981
2.3	0.301029995663981
2.8	0.301029995663981
3.3	0.301029995663981
3.8	0.301029995663981
4.3	0.301029995663981
4.8	0.301029995663981
5.3	0.301029995663981
5.8	0.301029995663981
6.3	0.301029995663981
6.8	0.301029995663981
7.3	0.301029995663981
7.8	0.301029995663981
8.3	0.301029995663981
8.8	0.301029995663981
9.3	0.301029995663981
9.8	0.301029995663981
10.3	0.301029995663981
10.8	0
11.3	0.301029995663981
11.8	0.301029995663981
12.3	0
12.8	0
13.3	0
13.8	0
14.3	0
14.8	0
15.3	0
15.8	0
16.3	0
16.8	0
17.3	0
17.8	0
18.3	0
18.8	0.301029995663981
19.3	0.301029995663981
19.8	0.301029995663981
20.3	0
20.8	0
21.3	0
21.8	0
22.3	0
22.8	0
23.3	0
23.8	0
24.3	0
24.8	0.301029995663981
25.3	0.301029995663981
25.8	0.301029995663981
26.3	0.301029995663981
26.8	0.301029995663981
27.3	0.602059991327962
27.8	0.602059991327962
28.3	0.602059991327962
28.8	0.602059991327962
29.3	0.602059991327962
29.8	0.602059991327962
30.3	0.602059991327962
30.8	0.602059991327962
31.3	0.602059991327962
31.8	0.698970004336019
32.3	0.845098040014257
32.8	0.903089986991944
33.3	0.903089986991944
33.8	0.778151250383644
34.3	0.778151250383644
34.8	0.778151250383644
35.3	0.778151250383644
35.8	0.778151250383644
36.3	0.778151250383644
36.8	0.845098040014257
37.3	0.903089986991944
37.8	0.903089986991944
38.3	0.845098040014257
38.8	0.903089986991944
39.3	0.903089986991944
39.8	0.903089986991944
40.3	0.903089986991944
40.8	0.845098040014257
41.3	0.954242509439325
41.8	0.954242509439325
42.3	0.954242509439325
42.8	0.954242509439325
43.3	0.954242509439325
43.8	0.954242509439325
44.3	1
44.8	1
45.3	0.954242509439325
45.8	0.954242509439325
46.3	0.903089986991944
46.8	0.845098040014257
47.3	0.845098040014257
47.8	0.778151250383644
48.3	0.778151250383644
48.8	0.845098040014257
49.3	0.778151250383644
49.8	0.778151250383644
50.3	0.778151250383644
50.8	0.778151250383644
51.3	0.778151250383644
51.8	0.778151250383644
52.3	0.778151250383644
52.8	0.778151250383644
53.3	0.778151250383644
53.8	0.778151250383644
54.3	0.778151250383644
54.8	0.778151250383644
55.3	0.778151250383644
55.8	0.778151250383644
56.3	0.698970004336019
56.8	0.698970004336019
57.3	0.602059991327962
57.8	0.477121254719662
58.3	0.301029995663981
58.8	0
59.3	0
59.8	0
60.3	0
60.8	0
61.3	0
61.8	0
62.3	0
62.8	0
63.3	0.301029995663981
63.8	0.301029995663981
64.3	0.301029995663981
64.8	0.301029995663981
65.3	0.301029995663981
65.8	0.301029995663981
66.3	0
66.8	0
