Species	Status
?Sallamys	extinct
Abderites_a	extinct
Abderites_b	extinct
Abderites_meridionalis	extinct
Abrothrix_illuteus	extant
Abrothrix_kermacki	extinct
Abrothrix_longipilis	extant
Acamana	extinct
Acamana_ambiguus	extinct
Acarechimys_a	extinct
Acarechimys_b	extinct
Acarechimys_c	extinct
Acarechimys_d	extinct
Acarechimys_leucotheae	extinct
Acarechimys_minutissimus	extinct
Acarechimys_minutus	extinct
Acaremys_minutissimus	extinct
Acaremys_murinus	extinct
Acoelohyrax	extinct
Acoelohyrax_complicatissimus	extinct
Acoelohyrax_coronatus	extinct
Actenomys	extinct
Actenomys_priscus	extinct
Adelphomys	extinct
Adelphomys_candidus	extinct
Adinotherium_a	extinct
Adinotherium_b	extinct
Adinotherium_c	extinct
Adinotherium_ovinum	extinct
aff._Palaeothentes	extinct
Agalmaceros	extinct
Agalmaceros_blicki	extinct
Akodon_a	extinct
Akodon_cursor	extant
Akodon_iniscatus	extant
Akodon_lorenzinii	extinct
Albertogaudrya	extinct
Albertogaudrya_carahuasensis	extinct
Albertogaudrya_robusta	extinct
Albertogaudrya_unica	extinct
Alitoxodon_a	extinct
Alitoxodon_b	extinct
Alloiomys	extinct
Alloiomys_friasensis	extinct
Alouatta_mauroi	extinct
Alouatta_seniculus	extant
Altitypotherium	extinct
Altitypotherium_paucidens	extinct
Amphidolops_intermedius	extinct
Amphidolops_minimus	extinct
Amphidolops_serrula	extinct
Amphidolops_yapa	extinct
Amphinasua	extinct
Anadasypus	extinct
Anadasypus_aequatorianus	extinct
Anadasypus_hondanus	extinct
Anatochoerus	extinct
Anayatherium_fortis	extinct
Anchimysops_villalobosi	extinct
Andinomys_edax	extant
Anisodontherium	extinct
Anisolambda	extinct
Anisolambda_amel	extinct
Anisolambda_fissidens	extinct
Anisolophus	extinct
Anisolophus_floweri	extinct
Anisotemnus_distentus	extinct
Antawallathentes_illimani	extinct
Antepithecus	extinct
Antepithecus_brachystephanus	extinct
Antifer_a	extinct
Antifer_b	extinct
Antifer_c	extinct
Antifer_crassus	extinct
Antifer_niemeyeri	extinct
Antifer_ultra	extinct
Antofagastia	extinct
Antofagastia_turneri	extinct
Archaeohyrax	extinct
Archaeohyrax_patagonicus	extinct
Archaeohyrax_suniensis	extinct
Archaeotypotherium	extinct
Archaeotypotherium_propheticus	extinct
Archaeotypotherium_tinguiriricaense	extinct
Archaeutatus	extinct
Archaeutatus_malaspinensis	extinct
Arctodictis_a	extinct
Arctodictis_b	extinct
Arctodictis_munizi	extinct
Arctodictis_sinclairi	extinct
Arctodus	extinct
Arctotherium_a	extinct
Arctotherium_angustidens	extinct
Arctotherium_b	extinct
Arctotherium_c	extinct
Arctotherium_d	extinct
Arctotherium_tarijense	extinct
Arctotherium_wingei	extinct
Argyrohyrax	extinct
Argyrohyrax_proavus	extinct
Argyrohyus	extinct
Argyrolagus	extinct
Argyrolagus_palmeri	extinct
Argyrolagus_rusconii	extinct
Arminiheringia_a	extinct
Arminiheringia_auceta	extinct
Arminiheringia_b	extinct
Asmithwoodwardia	extinct
Asmithwoodwardia_scotti	extinct
Asmithwoodwardia_subtrigona	extinct
Asmodeus	extinct
Asmodeus_osborni	extinct
Aspidocalyptus	extinct
Astegotherium	extinct
Astegotherium_sp._nov.	extinct
Asterostemma	extinct
Asterostemma_depressa	extinct
Astraponotus	extinct
Astraponotus_assymmetrus	extinct
Astrapothericulus	extinct
Astrapothericulus_iheringi	extinct
Astrapotherium_a	extinct
Astrapotherium_b	extinct
Astrapotherium_christi	extinct
Balsayacuy	extinct
Balsayacuy_huallagaensis	extinct
Bardalestes	extinct
Bardalestes_hunco	extinct
Berroia	extinct
Blastocerus_dichotomus	extant
Bobbschaefferia_a	extinct
Bobbschaefferia_b	extinct
Bonapartherium	extinct
Bonapartherium_serrensis	extinct
Boreostemma_a	extinct
Boreostemma_acostae	extinct
Boreostemma_b	extinct
Boreostemma_pliocena	extinct
Boreostemma_venezolensis	extinct
Borhyaenidium	extinct
Borhyaenidium_altiplanicus	extinct
Borhyaenidium_musteloides	extinct
Borhyaenidium_riggsi	extinct
Brachytherium	extinct
Brachytherium_cuspidatum	extinct
Branisamyopsis	extinct
Branisamyopsis_australis	extinct
Branisamyopsis_praesigmoides	extinct
Briaromys_trouessartianus	extinct
Callithrix_pygmaea	extant
Calomys_callosus	extant
Calomys_musculinus	extant
Calomys_tener	extant
Camargomendesia_a	extinct
Camargomendesia_b	extinct
Camargomendesia_c	extinct
Campanorco	extinct
Campanorco_inauguralis	extinct
Canis_dirus	extinct
Canis_gezi	extinct
Cantracavia	extinct
Cardiatherium_a	extinct
Cardiatherium_b	extinct
Cardiatherium_c	extinct
Cardiatherium_chasicoense	extinct
Cardiatherium_paranense	extinct
Cardiatherium_talicei	extinct
Cardiomys_a	extinct
Cardiomys_ameghinorum	extinct
Cardiomys_b	extinct
Carlesia	extinct
Caroloameghinia_mater	extinct
Carolopaulacoutoia	extinct
Carolopaulacoutoia_itaboraiensis	extinct
Catagonus_stenocephalus	extinct
Catonyx_a	extinct
Catonyx_b	extinct
Catonyx_c	extinct
Catonyx_chilensis	extinct
Catonyx_cuvieri	extinct
Catonyx_d	extinct
Catonyx_tarijensis	extinct
Cavia_aperea	extant
Cavia_cabrerai	extinct
Cavia_galileoi	extinct
Cavia_lamingnae	extinct
Cavia_magna	extant
Cavia_porcellus	extant
Cavia_tschudii	extant
Caviodon_a	extinct
Caviodon_andalhualensis	extinct
Caviodon_australis	extinct
Caviodon_b	extinct
