Species	Status
?Sallamys	extinct
Abalosia	extinct
Abderites	extinct
Abothrodon	extinct
Abrawayaomys	extant
Abrocoma	extant
Abrothrix	extant
Acamana	extinct
Acarechimys	extinct
Acaremys	extinct
Acdestis	extinct
Acdestodon	extinct
Acdestoides	extinct
Acoelodus	extinct
Acoelohyrax	extinct
Aconaemys	extant
Acrecebus	extinct
Acrocyon	extinct
Actenomys	extinct
Acyon	extinct
Adelphomys	extinct
Adianthus	extinct
Adiantoides	extinct
Adinotherium	extinct
Aegialomys	extant
Aenigmys	extinct
Aepeomys	extant
aff._Tarapotomys	extinct
Agalmaceros	extinct
Akodon	extant
Akodon_(Akodon)	extant
Albertogaudrya	extinct
Alcidedorbignya	extinct
Alitoxodon	extinct
Allalmeia	extinct
Allocavia	extinct
Alloiomys	extinct
Alouatta	extant
Altitypotherium	extinct
Ameghinomys	extinct
Ametrida	extant
Amilnedwardsia	extinct
Amorphochilus	extant
Amphidolops	extinct
Amphinasua	extinct
Amphinectomys	extant
Anachlysictis	extinct
Anargyrolagus	extinct
Anatochoerus	extinct
Anayatherium	extinct
Ancylocoelus	extinct
Andalgalomys	extant
Andemys	extinct
Andinodelphys	extinct
Andinogale	extinct
Andinomys	extant
Angelocabrerus	extinct
Anisolambda	extinct
Anisolophus	extinct
Anisotemnus	extinct
Anotomys	extant
Anoura	extant
Antawallathentes	extinct
Antepithecus	extinct
Antifer	extinct
Antofagastia	extinct
Aotus	extant
Apeirodon	extinct
Arazamys	extinct
Archaeogaia	extinct
Archaeohyrax	extinct
Archaeophylus	extinct
Archaeopithecus	extinct
Archaeoplus	extinct
Archaeotypotherium	extinct
Arctodictis	extinct
Arctodus	extinct
Arctotherium	extinct
Arctotherium_(Arctotherium)	extinct
Arctotherium_(Pararctotherium)	extinct
Argyrohippus	extinct
Argyrohyrax	extinct
Argyrohyus	extinct
Argyrolagus	extinct
Argyrolestes	extinct
Arminiheringia	extinct
Artibeus	extant
Artibeus_(Artibeus)	extant
Artigasia	extinct
Asmithwoodwardia	extinct
Asmodeus	extinct
Asteromys	extinct
Astraponotus	extinct
Astrapothericulus	extinct
Astrapotherium	extinct
Ateles	extant
Atelocynus	extant
Auliscomys	extinct
Australogale	extinct
Australohyaena	extinct
Australoprocta	extinct
Austropediomys	extinct
Baguatherium	extinct
Balantiopteryx	extant
Balsayacuy	extinct
Banderomys	extinct
Bardalestes	extinct
Bassaricyon	extant
Bergqvistherium	extinct
Berroia	extinct
Bibimys	extant
Blarinomys	extant
Blastocerus	extant
Bobbschaefferia	extinct
Boleatherium	extinct
Bonapartherium	extinct
Boreastylops	extinct
Borhyaena	extinct
Borhyaenidium	extinct
Bounodus	extinct
