Species	Status
Adiastaltus	extinct
Ahytherium	extinct
Amphiocnus	extinct
Anisodontherium	extinct
Archaeomylodon	extinct
Argyromanis	extinct
Australonyx	extinct
Aymaratherium	extinct
Baraguatherium	extinct
Bolivartherium	extinct
Bradypus	extant
Brievabradys	extinct
Catonyx	extinct
cf._Hapalops	extinct
cf._Proscelidodon	extinct
Choloepus	extant
Cyclopes	extant
Deseadognathus	extinct
Diabolotherium	extinct
Diheterocnus	extinct
Eionaletherium	extinct
Eomegatherium	extinct
Eremotherium	extinct
Eucholoeops	extinct
Glossotheriopsis	extinct
Glossotherium	extinct
Hapalops	extinct
Hiskatherium	extinct
Holomegalonyx	extinct
Huilabradys	extinct
Hyperleptus	extinct
Hyperleptus?	extinct
Kiyumylodon	extinct
Lakukullus	extinct
Lestobradys	extinct
Lestodon	extinct
Magdalenabradys	extinct
Mcdonaldocnus	extinct
Megabradys	extinct
Megalonychops	extinct
Megalonychotherium	extinct
Megathericulus	extinct
Megatherium	extinct
Megistonyx	extinct
Mesopotamocnus	extinct
Mionothropus	extinct
Mylodon	extinct
Mylodonopsis	extinct
Myrmecophaga	extant
Nematherium	extinct
Neonematherium	extinct
Neotamandua	extinct
Nothropus	extinct
Nothrotheriops	extinct
Nothrotherium	extinct
Ocnotherium	extinct
Octodontobradys	extinct
Octodontotherium	extinct
Octomylodon	extinct
Orthoarthrus	extinct
Ortotherium	extinct
Palaeomyrmidon	extinct
Paraglossotherium	extinct
Paranabradys	extinct
Paroctodontotherium	extinct
Pattersonocnus	extinct
Pelecyodon	extinct
Planops	extinct
Plesiomegatherium	extinct
Pleurolestodon	extinct
Pliomegatherium	extinct
Pliomorphus	extinct
Prepoplanops	extinct
Prepotherium	extinct
Proeremotherium	extinct
Prolestodon	extinct
Promegatherium	extinct
Pronothrotherium	extinct
Proscelidodon	extinct
Proschismotherium	extinct
Protamandua	extinct
Protomegalonyx	extinct
Pseudoglyptodon	extinct
Pseudoprepotherium	extinct
Pyramiodontherium	extinct
Ranculcus	extinct
Scelidotherium	extinct
Schismotherium	extinct
Simomylodon	extinct
Sphenotherus	extinct
Tamandua	extant
Thalassocnus	extinct
Torcellia	extinct
Urumacocnus	extinct
Urumacotherium	extinct
Urumaquia	extinct
Valgipes	extinct
Xyophorus	extinct
