Species	Status
Acrocyon_riggsi	extinct
Acrocyon_sectorius	extinct
Acyon_tricuspidatus	extinct
Andinogale_sallensis	extinct
Angelocabrerus_daptes	extinct
Arctodictis_munizi	extinct
Arctodictis_sinclairi	extinct
Argyrolestes_peralestinus	extinct
Arminiheringia	extinct
Arminiheringia_auceta	extinct
Arminiheringia_contigua	extinct
Australohyaena_antiqua	extinct
Borhyaena_macrodonta	extinct
Borhyaena_tuberata	extinct
Callistoe_vincei	extinct
Chlorocyon_phantasma	extinct
Cladosictis	extinct
Cladosictis_centralis	extinct
Cladosictis_patagonicus	extinct
Eobrasilia_coutoi	extinct
Eomakhaira_molossus	extinct
Fredszalaya_hunteri	extinct
Lycopsis_torresi	extinct
Micoureus_laventicus	extinct
Nemolestes	extinct
Nemolestes_brasiliensis	extinct
Nemolestes_lagunafriensis	extinct
Nemolestes_spalacotherinus	extinct
Notogale_mitis	extinct
Paraborhyaena_boliviana	extinct
Patene	extinct
Patene_campbelli	extinct
Patene_coluapiensis	extinct
Patene_simpsoni	extinct
Perathereutes_pungens	extinct
Pharsophorus	extinct
Pharsophorus_lacerans	extinct
Pharsophorus_tenax	extinct
Plesiofelis_schlosseri	extinct
Proborhyaena	extinct
Proborhyaena_gigantea	extinct
Procladosictis	extinct
Procladosictis_anomala	extinct
Prothylacynus_patagonicus	extinct
Pseudonotictis_pusillus	extinct
Pseudothylacynus_rectus	extinct
Sallacyon_hoffstetteri	extinct
Sipalocyon	extinct
Sipalocyon_externus	extinct
Sipalocyon_gracilis	extinct
Sipalocyon_obusta	extinct
