Species	Status
Palaeocladosictis	extinct
Palaeopeltis	extinct
Palaeothentes	extinct
Palangania	extinct
Palyeidodon	extinct
Pampahippus	extinct
Pampatemnus	extinct
Parabderites	extinct
Paraborhyaena	extinct
Paradelphomys	extinct
Paramacrauchenia	extinct
Paranisolambda	extinct
Parapropalaehoplophorus	extinct
Parastegosimpsonia	extinct
Parasteiromys	extinct
Parastrapotherium	extinct
Paroctodontotherium	extinct
Parutaetus	extinct
Pascualhyrax	extinct
Pascualihippus	extinct
Patagonhippus	extinct
Patagonia	extinct
Patene	extinct
Patriarchus	extinct
Paulacoutomys	extinct
Pauladelphys	extinct
Paulogervaisia	extinct
Pelecyodon	extinct
Peltephilus	extinct
Peradectes	extinct
Perathereutes	extinct
Periakros	extinct
Perimys	extinct
Peripantostylops	extinct
Periphragnis	extinct
Periprotodidelphis	extinct
Perutherium	extinct
Phanomys	extinct
Pharsophorus	extinct
Phonocdromus	extinct
Phoradiadius	extinct
Picturotherium	extinct
Picunia	extinct
Pilchenia	extinct
Pitheculites	extinct
Plagiocoelus	extinct
Planops	extinct
Platypittamys	extinct
Plesiofelis	extinct
Plesiotypotherium	extinct
Pleurostylodon	extinct
Pliolagostomus	extinct
Polyacrodon	extinct
Polydolops	extinct
Polymorphis	extinct
Praedens	extinct
Prepidolops	extinct
Prepoplanops	extinct
Prepotherium	extinct
Proadiantus	extinct
Proadinotherium	extinct
Proargyrohyrax	extinct
Proargyrolagus	extinct
Proborhyaena	extinct
Procaroloameghinia	extinct
Procladosictis	extinct
Proectocion	extinct
Proeocoleophorus	extinct
Proeutatus	extinct
Progaleopithecus	extinct
Progarzonia	extinct
Prohegetotherium	extinct
Proheptaconus	extinct
Prolagostomus	extinct
Prolicaphrium	extinct
Promylophis	extinct
Propachyrucos	extinct
Propalaehoplophorus	extinct
Propalaeothentes	extinct
Propyrotherium	extinct
Proschismotherium	extinct
Prosotherium	extinct
Prospaniomys	extinct
Prostegotherium	extinct
Prostichomys	extinct
Protacaremys	extinct
Protadelphomys	extinct
Protamandua	extinct
Protarchaeohyrax	extinct
Proterotherium	extinct
Protheosodon	extinct
Prothylacynus	extinct
Protodidelphis	extinct
Protolipterna	extinct
Protosteiromys	extinct
Protypotherium	extinct
Prozaedyus	extinct
Pseudeutatus	extinct
Pseudhalmarhiphus	extinct
Pseudhyrax	extinct
Pseudoacaremys	extinct
Pseudoglyptodon	extinct
Pseudohegetotherium	extinct
Pseudolops	extinct
Pseudonotictis	extinct
Pseudopachyrucos	extinct
Pseudostegotherium	extinct
Pseudothylacynus	extinct
Pternoconius	extinct
Pucatherium	extinct
Puelia	extinct
Punadolops	extinct
Punahyrax	extinct
Punapithecus	extinct
Punatherium	extinct
Pyrotherium	extinct
Reigia	extinct
Rhynchippus	extinct
Rhyphodon	extinct
Ricardocifellia	extinct
Ricardolydekkeria	extinct
Riolestes	extinct
Riostegotherium	extinct
Ronwolffia	extinct
Rosendo	extinct
Rosendolops	extinct
Rusconitherium	extinct
Rutimeyeria	extinct
Sallacyon	extinct
Salladolodus	extinct
Sallamys	extinct
Sallatherium	extinct
