clade	species	ts	te
0	1	100.0	89.28
0	2	96.47	85.47
0	3	96.35	87.67
0	4	92.4	87.11
0	5	91.61	69.02
0	6	88.96	83.37
0	7	79.88	32.65
0	8	79.54	77.83
0	9	79.36	63.9
0	10	74.33	69.94
0	11	68.5	59.02
0	12	68.22	55.73
0	13	66.67	54.04
0	14	65.73	54.39
0	15	64.47	54.96
0	16	64.25	48.44
0	17	63.54	60.26
0	18	63.36	62.35
0	19	63.07	55.44
0	20	61.35	51.7
0	21	60.87	59.75
0	22	60.74	56.18
0	23	60.7	43.37
0	24	60.69	56.53
0	25	60.62	50.25
0	26	59.65	37.52
0	27	59.58	41.04
0	28	59.57	56.28
0	29	59.53	50.68
0	30	59.15	45.13
0	31	58.78	33.62
0	32	58.66	52.57
0	33	58.5	35.21
0	34	58.5	54.69
0	35	57.33	55.71
0	36	56.71	48.54
0	37	56.18	48.75
0	38	55.93	23.02
0	39	55.87	48.87
0	40	55.47	54.79
0	41	55.34	28.32
0	42	55.3	46.09
0	43	54.63	54.26
0	44	53.43	50.41
0	45	53.19	37.62
0	46	52.88	50.18
0	47	52.63	38.04
0	48	52.42	46.6
0	49	52.41	42.6
0	50	52.12	49.33
0	51	51.95	33.32
0	52	51.83	35.31
0	53	51.68	9.41
0	54	51.1	47.84
0	55	51.08	45.87
0	56	51.01	43.58
0	57	50.92	35.02
0	58	50.81	41.07
0	59	50.81	47.64
0	60	50.24	44.43
0	61	50.08	37.62
0	62	49.99	49.7
0	63	49.7	40.25
0	64	49.61	48.47
0	65	49.56	40.75
0	66	49.46	44.8
0	67	49.38	38.06
0	68	49.2	48.55
0	69	49.06	46.2
0	70	48.83	43.5
0	71	47.73	46.47
0	72	47.69	39.96
0	73	47.48	26.91
0	74	47.28	41.12
0	75	46.76	44.56
0	76	46.53	23.59
0	77	46.42	36.83
0	78	46.27	37.73
0	79	46.24	43.94
0	80	46.12	32.85
0	81	45.95	30.55
0	82	45.91	36.81
0	83	45.89	43.8
0	84	45.66	35.45
0	85	45.66	30.24
0	86	45.46	31.62
0	87	45.41	37.66
0	88	45.05	44.58
0	89	44.57	44.1
0	90	44.32	39.73
0	91	44.12	39.36
0	92	44.12	37.6
0	93	43.76	43.72
0	94	43.73	40.23
0	95	43.61	22.51
0	96	43.56	30.82
0	97	43.54	42.08
0	98	43.37	33.26
0	99	43.35	41.62
0	100	43.35	27.84
0	101	43.33	41.94
0	102	43.23	34.33
0	103	43.0	28.59
0	104	42.81	39.35
0	105	42.8	31.33
0	106	42.7	27.36
0	107	42.53	39.28
0	108	42.52	25.42
0	109	42.46	39.78
0	110	42.37	41.64
0	111	42.21	36.22
0	112	41.7	40.42
0	113	41.54	30.96
0	114	41.42	39.62
0	115	41.38	33.29
0	116	41.38	16.65
0	117	41.37	32.42
0	118	41.22	26.45
0	119	41.0	38.51
0	120	40.95	25.36
0	121	40.72	40.56
0	122	40.38	35.6
0	123	40.34	37.59
0	124	40.18	27.38
0	125	40.14	28.59
0	126	40.09	31.71
0	127	39.72	19.42
0	128	39.34	34.14
0	129	39.24	34.99
0	130	39.01	22.54
0	131	38.93	31.85
0	132	38.82	34.5
0	133	38.73	14.55
0	134	38.7	25.21
0	135	38.65	14.21
0	136	38.63	38.06
0	137	38.62	38.47
0	138	38.52	34.57
0	139	38.44	31.51
0	140	38.43	27.18
0	141	38.32	20.08
0	142	38.23	38.14
0	143	38.06	18.35
0	144	37.97	26.0
0	145	37.82	35.86
0	146	37.59	26.93
0	147	37.58	36.22
0	148	37.54	26.82
0	149	37.4	21.76
0	150	37.36	31.73
0	151	37.34	29.33
0	152	37.19	34.25
0	153	37.17	15.05
0	154	37.03	35.5
0	155	37.0	0.0
0	156	36.93	36.55
0	157	36.82	1.93
0	158	36.81	36.02
0	159	36.81	27.18
0	160	36.67	26.95
0	161	36.66	15.37
0	162	36.59	35.72
0	163	36.57	22.98
0	164	36.57	34.43
0	165	36.47	33.07
0	166	36.4	19.91
0	167	36.34	31.48
0	168	36.09	25.9
0	169	35.95	28.16
0	170	35.71	29.06
0	171	35.66	28.28
0	172	35.6	34.97
0	173	35.55	27.75
0	174	35.54	13.93
0	175	35.48	27.55
0	176	35.47	34.1
0	177	35.32	29.97
0	178	35.21	33.49
0	179	35.18	27.36
