clade,species,ts,te,mid,bin,nb_occ
0,70,54.98,39.29,47.135,Ypresian,1
0,120,46.56,41.28,43.92,Ypresian,1
0,121,46.49,38.07,42.28,Ypresian,0
0,122,46.48,41.75,44.114999999999995,Ypresian,0
0,124,46.27,43.84,45.05500000000001,Ypresian,3
0,125,46.12,44.15,45.135,Ypresian,0
0,165,43.52,42.03,42.775000000000006,Ypresian,0
0,127,46.02,42.47,44.245000000000005,Ypresian,0
0,128,45.95,44.57,45.260000000000005,Ypresian,1
0,132,45.85,39.32,42.585,Ypresian,2
0,135,45.55,42.13,43.84,Ypresian,0
0,137,45.4,42.73,44.065,Ypresian,0
0,139,45.36,40.57,42.965,Ypresian,1
0,141,45.22,42.74,43.980000000000004,Ypresian,0
0,119,46.82,42.94,44.879999999999995,Ypresian,0
0,142,45.04,40.12,42.58,Ypresian,0
0,146,44.81,44.63,44.72,Ypresian,0
0,147,44.75,42.22,43.485,Ypresian,0
0,150,44.52,42.74,43.63,Ypresian,0
0,181,41.94,40.94,41.44,Ypresian,2
0,153,44.09,39.65,41.870000000000005,Ypresian,1
0,179,42.45,42.36,42.405,Ypresian,1
0,178,42.57,42.43,42.5,Ypresian,0
0,157,43.98,42.16,43.06999999999999,Ypresian,1
0,158,43.95,39.37,41.66,Ypresian,0
0,174,42.94,41.45,42.195,Ypresian,0
0,173,42.94,39.82,41.379999999999995,Ypresian,2
0,161,43.86,38.71,41.285,Ypresian,0
0,170,43.26,40.83,42.045,Ypresian,0
0,145,45.0,39.52,42.260000000000005,Ypresian,0
0,118,46.95,41.94,44.445,Ypresian,1
0,126,46.03,43.34,44.685,Ypresian,2
0,116,47.05,43.05,45.05,Ypresian,0
0,101,49.02,42.26,45.64,Ypresian,0
0,98,49.61,37.81,43.71,Ypresian,0
0,95,50.76,42.11,46.435,Ypresian,0
0,91,51.16,43.51,47.334999999999994,Ypresian,0
0,88,51.39,41.18,46.285,Ypresian,1
0,87,51.51,42.84,47.175,Ypresian,0
0,102,48.97,37.96,43.465,Ypresian,0
0,86,51.51,35.87,43.69,Ypresian,0
0,84,51.93,41.52,46.725,Ypresian,2
0,82,52.09,43.45,47.77,Ypresian,3
0,80,52.47,38.96,45.715,Ypresian,1
0,79,53.06,41.95,47.505,Ypresian,0
0,78,53.18,40.43,46.805,Ypresian,0
0,76,53.25,36.85,45.05,Ypresian,0
0,85,51.73,31.84,41.785,Ypresian,2
0,103,48.66,43.65,46.155,Ypresian,2
0,97,49.81,40.53,45.17,Ypresian,0
0,106,48.05,45.3,46.675,Ypresian,3
0,114,47.15,40.71,43.93,Ypresian,0
0,113,47.46,46.34,46.900000000000006,Ypresian,1
0,111,47.69,41.91,44.8,Ypresian,2
0,110,47.75,46.32,47.035,Ypresian,1
0,167,43.37,41.26,42.315,Ypresian,0
0,104,48.48,43.21,45.845,Ypresian,2
0,205,40.01,35.54,37.775,Lutetian,0
0,169,43.28,35.11,39.195,Lutetian,0
0,206,40.01,35.45,37.730000000000004,Lutetian,3
0,171,43.18,36.26,39.72,Lutetian,0
0,197,40.54,35.08,37.81,Lutetian,1
0,191,40.87,40.22,40.545,Lutetian,1
0,208,39.64,36.36,38.0,Lutetian,1
0,204,40.13,40.03,40.08,Lutetian,0
0,176,42.74,37.98,40.36,Lutetian,2
0,189,41.14,41.03,41.085,Lutetian,0
0,198,40.53,37.78,39.155,Lutetian,2
