clade	species	ts	te
0	1	100.0	76.85
0	2	93.42	88.62
0	3	88.74	71.55
0	4	82.88	77.11
0	5	79.33	54.05
0	6	77.36	75.96
0	7	77.23	69.47
0	8	76.43	75.7
0	9	76.03	75.19
0	10	75.32	67.84
0	11	72.68	57.28
0	12	69.61	59.43
0	13	68.99	58.51
0	14	68.2	60.83
0	15	67.46	66.83
0	16	67.19	57.13
0	17	66.69	66.36
0	18	66.69	49.87
0	19	66.25	50.5
0	20	63.9	62.92
0	21	63.65	47.1
0	22	63.4	59.17
0	23	61.54	59.0
0	24	60.98	45.42
0	25	59.13	51.71
0	26	57.76	47.31
0	27	56.36	35.53
0	28	55.96	44.44
0	29	53.83	52.86
0	30	53.58	35.19
0	31	53.45	46.62
0	32	53.27	27.26
0	33	52.9	26.21
0	34	52.61	49.64
0	35	52.17	32.82
0	36	51.32	40.21
0	37	51.03	30.47
0	38	50.85	41.49
0	39	50.6	12.68
0	40	50.52	26.83
0	41	50.37	30.28
0	42	49.6	45.37
0	43	49.21	41.24
0	44	49.03	33.35
0	45	48.85	31.11
0	46	48.47	46.6
0	47	48.35	39.84
0	48	48.18	42.15
0	49	47.94	43.69
0	50	47.65	32.32
0	51	47.44	44.13
0	52	46.78	41.15
0	53	46.49	34.16
0	54	46.31	33.42
0	55	46.05	42.44
0	56	45.97	35.72
0	57	45.76	0.0
0	58	44.98	35.41
0	59	44.9	31.34
0	60	44.36	33.03
0	61	44.29	31.5
0	62	44.27	40.94
0	63	44.21	37.55
0	64	44.01	19.7
0	65	43.87	37.51
0	66	43.67	41.6
0	67	43.53	35.73
0	68	43.45	38.32
0	69	43.44	42.74
0	70	43.39	39.96
0	71	43.38	39.97
0	72	43.15	40.64
0	73	43.13	31.75
0	74	42.99	40.82
0	75	42.98	39.91
0	76	42.8	32.55
0	77	42.61	34.13
0	78	42.56	39.71
0	79	42.51	23.17
0	80	42.44	36.86
0	81	42.18	42.02
0	82	42.1	41.08
0	83	42.09	41.49
0	84	41.98	35.6
0	85	41.98	37.21
0	86	41.79	19.67
0	87	41.67	38.24
0	88	41.31	40.08
0	89	41.09	38.98
0	90	40.98	35.26
0	91	40.98	36.65
0	92	40.3	37.56
0	93	40.2	35.25
0	94	40.16	40.13
0	95	40.13	38.54
0	96	39.93	29.85
0	97	39.92	25.9
0	98	39.76	35.99
0	99	39.32	28.78
0	100	39.3	24.16
0	101	39.02	34.92
0	102	39.0	36.39
0	103	38.73	26.9
0	104	38.6	34.36
0	105	38.54	21.55
0	106	38.48	38.36
0	107	38.27	21.53
0	108	38.23	35.38
0	109	37.87	37.38
0	110	37.85	33.15
0	111	37.82	28.66
0	112	37.54	30.86
0	113	37.35	35.79
0	114	37.3	31.27
0	115	37.22	27.78
0	116	37.17	31.89
0	117	36.94	32.82
0	118	36.79	19.12
0	119	36.76	10.15
0	120	36.57	21.8
0	121	36.54	30.23
0	122	36.18	32.78
0	123	36.16	32.97
0	124	36.13	33.01
0	125	36.09	33.6
0	126	36.03	34.93
0	127	35.95	33.2
0	128	35.88	34.94
0	129	35.78	14.28
0	130	35.52	30.68
0	131	35.46	22.89
0	132	35.33	11.54
0	133	35.28	25.12
0	134	35.24	0.0
0	135	35.2	26.57
0	136	35.17	30.09
0	137	35.14	28.37
0	138	35.14	6.23
0	139	35.09	27.83
0	140	35.07	29.92
0	141	35.03	34.11
0	142	35.0	31.06
0	143	34.98	15.81
0	144	34.63	31.79
0	145	34.54	7.36
0	146	34.53	27.48
0	147	34.48	32.82
0	148	34.44	19.73
0	149	34.29	23.85
0	150	34.23	31.08
0	151	34.21	31.04
0	152	34.15	33.21
0	153	34.02	33.75
0	154	33.88	22.14
0	155	33.8	32.78
0	156	33.74	33.38
0	157	33.74	11.75
0	158	33.62	13.29
0	159	33.54	27.51
0	160	33.43	31.79
0	161	33.15	10.02
0	162	32.99	17.3
0	163	32.87	0.0
0	164	32.8	24.32
0	165	32.75	31.06
0	166	32.68	7.5
0	167	32.68	28.31
0	168	32.65	31.28
0	169	32.57	27.91
0	170	32.55	13.96
0	171	32.33	27.59
0	172	32.23	15.93
0	173	32.18	31.69
0	174	32.08	22.72
0	175	32.01	31.38
0	176	32.0	26.98
0	177	31.96	30.46
0	178	31.95	30.03
0	179	31.87	10.74
0	180	31.83	31.49
0	181	31.79	4.49
0	182	31.71	27.13
0	183	31.67	31.1
0	184	31.67	5.53
0	185	31.49	30.79
0	186	31.42	25.79
0	187	31.39	25.96
0	188	31.32	26.47
0	189	31.27	19.08
0	190	31.24	28.49
0	191	31.22	29.86
0	192	31.01	10.94
