clade	species	ts	te
0	1	100.0	85.31
0	2	98.7	83.89
0	3	98.61	96.66
0	4	91.24	75.47
0	5	85.44	66.39
0	6	84.09	70.46
0	7	82.12	78.92
0	8	81.86	73.86
0	9	80.41	45.4
0	10	78.58	66.12
0	11	77.5	76.09
0	12	77.17	69.45
0	13	76.81	57.79
0	14	75.18	22.8
0	15	74.69	32.25
0	16	73.75	58.18
0	17	72.91	60.91
0	18	72.72	68.97
0	19	72.33	44.29
0	20	70.1	66.94
0	21	70.06	66.76
0	22	69.63	47.23
0	23	69.26	60.45
0	24	67.67	53.38
0	25	67.35	41.16
0	26	66.82	43.66
0	27	66.59	64.7
0	28	66.43	64.01
0	29	65.99	43.92
0	30	65.44	60.44
0	31	64.08	62.37
0	32	63.96	63.86
0	33	63.56	48.04
0	34	62.95	49.61
0	35	62.31	51.77
0	36	62.15	47.04
0	37	61.25	50.83
0	38	60.93	60.11
0	39	60.8	58.05
0	40	60.72	32.51
0	41	60.29	39.69
0	42	60.13	58.83
0	43	59.29	41.78
0	44	59.16	55.19
0	45	58.26	53.05
0	46	57.81	56.09
0	47	57.5	50.54
0	48	56.79	50.0
0	49	56.78	51.26
0	50	56.49	46.65
0	51	56.34	42.42
0	52	55.87	42.66
0	53	55.34	14.48
0	54	55.07	51.13
0	55	54.83	52.98
0	56	54.76	53.31
0	57	54.4	41.44
0	58	54.1	49.32
0	59	53.69	39.55
0	60	53.65	32.46
0	61	53.45	52.38
0	62	53.35	43.95
0	63	53.32	39.49
0	64	53.19	43.21
0	65	53.17	34.78
0	66	52.77	42.74
0	67	52.12	41.27
0	68	51.9	31.46
0	69	51.78	49.47
0	70	51.23	36.87
0	71	51.11	46.55
0	72	50.48	28.59
0	73	50.46	44.8
0	74	50.3	43.66
0	75	49.9	40.64
0	76	49.79	47.67
0	77	49.43	47.96
0	78	49.18	38.18
0	79	49.16	46.08
0	80	48.92	31.59
0	81	48.88	45.68
0	82	48.84	42.87
0	83	48.79	48.67
0	84	48.62	47.54
0	85	48.59	43.9
0	86	48.39	39.04
0	87	48.33	46.11
0	88	48.17	48.11
0	89	47.96	42.37
0	90	47.86	45.42
0	91	47.85	41.07
0	92	47.7	42.83
0	93	47.59	44.7
0	94	47.22	32.12
0	95	46.98	41.17
0	96	46.96	46.51
0	97	46.5	43.48
0	98	46.47	32.0
0	99	46.41	31.06
0	100	46.13	35.41
0	101	46.09	26.45
0	102	46.04	32.24
0	103	45.96	36.75
0	104	45.89	43.96
0	105	45.79	21.19
0	106	45.54	45.0
0	107	45.48	28.3
0	108	45.43	18.59
0	109	45.34	35.18
0	110	45.15	43.37
0	111	45.12	27.11
0	112	44.78	31.28
0	113	44.65	43.56
0	114	44.53	41.61
0	115	44.17	22.06
0	116	44.1	39.94
0	117	44.0	34.53
0	118	43.88	42.83
0	119	43.72	41.09
0	120	43.66	30.02
0	121	43.59	38.65
0	122	43.49	42.33
0	123	43.3	33.56
0	124	43.12	29.87
0	125	42.71	38.31
0	126	42.66	40.7
0	127	42.61	22.92
0	128	42.46	38.06
0	129	42.4	35.06
0	130	42.35	25.76
0	131	42.25	31.96
0	132	42.16	41.76
0	133	42.16	34.76
0	134	42.07	30.82
0	135	42.05	38.7
0	136	42.03	23.45
0	137	41.71	31.69
0	138	41.53	40.22
0	139	41.43	33.04
0	140	41.42	32.29
0	141	41.22	7.13
0	142	41.05	38.35
0	143	40.86	30.63
0	144	40.84	37.61
0	145	40.79	30.7
0	146	40.66	29.68
0	147	40.51	36.54
0	148	40.5	29.77
0	149	40.47	38.36
0	150	40.26	7.8
0	151	40.05	38.27
0	152	39.98	39.41
0	153	39.91	20.8
0	154	39.76	35.47
0	155	39.73	34.45
0	156	39.69	31.02
0	157	39.53	37.86
0	158	39.46	31.65
0	159	39.44	36.24
0	160	39.44	14.12
0	161	39.28	37.43
0	162	39.2	28.9
0	163	39.08	34.58
0	164	38.97	37.01
0	165	38.82	33.45
0	166	38.76	14.37
0	167	38.55	35.36
0	168	38.42	22.7
0	169	38.33	11.38
0	170	38.14	37.66
0	171	37.84	30.37
0	172	37.67	23.7
0	173	37.61	32.71
0	174	37.58	37.46
0	175	37.57	27.05
0	176	37.4	26.09
0	177	37.35	33.54
0	178	37.35	29.59
0	179	36.86	34.77
0	180	36.83	33.21
0	181	36.77	17.15
0	182	36.63	24.94
0	183	36.44	30.66
0	184	36.42	32.64
0	185	36.36	35.61
0	186	36.35	14.69
0	187	36.34	35.78
0	188	36.25	19.06
0	189	36.17	11.39
0	190	35.96	30.3
0	191	35.89	0.0
0	192	35.89	2.23
0	193	35.88	35.1
0	194	35.84	30.61
0	195	35.8	23.9
0	196	35.78	25.39
0	197	35.78	35.59
0	198	35.76	29.71
0	199	35.74	22.95
0	200	35.71	33.01
0	201	35.7	33.01
0	202	35.63	33.24
0	203	35.59	0.0
0	204	35.59	32.55
0	205	35.57	5.48
0	206	35.51	19.49
0	207	35.5	33.18
0	208	35.49	13.48
0	209	35.39	13.02
0	210	35.34	8.39
0	211	35.3	31.87
0	212	35.05	16.39
0	213	34.95	34.44
0	214	34.89	28.38
0	215	34.83	33.65
0	216	34.82	13.65
0	217	34.73	31.41
0	218	34.72	30.85
0	219	34.71	21.45
0	220	34.7	32.69
0	221	34.62	11.79
0	222	34.61	10.58
0	223	34.6	17.72
0	224	34.58	34.02
0	225	34.51	12.82
0	226	34.46	28.87
0	227	34.38	22.1
0	228	34.26	17.08
0	229	34.14	26.17
0	230	34.1	13.18
0	231	34.1	23.91
0	232	34.03	17.86
0	233	33.98	33.93
0	234	33.94	31.91
0	235	33.92	33.82
0	236	33.92	25.75
0	237	33.89	31.64
0	238	33.88	33.28
0	239	33.87	0.0
0	240	33.83	22.46
0	241	33.79	33.49
0	242	33.73	33.08
0	243	33.61	16.77
0	244	33.47	30.29
0	245	33.47	33.42
0	246	33.36	7.29
0	247	33.35	14.51
0	248	33.3	25.27
0	249	33.3	17.08
0	250	33.29	28.05
0	251	33.25	32.47
0	252	33.24	11.9
0	253	33.21	24.6
0	254	33.2	32.71
0	255	33.2	27.64
0	256	33.15	30.75
0	257	33.08	28.75
0	258	33.04	30.53
0	259	33.04	32.42
0	260	32.94	24.32
0	261	32.93	13.57
0	262	32.91	8.47
0	263	32.85	15.01
0	264	32.82	18.48
0	265	32.8	28.48
0	266	32.76	29.12
0	267	32.76	17.08
0	268	32.75	31.64
0	269	32.67	29.87
