clade	species	ts	te
0	1	100.0	72.46
0	2	94.87	87.67
0	3	91.02	79.55
0	4	87.44	82.47
0	5	84.97	80.55
0	6	84.05	53.08
0	7	83.85	73.63
0	8	80.32	79.18
0	9	79.31	67.27
0	10	78.98	71.51
0	11	78.13	75.9
0	12	77.71	70.38
0	13	77.49	50.29
0	14	77.07	74.22
0	15	76.5	34.14
0	16	75.55	74.26
0	17	75.51	73.97
0	18	75.35	72.61
0	19	74.97	71.5
0	20	74.71	58.14
0	21	74.51	59.79
0	22	74.37	70.75
0	23	74.0	70.7
0	24	73.61	68.69
0	25	73.46	60.52
0	26	72.92	51.17
0	27	72.39	69.9
0	28	71.56	48.23
0	29	70.29	65.51
0	30	69.2	59.67
0	31	68.92	67.6
0	32	67.86	65.64
0	33	67.43	38.76
0	34	66.92	53.64
0	35	66.59	62.59
0	36	66.57	58.28
0	37	66.44	63.52
0	38	66.14	43.26
0	39	65.17	59.58
0	40	65.02	52.34
0	41	64.57	62.08
0	42	64.31	63.66
0	43	63.23	58.88
0	44	62.33	46.48
0	45	62.21	58.36
0	46	62.04	28.93
0	47	61.44	59.33
0	48	61.35	57.74
0	49	61.26	46.03
0	50	60.69	52.5
0	51	60.44	58.41
0	52	60.33	58.05
0	53	60.28	54.05
0	54	60.07	52.15
0	55	59.96	55.1
0	56	59.94	54.68
0	57	59.8	38.43
0	58	59.71	54.09
0	59	59.53	43.32
0	60	59.1	56.86
0	61	58.84	42.69
0	62	58.64	48.96
0	63	58.29	27.41
0	64	57.97	57.4
0	65	57.81	48.52
0	66	57.39	54.97
0	67	57.18	51.86
0	68	56.84	50.42
0	69	56.29	24.04
0	70	56.28	37.97
0	71	56.26	50.23
0	72	56.16	49.36
0	73	56.1	50.48
0	74	55.54	52.35
0	75	55.5	40.74
0	76	55.5	55.31
0	77	55.29	52.49
0	78	55.02	50.39
0	79	54.44	52.47
0	80	54.41	44.77
0	81	54.41	28.79
0	82	54.33	50.95
0	83	54.31	49.06
0	84	54.22	53.45
0	85	54.16	27.24
0	86	54.06	42.64
0	87	54.02	53.29
0	88	53.71	39.27
0	89	53.26	51.26
0	90	53.26	49.23
0	91	53.14	42.98
0	92	52.96	45.59
0	93	52.95	43.58
0	94	52.73	33.09
0	95	52.44	43.64
0	96	52.4	48.2
0	97	51.98	50.72
0	98	51.83	46.86
0	99	51.76	44.17
0	100	51.51	45.77
0	101	51.21	41.55
0	102	51.2	44.28
0	103	51.03	47.42
0	104	50.95	48.04
0	105	50.92	41.31
0	106	50.82	48.24
0	107	50.8	48.38
0	108	50.56	42.56
0	109	50.56	26.45
0	110	50.31	45.37
0	111	49.65	41.37
0	112	49.42	21.79
0	113	49.4	39.77
0	114	49.34	38.77
0	115	49.07	47.06
0	116	49.0	36.89
0	117	48.79	37.38
0	118	48.34	45.01
0	119	48.18	28.05
0	120	47.7	43.82
0	121	47.63	14.54
0	122	47.61	41.34
0	123	47.56	41.96
0	124	47.4	31.56
0	125	47.34	43.21
0	126	47.33	24.53
0	127	47.08	39.92
0	128	47.07	44.68
0	129	46.95	42.74
0	130	46.92	43.49
0	131	46.87	44.97
0	132	46.79	40.55
0	133	46.71	44.88
0	134	46.58	4.0
0	135	46.48	41.29
0	136	46.38	30.13
0	137	46.32	44.43
0	138	46.3	20.01
0	139	46.26	26.06
0	140	46.19	32.47
0	141	45.99	28.06
0	142	45.64	34.82
0	143	45.32	42.06
0	144	45.23	39.94
0	145	45.17	17.84
