clade,species,ts,te,mid,bin,nb_occ
0,31,58.78,33.62,46.2,Ypresian,1
0,74,47.28,41.12,44.2,Ypresian,1
0,75,46.76,44.56,45.66,Ypresian,1
0,77,46.42,36.83,41.625,Ypresian,0
0,78,46.27,37.73,42.0,Ypresian,0
0,79,46.24,43.94,45.09,Ypresian,1
0,82,45.91,36.81,41.36,Ypresian,1
0,83,45.89,43.8,44.845,Ypresian,1
0,87,45.41,37.66,41.535,Ypresian,0
0,88,45.05,44.58,44.815,Ypresian,0
0,89,44.57,44.1,44.335,Ypresian,0
0,91,44.12,39.36,41.739999999999995,Ypresian,2
0,93,43.76,43.72,43.739999999999995,Ypresian,0
0,94,43.73,40.23,41.98,Ypresian,0
0,97,43.54,42.08,42.81,Ypresian,0
0,99,43.35,41.62,42.485,Ypresian,0
0,101,43.33,41.94,42.635,Ypresian,0
0,110,42.37,41.64,42.004999999999995,Ypresian,1
0,72,47.69,39.96,43.825,Ypresian,0
0,71,47.73,46.47,47.099999999999994,Ypresian,0
0,90,44.32,39.73,42.025,Ypresian,0
0,69,49.06,46.2,47.63,Ypresian,0
0,33,58.5,35.21,46.855000000000004,Ypresian,0
0,70,48.83,43.5,46.165,Ypresian,0
0,41,55.34,28.32,41.83,Ypresian,0
0,45,53.19,37.62,45.405,Ypresian,0
0,47,52.63,38.04,45.335,Ypresian,0
0,51,51.95,33.32,42.635000000000005,Ypresian,1
0,52,51.83,35.31,43.57,Ypresian,0
0,56,51.01,43.58,47.295,Ypresian,1
0,57,50.92,35.02,42.97,Ypresian,0
0,58,50.81,41.07,45.94,Ypresian,0
0,49,52.41,42.6,47.504999999999995,Ypresian,1
0,66,49.46,44.8,47.129999999999995,Ypresian,1
0,65,49.56,40.75,45.155,Ypresian,2
0,61,50.08,37.62,43.849999999999994,Ypresian,0
0,60,50.24,44.43,47.335,Ypresian,1
0,63,49.7,40.25,44.975,Ypresian,0
0,67,49.38,38.06,43.72,Ypresian,1
0,109,42.46,39.78,41.120000000000005,Lutetian,0
0,111,42.21,36.22,39.215,Lutetian,0
0,119,41.0,38.51,39.754999999999995,Lutetian,0
0,38,55.93,23.02,39.475,Lutetian,1
0,107,42.53,39.28,40.905,Lutetian,1
0,121,40.72,40.56,40.64,Lutetian,0
0,104,42.81,39.35,41.08,Lutetian,0
0,122,40.38,35.6,37.99,Lutetian,2
0,102,43.23,34.33,38.78,Lutetian,1
