clade	species	ts	te
0	1	100.0	65.77
0	2	97.9	88.03
0	3	96.92	77.44
0	4	95.91	89.07
0	5	95.36	93.13
0	6	94.71	92.59
0	7	93.08	80.47
0	8	91.68	86.69
0	9	90.47	82.41
0	10	90.16	71.72
0	11	84.55	79.58
0	12	84.53	79.04
0	13	83.38	74.47
0	14	82.6	66.97
0	15	80.96	74.02
0	16	80.09	61.44
0	17	79.85	75.36
0	18	79.68	71.5
0	19	79.66	69.42
0	20	79.48	75.35
0	21	78.28	71.86
0	22	77.82	70.61
0	23	77.7	70.34
0	24	77.65	71.4
0	25	75.88	55.02
0	26	75.46	70.1
0	27	74.64	66.71
0	28	74.61	66.57
0	29	74.45	60.05
0	30	74.43	53.36
0	31	73.38	63.54
0	32	73.31	71.15
0	33	71.94	43.64
0	34	70.03	62.28
0	35	68.91	42.11
0	36	68.66	59.45
0	37	68.33	67.77
0	38	68.19	61.56
0	39	68.12	53.8
0	40	68.06	58.34
0	41	67.74	61.21
0	42	67.27	66.11
0	43	64.54	44.81
0	44	64.54	55.03
0	45	64.53	58.63
0	46	64.44	57.51
0	47	64.42	53.39
0	48	64.21	59.75
0	49	63.67	60.97
0	50	62.41	54.11
0	51	62.25	56.24
0	52	61.78	61.65
0	53	61.68	42.85
0	54	61.57	56.54
0	55	61.45	56.45
0	56	61.19	53.63
0	57	60.91	43.77
0	58	58.76	55.52
0	59	58.76	34.76
0	60	58.62	55.86
0	61	57.95	10.24
0	62	57.86	51.69
0	63	57.57	46.86
0	64	57.08	42.19
0	65	57.06	46.71
0	66	56.59	52.01
0	67	56.5	40.02
0	68	56.11	55.8
0	69	55.53	49.79
0	70	55.09	53.76
0	71	55.04	31.16
0	72	54.18	47.09
0	73	53.83	52.91
0	74	52.64	51.26
0	75	52.55	29.05
0	76	52.5	46.81
0	77	51.72	40.42
0	78	51.45	36.63
0	79	51.36	45.38
0	80	51.3	36.54
0	81	50.31	48.11
0	82	50.21	36.17
0	83	50.21	32.69
0	84	50.02	40.02
0	85	49.05	27.38
0	86	48.97	36.68
0	87	48.84	5.54
0	88	48.68	42.82
0	89	48.55	47.93
0	90	48.4	44.45
0	91	48.21	42.52
0	92	48.16	43.75
0	93	48.15	38.55
0	94	47.89	37.77
0	95	47.62	42.08
0	96	47.51	47.04
0	97	47.4	45.52
0	98	46.98	44.38
0	99	46.76	46.71
0	100	46.5	45.59
0	101	46.34	30.27
0	102	46.33	43.38
0	103	46.13	45.23
0	104	46.0	24.04
0	105	46.0	26.1
0	106	45.94	41.81
0	107	45.94	40.17
0	108	45.87	41.1
0	109	45.71	43.1
0	110	45.67	41.15
0	111	45.41	39.02
0	112	45.38	44.65
0	113	45.36	21.64
0	114	45.16	45.1
0	115	45.08	33.98
0	116	44.94	35.55
0	117	44.66	43.32
0	118	44.34	41.35
0	119	44.28	44.2
0	120	44.06	21.58
0	121	43.88	18.94
0	122	43.78	41.6
0	123	43.6	36.68
0	124	43.12	32.09
0	125	43.11	31.31
0	126	43.06	41.42
0	127	43.06	28.99
0	128	43.0	26.37
0	129	42.93	16.48
0	130	42.84	39.56
0	131	42.76	26.03
0	132	42.53	34.53
0	133	42.43	41.9
0	134	42.29	21.9
0	135	42.03	18.7
0	136	42.02	35.26
0	137	41.75	41.58
0	138	41.63	31.37
0	139	41.63	34.25
0	140	41.59	40.63
0	141	41.51	36.13
0	142	41.47	37.99
0	143	41.27	33.61
0	144	41.04	33.23
0	145	40.97	38.91
0	146	40.73	34.26
0	147	40.34	29.11
0	148	40.08	38.13
0	149	40.06	35.31
0	150	40.0	30.24
0	151	39.9	25.71
0	152	39.87	36.4
0	153	39.81	22.95
0	154	39.76	35.13
0	155	39.67	16.11
0	156	39.66	33.18
0	157	39.61	26.95
0	158	39.3	15.12
0	159	38.87	29.99
0	160	38.83	21.91
0	161	38.67	8.46
0	162	38.51	36.2
0	163	38.44	15.5
0	164	38.37	31.13
0	165	38.27	34.44
0	166	38.25	23.69
0	167	38.11	38.1
0	168	38.04	27.96
0	169	38.03	23.11
0	170	37.96	36.72
0	171	37.82	20.49
0	172	37.53	31.84
0	173	37.47	33.85
0	174	37.4	19.57
0	175	37.19	36.07
0	176	37.19	34.61
0	177	37.13	32.98
0	178	37.08	28.77
0	179	37.07	21.47
0	180	37.0	18.54
0	181	36.96	29.84
0	182	36.94	28.01
0	183	36.85	24.69
0	184	36.69	31.7
0	185	36.56	18.51
0	186	36.56	32.98
0	187	36.43	18.69
0	188	36.34	25.17
0	189	36.22	35.34
0	190	35.9	22.8
0	191	35.78	22.06
0	192	35.75	34.21
0	193	35.69	33.52
0	194	35.6	26.23
0	195	35.3	6.66
0	196	35.25	18.31
0	197	35.16	28.55
0	198	34.92	10.18
0	199	34.91	22.34
0	200	34.69	33.01
0	201	34.66	30.98
0	202	34.6	22.18
0	203	34.4	32.53
0	204	34.25	21.89
0	205	34.12	28.67
0	206	34.04	13.38
0	207	33.63	26.02
0	208	33.59	14.48
0	209	33.56	33.12
0	210	33.49	33.23
0	211	33.44	7.87
0	212	33.38	32.6
0	213	33.36	18.54
0	214	33.25	26.37
0	215	33.18	25.31
0	216	32.98	8.99
0	217	32.93	18.04
0	218	32.8	20.48
0	219	32.66	20.34
0	220	32.51	27.72
0	221	32.36	13.93
0	222	32.35	31.98
0	223	32.32	28.51
0	224	32.24	31.42
0	225	31.91	19.83
0	226	31.79	0.0
0	227	31.69	17.27
0	228	31.5	29.37
0	229	31.36	22.86
0	230	31.28	30.45
0	231	31.17	14.46
0	232	31.13	8.33
0	233	31.11	23.24
0	234	31.11	15.11
0	235	31.05	27.83
0	236	31.02	0.0
0	237	30.91	26.63
