clade,species,ts,te,mid,bin,nb_occ
0,25,57.38,36.36,46.870000000000005,Ypresian,0
0,70,43.37,41.25,42.31,Ypresian,0
0,68,43.44,41.8,42.62,Ypresian,0
0,66,43.89,42.53,43.21,Ypresian,0
0,65,44.74,38.56,41.650000000000006,Ypresian,0
0,64,44.82,41.97,43.394999999999996,Ypresian,1
0,63,44.96,38.46,41.71,Ypresian,0
0,59,46.02,41.46,43.74,Ypresian,0
0,58,46.14,42.14,44.14,Ypresian,0
0,56,47.01,46.51,46.76,Ypresian,0
0,55,47.53,43.67,45.6,Ypresian,2
0,54,47.88,41.85,44.865,Ypresian,0
0,57,46.45,45.55,46.0,Ypresian,1
0,75,42.25,42.08,42.165,Ypresian,0
0,50,48.83,46.05,47.44,Ypresian,0
0,48,48.96,38.19,43.575,Ypresian,3
0,47,48.96,43.15,46.055,Ypresian,1
0,31,54.61,38.04,46.325,Ypresian,1
0,39,52.23,30.66,41.445,Ypresian,0
0,46,49.1,45.21,47.155,Ypresian,0
0,53,48.34,45.06,46.7,Ypresian,2
0,77,42.19,34.35,38.269999999999996,Lutetian,1
0,78,41.98,39.05,40.515,Lutetian,2
0,79,41.97,33.58,37.775,Lutetian,0
0,80,41.91,39.79,40.849999999999994,Lutetian,3
0,84,41.62,34.84,38.230000000000004,Lutetian,1
0,87,41.28,39.3,40.29,Lutetian,4
0,81,41.82,34.17,37.995000000000005,Lutetian,1
0,82,41.81,39.79,40.8,Lutetian,2
0,83,41.78,34.24,38.010000000000005,Lutetian,6
0,76,42.19,34.55,38.37,Lutetian,3
0,85,41.41,38.33,39.87,Lutetian,3
0,96,39.81,38.41,39.11,Lutetian,0
0,86,41.38,40.85,41.115,Lutetian,2
0,69,43.4,36.93,40.165,Lutetian,0
0,71,43.18,37.81,40.495000000000005,Lutetian,0
0,62,45.29,33.45,39.370000000000005,Lutetian,3
0,61,45.6,31.07,38.335,Lutetian,2
0,60,45.93,34.3,40.114999999999995,Lutetian,4
0,44,50.59,29.57,40.08,Lutetian,0
0,117,36.66,35.87,36.265,Bartonian,2
0,103,38.7,34.17,36.435,Bartonian,2
0,135,35.21,34.77,34.99,Bartonian,1
0,106,38.38,36.23,37.305,Bartonian,2
0,107,38.12,33.84,35.980000000000004,Bartonian,3
0,108,37.9,33.68,35.79,Bartonian,2
0,109,37.86,32.13,34.995000000000005,Bartonian,0
0,110,37.77,36.12,36.945,Bartonian,0
0,132,35.54,34.66,35.099999999999994,Bartonian,1
0,113,37.43,32.84,35.135000000000005,Bartonian,4
0,114,37.31,32.94,35.125,Bartonian,7
0,128,35.82,33.76,34.79,Bartonian,5
0,126,36.05,32.06,34.055,Bartonian,1
0,124,36.15,34.05,35.099999999999994,Bartonian,3
0,102,38.91,36.42,37.665,Bartonian,2
0,121,36.23,31.67,33.95,Bartonian,4
0,111,37.75,32.56,35.155,Bartonian,4
0,100,39.37,32.45,35.91,Bartonian,0
0,94,39.89,35.33,37.61,Bartonian,1
0,67,43.88,27.92,35.900000000000006,Bartonian,10
0,99,39.52,35.02,37.27,Bartonian,6
0,40,51.7,16.36,34.03,Bartonian,1
0,73,42.57,32.32,37.445,Bartonian,0
