clade,species,ts,te,mid,bin,nb_occ
0,79,44.37,42.06,43.215,Ypresian,0
0,82,42.96,42.25,42.605000000000004,Ypresian,1
0,78,44.38,41.24,42.81,Ypresian,1
0,77,44.52,37.96,41.24,Ypresian,0
0,74,45.51,44.5,45.004999999999995,Ypresian,0
0,72,46.96,45.38,46.17,Ypresian,0
0,71,47.06,40.05,43.555,Ypresian,1
0,70,47.07,43.96,45.515,Ypresian,0
0,68,49.35,45.84,47.595,Ypresian,3
0,65,49.66,42.22,45.94,Ypresian,0
0,63,49.83,38.48,44.155,Ypresian,1
0,69,49.15,44.9,47.025,Ypresian,0
0,61,50.34,41.45,45.895,Ypresian,0
0,48,54.39,37.74,46.065,Ypresian,0
0,49,53.84,39.18,46.510000000000005,Ypresian,0
0,52,52.16,39.62,45.89,Ypresian,1
0,62,50.17,40.68,45.425,Ypresian,1
0,53,52.0,39.1,45.55,Ypresian,3
0,86,42.65,42.49,42.57,Ypresian,1
0,59,50.61,44.35,47.480000000000004,Ypresian,0
0,55,51.21,42.51,46.86,Ypresian,3
0,104,40.06,36.11,38.085,Lutetian,0
0,97,40.79,39.23,40.01,Lutetian,3
0,103,40.07,39.96,40.015,Lutetian,3
0,87,42.51,33.79,38.15,Lutetian,0
0,94,41.23,35.17,38.2,Lutetian,0
0,98,40.74,35.85,38.295,Lutetian,1
0,93,41.23,34.89,38.06,Lutetian,2
0,91,41.32,40.3,40.81,Lutetian,1
0,89,41.59,36.0,38.795,Lutetian,1
0,101,40.47,34.98,37.724999999999994,Lutetian,5
0,88,41.83,36.01,38.92,Lutetian,5
0,96,41.05,39.84,40.445,Lutetian,1
0,99,40.72,37.88,39.3,Lutetian,0
0,75,45.06,35.83,40.445,Lutetian,0
0,54,51.39,30.29,40.84,Lutetian,0
0,58,50.77,29.72,40.245000000000005,Lutetian,1
0,105,39.85,39.42,39.635000000000005,Lutetian,2
0,107,39.58,39.29,39.435,Lutetian,0
0,81,43.67,38.23,40.95,Lutetian,2
0,80,44.26,33.63,38.945,Lutetian,7
0,114,38.41,34.68,36.545,Bartonian,5
0,117,37.95,33.17,35.56,Bartonian,7
0,121,37.15,35.06,36.105000000000004,Bartonian,9
0,111,39.01,33.43,36.22,Bartonian,3
0,118,37.9,36.4,37.15,Bartonian,3
0,122,37.07,30.88,33.975,Bartonian,0
0,123,36.87,34.14,35.504999999999995,Bartonian,3
0,110,39.08,34.59,36.835,Bartonian,0
0,140,35.13,34.64,34.885000000000005,Bartonian,1
0,125,36.71,36.02,36.365,Bartonian,4
0,141,35.12,32.74,33.93,Bartonian,0
0,136,35.48,34.86,35.17,Bartonian,9
0,119,37.6,36.74,37.17,Bartonian,0
0,131,35.82,35.72,35.769999999999996,Bartonian,1
0,85,42.79,30.14,36.465,Bartonian,3
0,100,40.61,33.45,37.03,Bartonian,0
0,95,41.08,28.81,34.945,Bartonian,2
0,66,49.62,21.39,35.504999999999995,Bartonian,2
0,92,41.32,27.78,34.55,Bartonian,1
