clade,species,ts,te,mid,bin,nb_occ
0,46,62.04,28.93,45.485,Ypresian,2
0,127,47.08,39.92,43.5,Ypresian,0
0,128,47.07,44.68,45.875,Ypresian,0
0,129,46.95,42.74,44.845,Ypresian,0
0,130,46.92,43.49,45.205,Ypresian,1
0,131,46.87,44.97,45.92,Ypresian,0
0,132,46.79,40.55,43.67,Ypresian,0
0,133,46.71,44.88,45.795,Ypresian,0
0,135,46.48,41.29,43.885,Ypresian,0
0,169,42.34,41.8,42.07,Ypresian,0
0,123,47.56,41.96,44.760000000000005,Ypresian,0
0,137,46.32,44.43,45.375,Ypresian,2
0,167,42.65,41.42,42.035,Ypresian,0
0,166,42.71,41.67,42.19,Ypresian,1
0,165,42.73,41.03,41.879999999999995,Ypresian,0
0,143,45.32,42.06,43.69,Ypresian,0
0,144,45.23,39.94,42.584999999999994,Ypresian,0
0,161,43.37,39.17,41.269999999999996,Ypresian,2
0,146,45.03,42.31,43.67,Ypresian,0
0,159,43.44,41.12,42.28,Ypresian,0
0,157,43.68,41.32,42.5,Ypresian,1
0,168,42.54,40.94,41.739999999999995,Ypresian,2
0,122,47.61,41.34,44.475,Ypresian,1
0,125,47.34,43.21,45.275000000000006,Ypresian,0
0,120,47.7,43.82,45.760000000000005,Ypresian,0
0,63,58.29,27.41,42.85,Ypresian,2
0,70,56.28,37.97,47.125,Ypresian,0
0,81,54.41,28.79,41.599999999999994,Ypresian,0
0,88,53.71,39.27,46.49,Ypresian,3
0,94,52.73,33.09,42.91,Ypresian,1
0,101,51.21,41.55,46.379999999999995,Ypresian,2
0,102,51.2,44.28,47.74,Ypresian,0
0,105,50.92,41.31,46.115,Ypresian,0
0,111,49.65,41.37,45.51,Ypresian,0
0,108,50.56,42.56,46.56,Ypresian,0
0,152,44.4,44.03,44.215,Ypresian,1
0,113,49.4,39.77,44.585,Ypresian,0
0,114,49.34,38.77,44.05500000000001,Ypresian,0
0,116,49.0,36.89,42.945,Ypresian,0
0,117,48.79,37.38,43.085,Ypresian,1
0,118,48.34,45.01,46.675,Ypresian,0
0,155,43.99,34.71,39.35,Lutetian,0
0,176,41.49,37.08,39.285,Lutetian,3
0,207,38.85,38.84,38.845,Lutetian,0
0,160,43.43,37.31,40.370000000000005,Lutetian,0
0,154,44.27,35.42,39.845,Lutetian,0
0,172,41.94,39.7,40.82,Lutetian,1
0,198,39.62,39.51,39.565,Lutetian,0
0,189,40.27,36.67,38.47,Lutetian,2
0,164,42.86,35.16,39.01,Lutetian,1
0,177,41.48,35.57,38.525,Lutetian,0
0,197,39.7,36.93,38.315,Lutetian,0
0,173,41.93,39.8,40.864999999999995,Lutetian,0
0,185,40.55,39.88,40.215,Lutetian,0
0,187,40.33,36.71,38.519999999999996,Lutetian,3
0,151,44.7,32.16,38.43,Lutetian,0
0,69,56.29,24.04,40.165,Lutetian,0
0,85,54.16,27.24,40.699999999999996,Lutetian,1
0,119,48.18,28.05,38.115,Lutetian,0
0,124,47.4,31.56,39.48,Lutetian,0
0,136,46.38,30.13,38.255,Lutetian,1
0,140,46.19,32.47,39.33,Lutetian,0
0,142,45.64,34.82,40.230000000000004,Lutetian,0
0,109,50.56,26.45,38.505,Lutetian,1
0,150,44.75,34.46,39.605000000000004,Lutetian,1
0,147,44.98,34.08,39.53,Lutetian,0
0,148,44.88,30.83,37.855000000000004,Lutetian,0
0,149,44.87,36.34,40.605000000000004,Lutetian,0
0,195,40.02,31.25,35.635000000000005,Bartonian,1
0,196,39.88,33.96,36.92,Bartonian,0
0,242,36.64,33.06,34.85,Bartonian,0
0,156,43.78,29.52,36.65,Bartonian,7
0,199,39.58,33.36,36.47,Bartonian,0
0,200,39.57,35.66,37.614999999999995,Bartonian,0
0,227,37.22,34.85,36.035,Bartonian,5
0,202,39.29,35.3,37.295,Bartonian,4
0,203,39.27,32.48,35.875,Bartonian,2
0,204,39.05,28.99,34.019999999999996,Bartonian,2
0,205,39.0,28.9,33.95,Bartonian,2
0,191,40.14,30.15,35.144999999999996,Bartonian,1
0,208,38.82,29.64,34.230000000000004,Bartonian,0
0,209,38.65,29.78,34.215,Bartonian,1
0,251,36.2,33.57,34.885000000000005,Bartonian,1
0,224,37.48,34.78,36.129999999999995,Bartonian,0
0,255,35.97,33.63,34.8,Bartonian,1
0,214,38.2,32.31,35.255,Bartonian,0
0,153,44.3,29.76,37.03,Bartonian,1
0,216,38.05,33.86,35.955,Bartonian,1
0,254,36.02,34.75,35.385000000000005,Bartonian,3
0,223,37.59,33.0,35.295,Bartonian,2
0,252,36.16,33.28,34.72,Bartonian,0
0,260,35.71,32.8,34.254999999999995,Bartonian,0
0,193,40.07,33.97,37.019999999999996,Bartonian,1
0,222,37.73,36.43,37.08,Bartonian,4
0,221,37.73,31.15,34.44,Bartonian,0
0,171,42.14,27.37,34.755,Bartonian,1
0,139,46.26,26.06,36.16,Bartonian,1
0,126,47.33,24.53,35.93,Bartonian,0
0,237,36.98,36.74,36.86,Bartonian,0
0,175,41.69,33.03,37.36,Bartonian,1
0,158,43.44,28.72,36.08,Bartonian,3
0,141,45.99,28.06,37.025,Bartonian,3
0,245,36.39,35.99,36.19,Bartonian,0
0,178,41.48,29.73,35.605,Bartonian,0
0,170,42.19,31.74,36.964999999999996,Bartonian,4
0,235,37.01,36.86,36.935,Bartonian,0
0,234,37.04,33.82,35.43,Bartonian,2
0,267,35.08,34.31,34.695,Bartonian,1
0,183,40.71,33.01,36.86,Bartonian,6
0,233,37.11,32.12,34.614999999999995,Bartonian,4
0,232,37.16,32.85,35.004999999999995,Bartonian,3
0,231,37.17,33.53,35.35,Bartonian,2
0,248,36.35,32.26,34.305,Bartonian,2
0,112,49.42,21.79,35.605000000000004,Bartonian,4
0,229,37.19,31.43,34.31,Bartonian,2
0,180,41.25,28.68,34.965,Bartonian,0
0,239,36.85,35.1,35.975,Bartonian,1
0,320,32.01,24.97,28.49,Priabonian,5
0,325,31.66,25.89,28.775,Priabonian,5
0,323,31.86,27.76,29.810000000000002,Priabonian,1
0,326,31.65,26.78,29.215,Priabonian,6
0,290,33.82,26.96,30.39,Priabonian,0
0,314,32.47,31.21,31.84,Priabonian,2
0,317,32.26,23.41,27.835,Priabonian,3
0,288,33.87,32.18,33.025,Priabonian,2
0,295,33.54,31.69,32.615,Priabonian,0
0,296,33.46,28.51,30.985,Priabonian,3
0,297,33.44,31.19,32.315,Priabonian,1
0,300,33.39,27.73,30.560000000000002,Priabonian,1
0,301,33.38,25.78,29.580000000000002,Priabonian,0
0,302,33.33,25.14,29.235,Priabonian,0
0,318,32.18,24.43,28.305,Priabonian,2
0,304,33.27,26.91,30.090000000000003,Priabonian,0
0,306,33.18,31.11,32.144999999999996,Priabonian,4
0,308,32.8,25.34,29.07,Priabonian,6
0,311,32.63,30.12,31.375,Priabonian,0
0,312,32.56,27.99,30.275,Priabonian,0
0,289,33.85,29.57,31.71,Priabonian,1
0,315,32.4,32.33,32.364999999999995,Priabonian,0
0,316,32.32,26.76,29.54,Priabonian,1
0,305,33.24,32.67,32.955,Priabonian,25
0,327,31.64,31.38,31.509999999999998,Priabonian,3
0,349,30.76,30.7,30.73,Priabonian,2
0,331,31.48,27.02,29.25,Priabonian,7
0,407,28.46,28.06,28.259999999999998,Priabonian,1
0,401,28.54,28.29,28.415,Priabonian,3
0,400,28.63,27.55,28.09,Priabonian,5
0,409,28.36,27.95,28.155,Priabonian,5
0,410,28.35,27.36,27.855,Priabonian,1
0,398,28.68,28.51,28.595,Priabonian,5
0,419,27.9,27.74,27.82,Priabonian,0
0,392,28.97,27.6,28.285,Priabonian,4
0,386,29.12,28.65,28.884999999999998,Priabonian,10
0,385,29.13,28.31,28.72,Priabonian,4
0,376,29.53,28.6,29.065,Priabonian,4
0,372,29.8,27.97,28.884999999999998,Priabonian,4
0,287,33.91,26.46,30.185,Priabonian,0
0,369,29.86,28.44,29.15,Priabonian,9
0,368,29.93,29.8,29.865000000000002,Priabonian,0
0,367,29.94,29.07,29.505000000000003,Priabonian,4
0,365,30.03,26.12,28.075000000000003,Priabonian,3
0,333,31.42,29.92,30.67,Priabonian,4
0,334,31.41,30.06,30.735,Priabonian,0
0,339,31.26,27.9,29.58,Priabonian,8
0,340,31.18,28.39,29.785,Priabonian,6
0,341,31.15,30.72,30.935,Priabonian,0
0,342,31.12,26.96,29.04,Priabonian,4
0,329,31.61,26.93,29.27,Priabonian,0
0,346,30.84,30.37,30.605,Priabonian,2
0,348,30.79,29.25,30.02,Priabonian,1
0,350,30.74,29.73,30.235,Priabonian,8
0,352,30.71,26.48,28.595,Priabonian,0
0,353,30.66,26.5,28.58,Priabonian,1
0,356,30.45,27.62,29.035,Priabonian,0
0,357,30.45,29.74,30.095,Priabonian,0
0,347,30.82,25.4,28.11,Priabonian,2
0,283,34.26,24.78,29.52,Priabonian,0
0,313,32.5,29.34,30.92,Priabonian,1
0,258,35.93,27.83,31.88,Priabonian,0
0,188,40.27,23.63,31.950000000000003,Priabonian,0
0,259,35.75,22.1,28.925,Priabonian,1
0,219,37.89,24.24,31.064999999999998,Priabonian,2
0,281,34.44,32.03,33.235,Priabonian,3
0,256,35.93,29.97,32.95,Priabonian,1
0,192,40.13,22.41,31.270000000000003,Priabonian,3
0,250,36.2,25.87,31.035000000000004,Priabonian,7
0,121,47.63,14.54,31.085,Priabonian,1
0,249,36.26,27.33,31.794999999999998,Priabonian,0
0,247,36.35,31.35,33.85,Priabonian,1
0,246,36.37,30.6,33.485,Priabonian,1
0,244,36.5,30.42,33.46,Priabonian,5
0,240,36.78,29.96,33.370000000000005,Priabonian,5
0,238,36.94,29.32,33.129999999999995,Priabonian,3
0,236,37.0,25.3,31.15,Priabonian,3
0,201,39.54,25.54,32.54,Priabonian,4
0,206,38.98,27.73,33.355,Priabonian,7
0,210,38.65,25.2,31.924999999999997,Priabonian,2
0,228,37.2,29.9,33.55,Priabonian,2
0,225,37.43,25.36,31.395,Priabonian,0
0,212,38.4,22.17,30.285,Priabonian,7
0,262,35.61,28.84,32.225,Priabonian,1
0,263,35.3,28.86,32.08,Priabonian,5
0,215,38.08,28.04,33.06,Priabonian,2
0,138,46.3,20.01,33.155,Priabonian,15
0,275,34.59,27.94,31.265,Priabonian,4
0,276,34.56,27.43,30.995,Priabonian,0
0,186,40.38,23.54,31.96,Priabonian,7
0,181,41.15,21.35,31.25,Priabonian,11
0,274,34.7,27.59,31.145000000000003,Priabonian,3
0,277,34.54,27.57,31.055,Priabonian,6
0,182,41.1,25.12,33.11,Priabonian,4
0,272,34.71,26.84,30.775,Priabonian,0
0,163,42.9,23.29,33.095,Priabonian,4
0,162,43.18,20.38,31.78,Priabonian,1
0,179,41.41,22.21,31.81,Priabonian,0
0,184,40.7,22.57,31.635,Priabonian,1
0,268,35.07,29.3,32.185,Priabonian,0
0,145,45.17,17.84,31.505000000000003,Priabonian,3
0,265,35.19,22.86,29.025,Priabonian,2
0,279,34.47,32.33,33.4,Priabonian,4
0,278,34.51,22.22,28.365,Priabonian,1
0,425,27.76,21.28,24.520000000000003,Rupelian,1
0,428,27.71,21.86,24.785,Rupelian,4
0,399,28.63,26.08,27.354999999999997,Rupelian,2
