Age	Diversity
0	0
0.5	0.370898046830738
1	0.520621228675912
1.5	0.520621228675912
2	0.556347070246107
2.5	0.587859495817439
3	0.587859495817439
3.5	0.641548215248536
4	0.724529045546289
4.5	0.758015992156484
5	0.741796093661476
5.5	0.724529045546289
6	0.741796093661476
6.5	0.758015992156484
7	0.826997238663905
7.5	0.850276818154826
8	0.90090783131683
8.5	0.927245117076845
9	0.943465015571853
9.5	0.91875086756927
10	0.861198595275139
10.5	0.814550976584631
11	0.773308519232808
11.5	0.741796093661476
12	0.724529045546289
12.5	0.741796093661476
13	0.758015992156484
13.5	0.773308519232808
14	0.801497344468307
14.5	0.814550976584631
15	0.787774008907389
15.5	0.773308519232808
16	0.787774008907389
16.5	0.814550976584631
17	0.787774008907389
17.5	0.801497344468307
18	0.814550976584631
18.5	0.814550976584631
19	0.826997238663905
19.5	0.826997238663905
20	0.801497344468307
20.5	0.787774008907389
21	0.787774008907389
21.5	0.787774008907389
22	0.773308519232808
22.5	0.758015992156484
23	0.741796093661476
23.5	0.871691955352077
24	0.909978068961658
24.5	0.943465015571853
25	0.966088039183795
25.5	1
26	0.986946367883676
26.5	0.951220526313481
27	0.943465015571853
27.5	0.89151927550665
28	0.838890147109689
28.5	0.787774008907389
29	0.814550976584631
29.5	0.850276818154826
30	0.871691955352077
30.5	0.89151927550665
31	0.91875086756927
31.5	0.871691955352077
32	0.838890147109689
32.5	0.801497344468307
33	0.801497344468307
33.5	0.814550976584631
34	0.773308519232808
34.5	0.850276818154826
35	0.89151927550665
35.5	0.943465015571853
36	0.943465015571853
36.5	0.90090783131683
37	0.871691955352077
37.5	0.861198595275139
38	0.927245117076845
38.5	0.909978068961658
39	0.909978068961658
39.5	0.927245117076845
40	0.927245117076845
40.5	0.935477963157255
41	0.935477963157255
41.5	0.935477963157255
42	0.935477963157255
42.5	0.943465015571853
43	0.943465015571853
43.5	0.935477963157255
44	0.909978068961658
44.5	0.909978068961658
45	0.909978068961658
45.5	0.89151927550665
46	0.89151927550665
46.5	0.861198595275139
47	0.861198595275139
47.5	0.838890147109689
48	0.801497344468307
48.5	0.773308519232808
49	0.758015992156484
49.5	0.758015992156484
50	0.773308519232808
50.5	0.773308519232808
51	0.773308519232808
51.5	0.773308519232808
52	0.773308519232808
52.5	0.724529045546289
53	0.686242931936708
53.5	0.641548215248536
54	0.641548215248536
54.5	0.556347070246107
55	0.556347070246107
55.5	0.520621228675912
56	0.430599297637569
56.5	0.370898046830738
57	0.370898046830738
57.5	0.185449023415369
58	0
58.5	0.185449023415369
59	0.185449023415369
59.5	0.185449023415369
60	0
60.5	0
61	0
61.5	0
62	0
62.5	0
63	0
63.5	0
