Age	Diversity
2.6	0
3.1	0
3.6	0.289064826317888
4.1	0.458156909991326
4.6	0.458156909991326
5.1	0.458156909991326
5.6	0.458156909991326
6.1	0.458156909991326
6.6	0.458156909991326
7.1	0.458156909991326
7.6	0.67118774147124
8.1	0.747221736309214
8.6	0.747221736309214
9.1	0.747221736309214
9.6	0.67118774147124
10.1	0.458156909991326
10.6	0.289064826317888
11.1	0
11.6	0
12.1	0.289064826317888
12.6	0.458156909991326
13.1	0.747221736309214
13.6	0.867194478953663
14.1	0.916313819982652
14.6	1
15.1	0.916313819982652
15.6	0.867194478953663
16.1	0.867194478953663
16.6	0.960252567789127
17.1	0.960252567789127
17.6	0.960252567789127
18.1	0.960252567789127
18.6	0.960252567789127
19.1	0.960252567789127
19.6	0.960252567789127
20.1	1
20.6	0.960252567789127
21.1	0.960252567789127
21.6	0.960252567789127
22.1	0.960252567789127
22.6	0.960252567789127
23.1	0.960252567789127
23.6	0.811507562957249
24.1	0.747221736309214
24.6	0.747221736309214
25.1	0.811507562957249
25.6	0.867194478953663
26.1	0.811507562957249
26.6	0.747221736309214
27.1	0.67118774147124
27.6	0.67118774147124
28.1	0
28.6	0
29.1	0
29.6	0
30.1	0
30.6	0
31.1	0
31.6	0
32.1	0
32.6	0
33.1	0
33.6	0
34.1	0
34.6	0.289064826317888
35.1	0.578129652635776
35.6	0.578129652635776
36.1	0.578129652635776
36.6	0.458156909991326
37.1	0.458156909991326
37.6	0.578129652635776
38.1	0.67118774147124
38.6	0.67118774147124
39.1	0.67118774147124
39.6	0.67118774147124
40.1	0.578129652635776
40.6	0.67118774147124
41.1	0.67118774147124
41.6	0.67118774147124
42.1	0.67118774147124
42.6	0.578129652635776
43.1	0.578129652635776
43.6	0.578129652635776
44.1	0.458156909991326
44.6	0.458156909991326
45.1	0.458156909991326
45.6	0.458156909991326
46.1	0.289064826317888
46.6	0.289064826317888
47.1	0.289064826317888
47.6	0.458156909991326
48.1	0.458156909991326
48.6	0.458156909991326
49.1	0.458156909991326
49.6	0.458156909991326
50.1	0.458156909991326
50.6	0.458156909991326
51.1	0.458156909991326
51.6	0.458156909991326
52.1	0.458156909991326
52.6	0.458156909991326
53.1	0.289064826317888
53.6	0
54.1	0
54.6	0
55.1	0
