Species	Status
Adiastaltus	extinct
Ahytherium	extinct
Amphibradys	extinct
Amphiocnus	extinct
Anadasypus	extinct
Anantiosodon	extinct
Anathitus	extinct
Anisodontherium	extinct
Archaeomylodon	extinct
Archaeutatus	extinct
Argyromanis	extinct
Aspidocalyptus	extinct
Astegotherium	extinct
Asterostemma	extinct
Australonyx	extinct
Aymaratherium	extinct
Baraguatherium	extinct
Barrancatatus	extinct
Bolivartherium	extinct
Boreostemma	extinct
Bradypus	extant
Brievabradys	extinct
Cabassous	extant
Catonyx	extinct
Chaetophractus	extant
Chasicobradys	extinct
Chasicotatus	extinct
Chlamydophractus	extinct
Choloepus	extant
Chorobates	extinct
Clypeotherium	extinct
Cochlops	extinct
Coelutaetus	extinct
Comaphorus	extinct
Coscinocercus	extinct
Cranithlastus	extinct
Cyclopes	extant
Daedicuroides	extinct
Dasypodon	extinct
Dasypus	extant
Dasypus_(Dasypus)	extant
Dasypus_(Hyperoambon)	extant
Deseadognathus	extinct
Diabolotherium	extinct
Diheterocnus	extinct
Doedicurus	extinct
Doellotatus	extinct
Eionaletherium	extinct
Eleutherocercus	extinct
Eocoleophorus	extinct
Eomegatherium	extinct
Eonaucum	extinct
Eosclerocalyptus	extinct
Epipeltephilus	extinct
Eremotherium	extinct
Eucholoeops	extinct
Eucinepeltus	extinct
Euphractus	extant
Eutatus	extinct
Glossotheriopsis	extinct
Glossotherium	extinct
Glyptatelus	extinct
Glyptodon	extinct
Glyptotherium	extinct
Hapaloides	extinct
Hapalops	extinct
Hiskatherium	extinct
Holmesina	extinct
Holomegalonyx	extinct
Holozaedyus	extinct
Hoplophorus	extinct
Hoplophractus	extinct
Huilabradys	extinct
Hyperleptus	extinct
Isolinia	extinct
Kiyumylodon	extinct
Kraglievichia	extinct
Kuntinaru	extinct
Lakukullus	extinct
Lestobradys	extinct
Lestodon	extinct
Lomaphorelus	extinct
Lomaphorops	extinct
Lomaphorus	extinct
Lumbreratherium	extinct
Machlydotherium	extinct
Macrochorobates	extinct
Macroeuphractus	extinct
Magdalenabradys	extinct
Mazzoniphractus	extinct
Mcdonaldocnus	extinct
Megabradys	extinct
Megalonychops	extinct
Megalonychotherium	extinct
Megathericulus	extinct
Megatheridium	extinct
Megatherium	extinct
Megistonyx	extinct
Mesopotamocnus	extinct
Meteutatus	extinct
Metopotoxus	extinct
Mionothropus	extinct
Mylodon	extinct
Mylodonopsis	extinct
Myrmecophaga	extant
Nanoastegotherium	extinct
Nematherium	extinct
Neoglyptatelus	extinct
Neohapalops	extinct
Neonematherium	extinct
Neophractus	extinct
Neosclerocalyptus	extinct
Neotamandua	extinct
Neuryurus	extinct
Noatherium	extinct
Nopachtus	extinct
Nothropus	extinct
Nothrotheriops	extinct
Nothrotherium	extinct
Ocnopus	extinct
Octodontobradys	extinct
Octodontotherium	extinct
Octomylodon	extinct
Orthoarthrus	extinct
Ortotherium	extinct
Pachyarmatherium	extinct
Palaehoplophoroides	extinct
Palaeodoedicurus	extinct
Palaeohoplophorus	extinct
Palaeomyrmidon	extinct
Palaeopeltis	extinct
Paleuphractus	extinct
Pampatherium	extinct
Panochthus	extinct
Paraeucinepeltus	extinct
Paraeuphractus	extinct
Paraeutatus	extinct
Paraglossotherium	extinct
Paraglyptodon	extinct
Parahoplophorus	extinct
Paranabradys	extinct
Parapanochthus	extinct
Parapropalaehoplophorus	extinct
Parastegosimpsonia	extinct
Paroctodontotherium	extinct
Parutaetus	extinct
Pattersonocnus	extinct
Pedrolypeutes	extinct
Pelecyodon	extinct
Peltephilus	extinct
Phlyctaenopyga	extinct
Plaina	extinct
Planops	extinct
Plaxhaplous	extinct
Plesiodasypus	extinct
Plesiomegatherium	extinct
Pleurolestodon	extinct
Pliodasypus	extinct
Pliomegatherium	extinct
Pliomorphus	extinct
Plohophoroides	extinct
Plohophorops	extinct
Plohophorus	extinct
Prepoplanops	extinct
Prepotherium	extinct
Priodontes	extant
Prodaedicurus	extinct
Proeocoleophorus	extinct
Proeremotherium	extinct
Proeuphractus	extinct
Proeutatus	extinct
Prolestodon	extinct
Promegatherium	extinct
Promylodon	extinct
Pronothrotherium	extinct
Propalaehoplophorus	extinct
Propanochthus	extinct
Proplatyarthrus	extinct
Propraopus	extinct
Proscelidodon	extinct
Proschismotherium	extinct
Prostegotherium	extinct
Protamandua	extinct
Protoglyptodon	extinct
Protomegalonyx	extinct
Prozaedyus	extinct
Pseudeutatus	extinct
Pseudoglyptodon	extinct
Pseudoplohophorus	extinct
Pseudoprepotherium	extinct
Pseudostegotherium	extinct
Pucatherium	extinct
Punatherium	extinct
Pyramiodontherium	extinct
Ranculcus	extinct
Ringueletia	extinct
Riostegotherium	extinct
Ronwolffia	extinct
Saltatherium	extinct
Scelidodon	extinct
Scelidotheridium	extinct
Scelidotherium	extinct
Schismotherium	extinct
Scirrotherium	extinct
Sibyllotherium	extinct
Simomylodon	extinct
Sphenotherus	extinct
Stegosimpsonia	extinct
Stegotherium	extinct
Stenotatus	extinct
Strabosodon	extinct
Stromaphoropsis	extinct
Stromaphorus	extinct
Tamandua	extant
Thalassocnus	extinct
Tolypeutes	extant
Tonnicinctus	extinct
Torcellia	extinct
Trachycalyptoides	extinct
Trachycalyptus	extinct
Urotherium	extinct
Urumacocnus	extinct
Urumacotherium	extinct
Urumaquia	extinct
Utaetus	extinct
Valgipes	extinct
Vassallia	extinct
Vetelia	extinct
Xiphuroides	extinct
Xyophorus	extinct
Yuruatherium	extinct
Zaedyus	extant
Zaphilus	extinct
