Species	Status
Theosodon	extinct
Thoatheriopsis	extinct
Thoatherium	extinct
Thomashuxleya	extinct
Toxodon	extinct
Toxodontherium	extinct
Trachytherus	extinct
Transpithecus	extinct
Tremacyllus	extinct
Tricoelodus	extinct
Trigodon	extinct
Trigodonops	extinct
Trigonolophodon	extinct
Trigonostylops	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Typotheriodon	extinct
Typotheriopsis	extinct
Typotherium	extinct
Ultrapithecus	extinct
Umayodus	extinct
Uruguaytherium	extinct
Victorlemoineia	extinct
Villarroelia	extinct
Wainka	extinct
Windhausenia	extinct
Xenastrapotherium	extinct
Xenorhinotherium	extinct
Xenostephanus	extinct
Xesmodon	extinct
Xotodon	extinct
