Species	Status
Acrophoca	extinct
Acrophyseter	extinct
Africanacetus	extinct
Aglaocetus	extinct
Aondelphis	extinct
Archaebalaenoptera	extinct
Arctocephalus	extant
Argyrocetus	extinct
Atocetus	extinct
Australithax	extinct
Australophoca	extinct
Balaena	extant
Balaenoptera	extant
Belonodelphis	extinct
Berardius	extant
Brachydelphis	extinct
Brujadelphis	extinct
Caperea	extant
Cephalorhynchus	extant
Chavinziphius	extinct
Chilcacetus	extinct
Chimuziphius	extinct
Cozzuoliphyseter	extinct
Cynthiacetus	extinct
Delphinus	extinct
Diaphorocetus	extinct
Dioplotherium	extinct
Dolgopolis	extinct
Ensidelphis	extinct
Eubalaena	extant
Feresa	extant
Furcacetus	extinct
Globicephala	extant
Grampus	extant
Hadrokirus	extinct
Hemisyntrachelus	extinct
Herpetocetus	extinct
Huaridelphis	extinct
Hydrarctos	extinct
Hydrurga	extant
Hyperoodon	extant
Idiorophus	extinct
Incacetus	extinct
Incakujira	extinct
Indopacetus	extant
Inia	extant
Inticetus	extinct
Ischyrorhynchus	extinct
Kawas	extinct
Kentriodon	extinct
Kogia	extant
Koristocetus	extinct
Lagenodelphis	extant
Lissodelphis	extant
Livyatan	extinct
Lomacetus	extinct
Macrosqualodelphis	extinct
Megaptera	extant
Mesoplodon	extant
Messapicetus	extinct
Metaxytherium	extinct
Miocaperea	extinct
Mirounga	extant
Morenocetus	extinct
Mystacodon	extinct
Nanosiren	extinct
Nazcacetus	extinct
Ninoziphius	extinct
Notiocetus	extinct
Notocetus	extinct
Notoziphius	extinct
Ocucajea	extinct
Odobenocetops	extinct
Orcinus	extant
Otaria	extant
Pachycetus	extinct
Palaeobalaena	extinct
Pelocetus	extinct
Peponocephala	extant
Peregocetus	extinct
Phoberodon	extinct
Phocoena	extant
Physeter	extant
Piscobalaena	extinct
Piscocetus	extinct
Piscolithax	extinct
Piscophoca	extinct
Piscorhynchus	extinct
Platyscaphokogia	extinct
Plesiocetopsis	extinct
Pliopontos	extinct
Pomatodelphis	extinct
Pontistes	extinct
Pontoporia	extant
Potamosiren	extinct
Properiptychus	extinct
Prosqualodon	extinct
Protororqualus	extinct
Pseudorca	extant
Rhaphicetus	extinct
Ribodon	extinct
Rytiodus	extinct
Sagmatias	extant
Samaydelphis	extinct
Saurocetes	extinct
Scaldicetus	extinct
Scaphokogia	extinct
Sotalia	extant
Squalodon	extinct
Stenella	extant
Steno	extant
Supayacetus	extinct
Tasmacetus	extant
Tiucetus	extinct
Trichechus	extant
Tursiops	extant
Urkudelphis	extinct
Zarhachis	extinct
Ziphius	extant
