Species	Status
Bobbschaefferia	extinct
Boleatherium	extinct
Bolivartherium	extinct
Bonapartherium	extinct
Boreastylops	extinct
Boreostemma	extinct
Borhyaena	extinct
Borhyaenidium	extinct
Bounodus	extinct
Brachystephanus	extinct
Brachytherium	extinct
Bradypus	extant
Branisamyopsis	extinct
Branisamys	extinct
Branisella	extinct
Brasiliochoerus	extinct
Briaromys	extinct
Brievabradys	extinct
Brucemacfaddenia	extinct
Bryanpattersonia	extinct
Cabassous	extant
Cachiyacuy	extinct
Caenolestoides	extinct
Caenophilus	extinct
Calchaquitherium	extinct
Callicebus	extant
Callimico	extant
Callistoe	extinct
Callistomys	extant
Calodontotherium	extinct
Calomys	extant
Caluromys	extant
Caluromysiops	extant
Camargomendesia	extinct
Campanorco	extinct
Canaanimico	extinct
Canaanimys	extinct
Canchadelphys	extinct
Canis	extant
Cantracavia	extinct
Caraguatypotherium	extinct
Cardiatherium	extinct
Cardiomys	extinct
Carlesia	extinct
Carlocebus	extinct
Carlothentes	extinct
Carodnia	extinct
Carollia	extant
Caroloameghinia	extinct
Carolocoutoia	extinct
Carolopaulacoutoia	extinct
Carolozittelia	extinct
Carterodon	extant
Catagonus	extant
Catonyx	extinct
Cavia	extant
Caviocricetus	extinct
Caviodon	extinct
Cebuella	extant
Cebupithecia	extinct
Cebus	extant
Cephalomyopsis	extinct
Cephalomys	extinct
Cercomys	extinct
Cerdocyon	extant
Cervus	extant
cf._Aotus	extinct
cf._Cachiyacuy	extinct
cf._Eoespina	extinct
cf._Pozomys	extinct
cf._Tarapotomys	extinct
Chachapoyamys	extinct
Chaetophractus	extant
Chambiramys	extinct
Changquin	extinct
Chapalmalania	extinct
Charitoceros	extinct
Charruatoxodon	extinct
Chasichimys	extinct
Chasicobradys	extinct
Chasicomys	extinct
Chasicostylus	extinct
Chasicotatus	extinct
Chasicotherium	extinct
Chilecebus	extinct
Chilestylops	extinct
Chinchilla	extant
Chinchillula	extant
Chironectes	extant
Chiropotes	extant
Chlamydophractus	extinct
Chlorocyon	extinct
Cholamys	extinct
Choloepus	extant
Cholomys	extinct
Chorobates	extinct
Chrotopterus	extant
Chrysocyon	extant
Chubutomys	extinct
Chukimys	extinct
Chulpasia	extinct
Cimolestes	extinct
Cladosictis	extinct
Clenia	extinct
Clyomys	extant
Clypeotherium	extinct
Cocatherium	extinct
Cochilius	extinct
Cochlops	extinct
Coelostylodon	extinct
Coelutaetus	extinct
Coendou	extant
Colbertia	extinct
Colhuelia	extinct
Colombitherium	extinct
Colomys	extant
Coloradolops	extinct
Colpodon	extinct
Colpostemma	extinct
Comahuetherium	extinct
Comaphorus	extinct
Conepatus	extant
Coniopternium	extinct
Contracavia	extinct
Contrerascynus	extinct
Coona	extinct
Coquenia	extinct
Coresodon	extinct
Coscinocercus	extinct
Cramauchenia	extinct
Cranithlastus	extinct
Cryptonanus	extant
Cryptotis	extant
Ctenomys	extant
Cullinia	extinct
Cuniculus	extant
Cuvieronius	extinct
Cyclopes	extant
Cyonasua	extinct
Dactylomys	extant
Daedicuroides	extinct
Dankomys	extinct
Dasypodon	extinct
Dasyprocta	extant
Dasypus	extant
Dasypus_(Dasypus)	extant
Dasypus_(Hyperoambon)	extant
Delomys	extant
Derorhynchus	extinct
Deseadognathus	extinct
Deseadomys	extinct
Desmodus	extant
Deuterotherium	extinct
Diabolotherium	extinct
Diaphoromys	extinct
Dicardia	extinct
Diclidurus	extinct
Dicolpomys	extinct
Dicotyles	extinct
Didelphis	extant
Didelphopsis	extinct
Didolodus	extinct
Diheterocnus	extinct
Dilobodon	extinct
Dinomys	extant
Dinotoxodon	extinct
Diogenesia	extinct
Diplasiotherium	extinct
Discolomys	extinct
Disteiromys	extinct
Distylophorus	extinct
Doedicurus	extinct
Doellomys	extinct
Doellotatus	extinct
Dolicavia	extinct
Dolichocebus	extinct
Dolichostylodon	extinct
Dolichotis	extant
Doryperimys	extinct
Draconomys	extinct
Drytomomys	extinct
Dudumus	extinct
Dukecynus	extinct
Dusicyon	extant
Echimys	extant
Edvardotrouessartia	extinct
Eionaletherium	extinct
Eira	extant
Eleutherocercus	extinct
Eligmodontia	extant
Elmerriggsia	extinct
Eoastrapostylops	extinct
Eoauchenia	extinct
Eobranisamys	extinct
Eobrasilia	extinct
Eocardia	extinct
Eocardia_(Dicardia)	extinct
Eocoleophorus	extinct
Eodelphomys	extinct
Eodolichotis	extinct
Eoespina	extinct
Eohyrax	extinct
Eoincamys	extinct
Eolicaphrium	extinct
Eomakhaira	extinct
Eomegatherium	extinct
Eomicrobiotherium	extinct
Eomorphippus	extinct
Eonaucum	extinct
Eopachyrucos	extinct
Eopicure	extinct
Eopululo	extinct
Eosachacui	extinct
Eosallamys	extinct
Eosclerocalyptus	extinct
Eosteiromys	extinct
Eotypotherium	extinct
Eoviscaccia	extinct
Epecuenia	extinct
Epidolops	extinct
Epieurycerus	extinct
Epiklohnia	extinct
Epipeltephilus	extinct
Eptesicus	extant
Equus	extant
Eremotherium	extinct
Erethizon	extinct
Ernestohaeckelia	extinct
Ernestokokenia	extinct
Escribania	extinct
Etayoa	extinct
Ethelomys	extinct
Eucelophorus	extinct
Eucholoeops	extinct
Eucinepeltus	extinct
Eucoelophorus	extinct
Eudolops	extinct
Eulamaops	extinct
Eumegamys	extinct
Eumegamysops	extinct
Eumops	extant
Eumysops	extinct
Euneomys	extant
Euphractus	extant
Eurygenium	extinct
Eurystephanodon	extinct
Euryzygomatomys	extant
Eusigmomys	extinct
Eutatus	extinct
Eutomodus	extinct
Eutrochodon	extinct
Eutypotherium	extinct
Evolestes	extinct
Falcontoxodon	extinct
Federicoanaya	extinct
Felis	extant
Ferigolomys	extinct
Fiandraia	extinct
Fieratherium	extinct
Florentinoameghinia	extinct
Fredszalaya	extinct
Furipterus	extant
Gaimanlestes	extinct
Galea	extant
Galictis	extant
Galileomys	extinct
Garridomys	extinct
Gashternia	extinct
Gaylordia	extinct
Glossophaga	extant
Glossotheriopsis	extinct
Glossotherium	extinct
Glyptatelus	extinct
Glyptodon	extinct
Glyptotherium	extinct
Gracilinanus	extant
Granastrapotherium	extinct
Graomys	extant
Greniodon	extinct
Griphodon	extinct
Griphotherion	extinct
Groeberia	extinct
Gualta	extinct
Guggenheimia	extinct
Guilielmofloweria	extinct
Guilielmoscottia	extinct
Guiomys	extinct
Gyldenstolpia	extant
Gyriabrus	extinct
Gyrinodon	extinct
Hapaloides	extinct
Hapalops	extinct
Haplodontherium	extinct
Haplostropha	extinct
Hegetotheriopsis	extinct
Hegetotherium	extinct
Hemiauchenia	extinct
Hemihegetotherium	extinct
Hemixotodon	extinct
Henricofilholia	extinct
Henricosbornia	extinct
Herpailurus	extant
Hesperocynus	extinct
Heteroglyphis	extinct
Heterolophodon	extinct
Heteromys	extant
Hilarcotherium	extinct
Hippidion	extinct
Hippocamelus	extant
Hiskatherium	extinct
Histiotus	extant
Hoffstetterius	extinct
Holmesina	extinct
Holochilus	extant
Holomegalonyx	extinct
Holozaedyus	extinct
Homalodontotherium	extinct
Homalodotherium	extinct
Homalostylops	extinct
Homo	extant
Homotherium	extinct
Homunculus	extinct
Hondalagus	extinct
Hondonadia	extinct
Hoplophorus	extinct
Hoplophractus	extinct
Huayqueriana	extinct
Huilabradys	extinct
Huilatherium	extinct
Hydrochoeropsis	extinct
Hydrochoerus	extant
Hyperdidelphys	extinct
Hyperleptus	extinct
Hypodolops	extinct
Hypsitherium	extinct
Hypsosteiromys	extinct
Ignigena	extinct
Incadelphys	extinct
Incadolops	extinct
Incamys	extinct
Indalecia	extinct
Interatherium	extinct
Isolinia	extinct
Isolophodon	extinct
Isostylomys	extinct
Isotemnus	extinct
Isothrix	extant
Isotypotherium	extinct
Itaboraidelphys	extinct
Itaboraitherium	extinct
Jaskhadelphys	extinct
Johnbell	extinct
Josephoartigasia	extinct
Juchuysillu	extinct
Kannabateomys	extant
Kerodon	extant
Khasia	extinct
Kibenikhoria	extinct
Kichkasteiromys	extinct
Kiotomops	extinct
Kirutherium	extinct
Kiruwamaq	extinct
Kiyumylodon	extinct
Klohnia	extinct
Kraglievichia	extinct
Kraglievichimys	extinct
Kramadolops	extinct
Kunsia	extant
Kuntinaru	extinct
Lagidium	extant
Lagonimico	extinct
Lagostomus	extant
Lagostomus_(Lagostomopsis)	extinct
Lagothrix	extant
Lakukullus	extinct
Lama	extant
Lambdaconus	extinct
Lamegoia	extinct
Lapazomys	extinct
Lasiurus	extant
Leontinia	extinct
Leopardus	extant
Leptonycteris	extant
Lestobradys	extinct
Lestodelphys	extant
Lestodon	extinct
Leucokephalos	extinct
Liarthrus	extinct
Licaphrium	extinct
Licaphrops	extinct
Litodontomys	extinct
Llitun	extinct
Llullataruca	extinct
Lomaphorelus	extinct
Lomaphorops	extinct
Lomaphorus	extinct
Lonchophylla	extant
Loncolicu	extinct
Lontra	extant
Lophiodolodus	extinct
Lophostoma	extant
Loretomys	extinct
Luantus	extinct
Lumbreratherium	extinct
Lundomys	extant
Lutreolina	extant
Lycalopex	extant
Lycopsis	extinct
Lyncodon	extant
Machlydotherium	extinct
Macrauchenia	extinct
Macraucheniopsis	extinct
Macrauchenopsis	extinct
Macrochorobates	extinct
Macroeuphractus	extinct
Macrophyllum	extant
Maddenia	extinct
Magdalenabradys	extinct
Makalata	extant
Marisela	extinct
Marmosa	extant
Marmosops	extant
Marmosopsis	extinct
Martinmiguelia	extinct
Maruchito	extinct
Massoiamys	extinct
Matiamys	extinct
Maxschlosseria	extinct
Mayomys	extinct
Mayulestes	extinct
Mazama	extant
Mazzonicebus	extinct
Mazzoniphractus	extinct
Mcdonaldocnus	extinct
Medistylus	extinct
Megabradys	extinct
Megactenomys	extinct
Megadolodus	extinct
Megalonychops	extinct
Megalonychotherium	extinct
Megastus	extinct
Megathericulus	extinct
Megatheridium	extinct
Megatherium	extinct
Megistonyx	extinct
Mendozahippus	extinct
Mesenodon	extinct
Mesolicaphrium	extinct
Mesomys	extant
Mesopotamocnus	extinct
Mesoprocta	extinct
Mesotherium	extinct
Mesotoxodon	extinct
Metachirus	extant
Meteutatus	extinct
Metopotoxus	extinct
Micodon	extinct
Micoureus	extant
Microbiotherium	extinct
Microcardiodon	extinct
Microcavia	extant
Micronycteris	extant
Microscleromys	extinct
Microsteiromys	extinct
Microtragulus	extinct
Microtypotherium	extinct
Migraveramus	extinct
Miguelsoria	extinct
Mimon	extant
Minitoxodon	extinct
Minusculodelphis	extinct
Miocallicebus	extinct
Miochinchilla	extinct
Miocochilius	extinct
Mionothropus	extinct
Mirandatherium	extinct
Mixotoxodon	extinct
Mizquedelphys	extinct
Mohanamico	extinct
Molossops	extant
Molossus	extant
Monodelphis	extant
Monodelphopsis	extinct
Monotrematum	extinct
Moqueguahippus	extinct
Morenelaphus	extinct
Mormoops	extant
Mormopterus	extinct
Munizia	extinct
Mustela_(Lutra)	extant
Mylodon	extinct
Mylodonopsis	extinct
Myocastor	extant
Myoprocta	extant
Myotis	extant
Myrmecophaga	extant
Nanoastegotherium	extinct
Nanolophodon	extinct
Nasua	extant
Natalus	extant
Neacomys	extant
Necromys	extant
Nectomys	extant
Nematherium	extinct
Nemolestes	extinct
Neobrachytherium	extinct
Neocavia	extinct
Neochoerus	extinct
Neodolodus	extinct
Neoepiblema	extinct
Neoglyptatelus	extinct
Neohapalops	extinct
Neolicaphrium	extinct
Neonematherium	extinct
Neophanomys	extinct
Neophractus	extinct
Neoreomys	extinct
Neosaimiri	extinct
Neosclerocalyptus	extinct
Neosteiromys	extinct
Neotamandua	extinct
Neotomys	extant
Neotoxodon	extinct
Neotrigodon	extinct
Nesodon	extinct
Neuryurus	extinct
Niedemys	extinct
Noatherium	extinct
Noctilio	extant
Nonotherium	extinct
Nopachtus	extinct
Noronhomys	extinct
Nothropus	extinct
Nothrotheriops	extinct
Nothrotherium	extinct
Nothydrochoerus	extinct
Notictis	extinct
Notiomastodon	extinct
Notocynus	extinct
Notodiaphorus	extinct
Notoetayoa	extinct
Notogale	extinct
Notohippus	extinct
Notonychops	extinct
Notonycteris	extinct
Notopithecus	extinct
Notostylops	extinct
Nuciruptor	extinct
Nuyuyomys	extinct
Ocnerotherium	extinct
Ocnopus	extinct
Octodon	extant
Octodontobradys	extinct
Octodontotherium	extinct
Octomylodon	extinct
Odocoileus	extant
Oecomys	extant
Oldfieldthomasia	extinct
Olenopsis	extinct
Oligobiotherium	extinct
Oligoryzomys	extant
Olisanophus	extinct
Olympicomys	extinct
Orome	extinct
Orthoarthrus	extinct
Orthogeniops	extinct
Ortholophodon	extinct
Orthomyctera	extinct
Ortotherium	extinct
Oryzomys	extant
Othnielmarshia	extinct
Otrhonia	extinct
Oxymycterus	extant
Oxyodontherium	extinct
Ozotoceros	extant
Pachyarmatherium	extinct
Pachybiotherium	extinct
Pachyrukhos	extinct
Paedotherium	extinct
Paginula	extinct
Palaehoplophoroides	extinct
Palaeocavia	extinct
Palaeocladosictis	extinct
Palaeoctodon	extinct
Palaeodoedicurus	extinct
Palaeohoplophorus	extinct
Palaeolama	extinct
Palaeolama_(Astylolama)	extinct
Palaeolama_(Palaeolama)	extinct
Palaeolama_(Protauchenia)	extinct
Palaeomyrmidon	extinct
Palaeopeltis	extinct
Palaeosteiromys	extinct
Palaeothentes	extinct
Palaeotoxodon	extinct
Palangania	extinct
Paleuphractus	extinct
Palyeidodon	extinct
Palynephyllum	extinct
Pampahippus	extinct
Pampamys	extinct
Pampatemnus	extinct
Pampatherium	extinct
Panchomys	extinct
Panochthus	extinct
Panthera	extant
Parabderites	extinct
Paraborhyaena	extinct
Paraceros	extinct
Paradelphomys	extinct
Paradidelphys	extinct
Paradoxomys	extinct
Paraeucinepeltus	extinct
Paraeuphractus	extinct
Paraeutatus	extinct
Paraglossotherium	extinct
Paraglyptodon	extinct
Parahoplophorus	extinct
Parahyaenodon	extinct
Paramacrauchenia	extinct
Paramyocastor	extinct
Paranabradys	extinct
Paranamys	extinct
Paranauchenia	extinct
Paranisolambda	extinct
Parapanochthus	extinct
Parapropalaehoplophorus	extinct
Parastegosimpsonia	extinct
Parasteiromys	extinct
Parastrapotherium	extinct
Paratrigodon	extinct
Pardinamys	extinct
Paroctodontotherium	extinct
Parodimys	extinct
Parutaetus	extinct
Parvimico	extinct
Pascualia	extinct
Pascualihippus	extinct
Patagonhippus	extinct
Patagonia	extinct
Patagosmilus	extinct
Patasola	extinct
Patene	extinct
Patriarchus	extinct
Pattersonocnus	extinct
Paulacoutomys	extinct
Pauladelphys	extinct
Paulogervaisia	extinct
Pecari	extant
Pediolagus	extinct
Pedrolypeutes	extinct
Pelecyodon	extinct
Peltephilus	extinct
Pentastylodon	extinct
Pentastylomys	extinct
Peradectes	extinct
Perathereutes	extinct
Periakros	extinct
Pericotoxodon	extinct
Perimys	extinct
Peripantostylops	extinct
Periphragnis	extinct
Periprotodidelphis	extinct
Perulestes	extinct
Perupithecus	extinct
Perutherium	extinct
Phanomys	extinct
Pharsophorus	extinct
Philander	extant
Phlyctaenopyga	extinct
Phoberomys	extinct
Phoenixauchenia	extinct
Phonocdromus	extinct
Phoradiadius	extinct
Phtoramys	extinct
Phugatherium	extinct
Phylloderma	extant
Phyllomys	extant
Phyllostomus	extant
Phyllotis	extant
Piauhytherium	extinct
Pichipilus	extinct
Picturotherium	extinct
Picunia	extinct
Pilchenia	extinct
Pisanodon	extinct
Pithanotomys	extinct
Pithecia	extant
Pitheculites	extinct
Plagiocoelus	extinct
Plaina	extinct
Planops	extinct
Platygonus	extinct
Platypittamys	extinct
Platyrrhinus	extant
Plaxhaplous	extinct
Plecturocebus	extant
Plesiacarechimys	extinct
Plesiodasypus	extinct
Plesiofelis	extinct
Plesiomegatherium	extinct
Plesiosteiromys	extinct
Plesiotoxodon	extinct
Plesiotypotherium	extinct
Pleurolestodon	extinct
Pleurostylodon	extinct
Pliodasypus	extinct
Pliodolichotis	extinct
Pliolagostomus	extinct
Pliolestes	extinct
Pliomegatherium	extinct
Pliomorphus	extinct
Plohophoroides	extinct
Plohophorops	extinct
Plohophorus	extinct
Polyacrodon	extinct
Polydolops	extinct
Polymorphis	extinct
Posnanskytherium	extinct
Potamarchus	extinct
Potamops	extinct
Potos	extant
Pozomys	extinct
Praectenomys	extinct
Praedens	extinct
Prepidolops	extinct
Prepoplanops	extinct
Prepotherium	extinct
Priodontes	extant
Proadiantus	extinct
Proadinotherium	extinct
Proargyrohyrax	extinct
Proargyrolagus	extinct
Proatherura	extinct
Proborhyaena	extinct
Procardiomys	extinct
Procaroloameghinia	extinct
Procladosictis	extinct
Proclinodontomys	extinct
Procyon	extant
Prodaedicurus	extinct
Prodolichotis	extinct
Proechimys	extant
Proectocion	extinct
Proeocoleophorus	extinct
Proeremotherium	extinct
Proeuphractus	extinct
Proeutatus	extinct
Progaleopithecus	extinct
Progarzonia	extinct
Prohegetotherium	extinct
Proheptaconus	extinct
Prolagostomus	extinct
Prolestodon	extinct
Prolicaphrium	extinct
Promacrauchenia	extinct
Promegatherium	extinct
Promylodon	extinct
Pronothrotherium	extinct
Propachyrucos	extinct
Propalaehoplophorus	extinct
Propalaeothentes	extinct
Propanochthus	extinct
Propediolagus	extinct
Proplatyarthrus	extinct
Propraopus	extinct
Propyrotherium	extinct
Proscelidodon	extinct
Proschismotherium	extinct
Prosotherium	extinct
Prospaniomys	extinct
Prostegotherium	extinct
Prostichomys	extinct
Protabrocoma	extinct
Protacaremys	extinct
Protadelphomys	extinct
Protamandua	extinct
Protarchaeohyrax	extinct
Proteropithecia	extinct
Proterotherium	extinct
Protheosodon	extinct
Prothoatherium	extinct
Prothylacynus	extinct
Proticia	extinct
Protocyon	extinct
Protodidelphis	extinct
Protoglyptodon	extinct
Protolipterna	extinct
Protomegalonyx	extinct
Protomegamys	extinct
Protopithecus	extinct
Protosteiromys	extinct
Prototrigodon	extinct
Protypotherium	extinct
Prozaedyus	extinct
Pseudalopex	extant
Pseudeutatus	extinct
Pseudhalmarhiphus	extinct
Pseudhyrax	extinct
Pseudoacaremys	extinct
Pseudobrachytherium	extinct
Pseudoglyptodon	extinct
Pseudohegetotherium	extinct
Pseudolops	extinct
Pseudolycopsis	extinct
Pseudomacrauchenia	extinct
Pseudonotictis	extinct
Pseudopachyrucos	extinct
Pseudoplataeomys	extinct
Pseudoplohophorus	extinct
Pseudopotamarchus	extinct
Pseudoprepotherium	extinct
Pseudoryzomys	extant
Pseudosigmomys	extinct
Pseudostegotherium	extinct
Pseudothylacynus	extinct
Pseudotypotherium	extinct
Pternoconius	extinct
Pteronotus	extant
Pteronura	extant
Pucadelphys	extinct
Pucatherium	extinct
Pudu	extant
Puelia	extinct
Puma	extant
Punadolops	extinct
Punahyrax	extinct
Punapithecus	extinct
Punatherium	extinct
Punomys	extant
Purperia	extinct
Pyramiodontherium	extinct
Pyrotherium	extinct
Quebradahondomys	extinct
Ranculcus	extinct
Raulvaccia	extinct
Reigechimys	extinct
Reigia	extinct
Reithrodon	extant
Requisia	extinct
Rhipidomys	extant
Rhodanodolichotis	extinct
Rhogeessa	extant
Rhynchippus	extinct
Rhynchonycteris	extant
Rhyphodon	extinct
Ricardocifellia	extinct
Ricardolydekkeria	extinct
Ricardomys	extinct
Ringueletia	extinct
Riolestes	extinct
Riostegotherium	extinct
Roberthoffstetteria	extinct
Rodcania	extinct
Ronwolffia	extinct
Rosendo	extinct
Rosendolops	extinct
Rumiodon	extinct
Rusconia	extinct
Rusconitherium	extinct
Rutimeyeria	extinct
Saccopteryx	extant
Saguinus	extant
Saimiri	extant
Sairadelphys	extinct
Sallacyon	extinct
Salladolodus	extinct
Sallamys	extinct
Sallatherium	extinct
Saltaodus	extinct
Saltatherium	extinct
Santiagorothia	extinct
Sapajus	extant
Saremmys	extinct
Sasawatsu	extinct
Satshatemnus	extinct
Scaglia	extinct
Scalabrinitherium	extinct
Scapteromys	extant
Scarrittia	extinct
Scelidodon	extinct
Scelidotheridium	extinct
Scelidotherium	extinct
Schismotherium	extinct
Schistomys	extinct
Sciamys	extinct
Scirrotherium	extinct
Sciurus	extant
Scleromys	extinct
Scotamys	extinct
Selvamys	extinct
Shapajamys	extinct
Sibyllotherium	extinct
Sigmodon	extant
Sillustania	extinct
Simomylodon	extinct
Simplimus	extinct
Simpsonotus	extinct
Sipalocyon	extinct
Smilodon	extinct
Solimoea	extinct
Sooretamys	extant
Soriacebus	extinct
Soriamys	extinct
Spalacopus	extant
Spaniomys	extinct
Sparassocynus	extinct
Sparnotheriodon	extinct
Speothos	extant
Sphenotherus	extinct
Stegosimpsonia	extinct
Stegotherium	extinct
Steiromys	extinct
Stenotatus	extinct
Stenotephanos	extinct
Stichomys	extinct
Stilotherium	extinct
Stipanicicia	extinct
Stirtonia	extinct
Strabosodon	extinct
Stromaphoropsis	extinct
Stromaphorus	extinct
Strophostephanos	extinct
Sturnira	extant
Stylocynus	extinct
Sudamerica	extinct
Suniodon	extinct
Sylvilagus	extant
Szalinia	extinct
Tacheria	extinct
Tadarida	extant
Tafimys	extinct
Tamandua	extant
Tapirus	extant
Tarapotomys	extinct
Taubatherium	extinct
Tayassu	extant
Telicomys	extinct
Telodontomys	extinct
Teratopithecus	extinct
Termastherium	extinct
Tetragonostylops	extinct
Tetramerorhinus	extinct
Tetraprothomo	extinct
Tetrastylomys	extinct
Tetrastylus	extinct
Teushentherium	extinct
Thadanius	extinct
Thalassocnus	extinct
Theosodon	extinct
Theridomysops	extinct
Theriodictis	extinct
Thoatheriopsis	extinct
Thoatherium	extinct
Thomashuxleya	extinct
Thrichomys	extant
Thylacosmilus	extinct
Thylamys	extant
Thylatheridium	extinct
Thylophorops	extinct
Thyroptera	extinct
Titanothentes	extinct
Tiulordia	extinct
Tolypeutes	extant
Tonatia	extant
Tonnicinctus	extinct
Torcellia	extinct
Toxodon	extinct
Toxodontherium	extinct
Trachops	extant
Trachycalyptoides	extinct
Trachycalyptus	extinct
Trachytherus	extinct
Transpithecus	extinct
Trelewthentes	extinct
Tremacebus	extinct
Tremacyllus	extinct
Tricoelodus	extinct
Trigodon	extinct
Trigodonops	extinct
Trigonolophodon	extinct
Trigonostylops	extinct
Trilobodon	extinct
Trimerostephanos	extinct
Trinomys	extant
Tsamnichoria	extinct
Tympanoctomys	extant
Typotheriodon	extinct
Typotheriopsis	extinct
Typotherium	extinct
Ucayalimys	extinct
Ucayalipithecus	extinct
Ullumys	extinct
Ultrapithecus	extinct
Umayodus	extinct
Uncia	extinct
Urocyon	extant
Uroderma	extant
Urotherium	extinct
Uruguaytherium	extinct
Urumacocnus	extinct
Urumacotherium	extinct
Urumaquia	extinct
Utaetus	extinct
Valgipes	extinct
Vallehermosomys	extinct
Vassallia	extinct
Vetelia	extinct
Victorlemoineia	extinct
Vicugna	extant
Villarroelia	extinct
Vucetichimys	extinct
Wainka	extinct
Wamradolops	extinct
Wilfredomys	extant
Willidewu	extinct
Windhausenia	extinct
Wirunodon	extinct
Woodburnodon	extinct
Xenastrapotherium	extinct
Xenocardia	extinct
Xenodontomys	extinct
Xenorhinotherium	extinct
Xenostephanus	extinct
Xesmodon	extinct
Xiphuroides	extinct
Xotodon	extinct
Xylechimys	extinct
Xyophorus	extinct
Yuruatherium	extinct
Zaedyus	extant
Zaphilus	extinct
Zeusdelphys	extinct
Zygodontomys	extant
Zygolestes	extinct
