Species	Status	MinT	MaxT
35	extinct	57.28	58.11
79	extinct	42.74	43.28
79	extinct	43.06	43.47
79	extinct	42.53	43.5
79	extinct	42.91	43.25
79	extinct	42.83	43.38
79	extinct	43.1	43.49
79	extinct	42.63	43.37
79	extinct	42.88	43.3
79	extinct	42.98	43.4
78	extinct	43.27	43.65
78	extinct	43.25	43.67
76	extinct	42.59	43.77
76	extinct	41.23	43.58
73	extinct	43.4	44.23
73	extinct	42.57	44.4
72	extinct	44.09	44.46
71	extinct	43.98	44.14
71	extinct	43.94	44.32
71	extinct	43.95	44.58
68	extinct	43.57	43.91
68	extinct	42.96	45.3
67	extinct	44.03	45.69
67	extinct	44.66	45.28
67	extinct	44.16	45.32
67	extinct	44.29	45.04
67	extinct	44.82	45.55
65	extinct	42.0	42.82
65	extinct	44.8	44.92
80	extinct	43.01	43.19
80	extinct	42.63	43.2
80	extinct	42.7	43.18
62	extinct	46.23	46.76
62	extinct	46.47	46.82
63	extinct	45.41	46.25
59	extinct	38.87	43.88
59	extinct	39.81	40.36
59	extinct	42.35	43.61
53	extinct	40.77	49.64
50	extinct	43.8	50.39
46	extinct	42.45	47.71
90	extinct	37.85	39.66
85	extinct	39.84	41.31
85	extinct	39.33	39.79
83	extinct	41.39	42.43
83	extinct	39.17	40.56
75	extinct	36.68	37.53
60	extinct	42.91	47.4
60	extinct	45.17	47.14
82	extinct	36.44	38.86
82	extinct	38.98	39.66
81	extinct	31.07	32.91
113	extinct	37.12	37.48
113	extinct	37.0	37.36
114	extinct	36.15	37.18
114	extinct	36.05	37.27
114	extinct	33.18	33.42
119	extinct	34.5	37.42
119	extinct	35.62	36.7
119	extinct	34.77	35.07
122	extinct	33.97	34.88
125	extinct	35.54	35.7
125	extinct	35.58	35.87
139	extinct	33.39	34.14
139	extinct	33.5	34.32
116	extinct	35.48	37.44
106	extinct	37.59	38.63
106	extinct	37.37	37.55
112	extinct	35.5	37.6
86	extinct	30.0	33.14
102	extinct	34.52	37.73
102	extinct	34.3	37.79
84	extinct	33.71	42.29
99	extinct	34.13	37.22
99	extinct	36.12	36.74
99	extinct	37.34	37.98
99	extinct	38.08	39.39
99	extinct	35.5	36.44
74	extinct	42.29	43.18
74	extinct	41.26	43.73
61	extinct	29.19	36.11
61	extinct	42.06	45.71
61	extinct	35.36	38.05
94	extinct	36.88	39.51
94	extinct	36.03	36.71
94	extinct	35.68	36.44
91	extinct	38.44	39.3
162	extinct	30.24	31.02
162	extinct	29.44	31.01
162	extinct	28.95	29.22
185	extinct	28.78	29.65
185	extinct	28.76	29.21
185	extinct	28.64	29.63
156	extinct	29.85	30.29
167	extinct	30.16	30.39
160	extinct	31.69	31.8
170	extinct	26.25	30.49
173	extinct	29.44	29.81
176	extinct	27.01	29.26
176	extinct	28.83	29.48
179	extinct	29.24	29.84
179	extinct	29.08	29.88
181	extinct	27.71	28.26
181	extinct	27.39	27.94
181	extinct	28.85	29.78
182	extinct	28.84	29.33
182	extinct	28.86	29.63
130	extinct	32.17	33.85
117	extinct	34.58	35.38
126	extinct	31.24	31.96
126	extinct	33.73	35.36
126	extinct	34.17	35.96
127	extinct	29.55	34.56
127	extinct	31.54	35.7
127	extinct	31.23	35.6
128	extinct	32.47	35.99
128	extinct	34.11	34.63
103	extinct	23.21	31.65
105	extinct	34.32	34.47
105	extinct	27.85	37.66
138	extinct	33.31	34.42
138	extinct	26.63	27.01
140	extinct	33.0	33.95
140	extinct	32.91	33.14
144	extinct	32.31	34.08
145	extinct	31.44	32.82
145	extinct	32.14	32.3
107	extinct	35.41	37.96
120	extinct	29.75	36.84
223	extinct	24.26	24.38
221	extinct	24.78	26.26
221	extinct	23.84	24.62
218	extinct	26.06	26.3
214	extinct	24.11	26.67
214	extinct	24.1	25.14
210	extinct	25.95	26.2
210	extinct	25.36	25.88
210	extinct	23.02	25.34
208	extinct	25.96	27.8
207	extinct	25.72	26.54
219	extinct	24.98	25.45
226	extinct	25.35	25.49
206	extinct	25.05	25.27
238	extinct	24.27	24.38
238	extinct	23.28	25.02
238	extinct	23.61	25.03
238	extinct	23.62	23.84
238	extinct	24.13	24.74
238	extinct	23.46	23.63
239	extinct	24.63	25.33
240	extinct	24.15	25.05
245	extinct	23.21	23.53
245	extinct	23.09	24.56
247	extinct	23.75	24.66
252	extinct	23.36	24.65
252	extinct	23.63	23.97
254	extinct	23.56	23.92
254	extinct	23.69	24.23
254	extinct	23.6	23.79
254	extinct	23.62	24.67
254	extinct	23.33	24.43
257	extinct	22.66	24.17
168	extinct	29.4	29.92
123	extinct	28.68	32.64
171	extinct	22.58	27.29
172	extinct	28.92	29.28
204	extinct	21.41	25.26
135	extinct	29.08	29.19
183	extinct	23.71	26.99
186	extinct	26.86	27.37
186	extinct	25.17	25.27
101	extinct	30.18	38.32
101	extinct	27.12	38.95
101	extinct	34.38	34.78
194	extinct	23.2	26.98
155	extinct	23.41	27.57
196	extinct	27.13	28.1
198	extinct	26.44	27.9
201	extinct	26.07	27.44
87	extinct	31.35	34.2
289	extinct	21.35	21.9
289	extinct	21.58	21.86
289	extinct	21.06	22.23
289	extinct	21.0	22.75
282	extinct	21.87	22.94
282	extinct	19.51	21.29
282	extinct	19.54	20.82
282	extinct	18.2	22.31
282	extinct	18.15	18.54
282	extinct	19.22	21.91
282	extinct	18.86	23.04
282	extinct	21.27	21.38
281	extinct	20.14	20.96
281	extinct	21.27	22.28
283	extinct	20.48	21.19
283	extinct	19.86	22.1
283	extinct	21.01	21.99
283	extinct	19.53	19.9
288	extinct	20.09	20.12
288	extinct	21.23	22.46
288	extinct	20.22	20.82
295	extinct	20.98	22.3
295	extinct	21.22	21.61
293	extinct	21.37	22.04
294	extinct	21.48	21.66
299	extinct	20.24	21.67
299	extinct	20.31	21.15
299	extinct	20.37	21.22
302	extinct	20.47	20.7
302	extinct	20.66	21.92
302	extinct	20.57	22.25
304	extinct	21.61	21.85
304	extinct	21.53	21.82
313	extinct	21.54	21.84
313	extinct	21.0	21.82
314	extinct	21.02	21.4
314	extinct	20.87	21.29
314	extinct	21.19	21.45
314	extinct	21.06	21.64
320	extinct	20.92	21.28
320	extinct	20.8	21.32
320	extinct	21.16	21.6
321	extinct	20.32	21.06
321	extinct	20.3	21.42
274	extinct	21.89	23.28
248	extinct	23.03	23.15
271	extinct	22.66	23.59
211	extinct	21.17	24.55
211	extinct	24.07	26.48
213	extinct	19.28	23.56
213	extinct	20.16	25.85
213	extinct	23.47	26.23
213	extinct	20.91	21.3
89	extinct	27.68	33.62
89	extinct	8.86	33.02
215	extinct	18.12	24.07
215	extinct	22.56	23.57
215	extinct	15.65	20.2
215	extinct	22.3	22.37
215	extinct	19.86	24.63
215	extinct	24.81	26.67
217	extinct	18.62	18.91
217	extinct	23.14	23.93
217	extinct	19.44	25.56
217	extinct	16.04	16.23
174	extinct	21.99	27.52
234	extinct	20.72	21.33
234	extinct	19.76	23.01
237	extinct	19.13	22.75
243	extinct	20.59	22.67
243	extinct	20.06	22.4
243	extinct	23.99	25.03
246	extinct	22.04	23.13
246	extinct	20.38	24.67
246	extinct	18.58	19.84
253	extinct	23.75	24.51
324	extinct	20.38	21.26
324	extinct	20.31	20.53
258	extinct	22.93	23.74
261	extinct	18.96	21.87
268	extinct	21.82	22.94
268	extinct	22.49	23.66
273	extinct	20.63	22.91
332	extinct	20.45	21.03
