Species	Status	MinT	MaxT
21	extinct	35.19	52.71
76	extinct	41.46	41.82
72	extinct	41.84	42.04
71	extinct	41.99	42.53
59	extinct	43.55	45.99
59	extinct	41.81	45.34
52	extinct	46.44	47.82
52	extinct	46.63	48.4
65	extinct	42.89	43.75
65	extinct	43.57	43.7
65	extinct	43.01	43.73
65	extinct	42.91	43.65
49	extinct	42.13	48.37
49	extinct	44.66	46.99
38	extinct	46.73	49.34
38	extinct	41.89	50.89
38	extinct	49.31	50.93
38	extinct	42.86	50.62
50	extinct	44.46	48.65
50	extinct	47.14	48.32
50	extinct	43.37	47.71
50	extinct	44.7	46.29
50	extinct	43.9	45.99
50	extinct	44.73	46.16
41	extinct	44.64	50.76
42	extinct	37.18	50.15
44	extinct	45.96	48.43
44	extinct	49.16	50.4
40	extinct	41.32	48.15
40	extinct	46.7	50.12
40	extinct	45.87	47.76
40	extinct	46.56	48.84
40	extinct	48.47	50.23
45	extinct	42.36	42.49
47	extinct	45.82	48.84
48	extinct	40.89	46.31
107	extinct	37.24	38.15
77	extinct	37.39	39.03
77	extinct	39.19	41.94
82	extinct	36.22	40.86
82	extinct	36.34	38.07
82	extinct	36.98	40.17
83	extinct	40.02	40.26
83	extinct	40.0	40.42
83	extinct	40.02	40.21
73	extinct	39.07	41.11
73	extinct	41.44	42.05
100	extinct	37.45	37.62
100	extinct	37.47	37.47
99	extinct	37.81	37.98
98	extinct	38.36	39.11
98	extinct	38.39	39.36
89	extinct	38.96	39.9
89	extinct	39.18	40.27
89	extinct	38.02	38.23
89	extinct	37.98	38.81
89	extinct	39.28	39.89
89	extinct	39.05	39.31
95	extinct	38.58	39.44
90	extinct	39.99	40.3
63	extinct	39.57	42.54
63	extinct	36.23	43.92
63	extinct	37.73	37.73
62	extinct	36.18	41.31
103	extinct	37.39	37.55
103	extinct	37.39	37.81
111	extinct	36.92	37.16
111	extinct	36.76	37.22
131	extinct	35.6	36.04
131	extinct	35.56	35.65
156	extinct	34.03	34.53
156	extinct	33.88	34.7
156	extinct	34.33	34.54
119	extinct	36.44	36.5
121	extinct	33.55	34.09
124	extinct	34.76	35.85
124	extinct	35.09	36.66
124	extinct	35.51	36.84
124	extinct	34.84	36.27
124	extinct	35.87	36.7
124	extinct	36.05	37.08
126	extinct	35.66	36.53
126	extinct	35.72	35.78
126	extinct	34.38	34.93
130	extinct	35.55	36.47
130	extinct	35.55	36.51
130	extinct	35.55	35.97
145	extinct	34.75	35.83
94	extinct	37.13	39.09
94	extinct	31.48	37.69
148	extinct	34.83	35.18
148	extinct	34.73	34.74
148	extinct	34.8	35.47
92	extinct	36.94	39.64
92	extinct	38.23	38.46
92	extinct	34.97	37.4
92	extinct	38.91	39.84
92	extinct	35.6	38.59
92	extinct	36.61	38.87
54	extinct	44.54	47.52
54	extinct	40.64	42.99
68	extinct	36.92	40.13
68	extinct	39.21	42.45
70	extinct	33.78	35.18
70	extinct	37.88	39.81
70	extinct	32.94	36.47
84	extinct	35.48	38.46
87	extinct	37.01	37.62
87	extinct	39.15	40.12
87	extinct	33.76	36.14
87	extinct	36.92	40.3
87	extinct	37.08	38.81
87	extinct	34.55	40.52
166	extinct	32.89	33.02
166	extinct	25.61	25.81
230	extinct	27.35	27.84
230	extinct	28.16	28.35
230	extinct	27.94	29.18
164	extinct	32.0	33.01
163	extinct	33.25	33.37
161	extinct	30.16	33.52
161	extinct	29.95	31.89
161	extinct	25.47	33.44
158	extinct	30.42	32.52
157	extinct	27.56	33.62
239	extinct	27.56	28.41
239	extinct	27.55	27.85
253	extinct	27.37	28.05
151	extinct	29.92	32.42
169	extinct	31.48	32.16
169	extinct	31.84	33.82
169	extinct	31.02	31.88
169	extinct	30.3	32.65
173	extinct	31.31	33.22
173	extinct	31.66	32.96
199	extinct	28.2	30.79
199	extinct	29.54	29.71
199	extinct	29.0	29.33
197	extinct	26.92	30.27
197	extinct	28.98	30.44
197	extinct	27.78	28.54
204	extinct	27.37	31.35
221	extinct	27.9	29.44
221	extinct	27.87	28.21
175	extinct	31.31	31.49
175	extinct	31.87	32.62
208	extinct	30.21	31.11
208	extinct	30.25	30.28
120	extinct	31.37	35.12
112	extinct	30.79	37.92
101	extinct	21.81	26.66
101	extinct	31.28	34.16
96	extinct	27.27	31.38
24	extinct	13.2	54.68
24	extinct	17.95	40.72
104	extinct	27.29	37.94
142	extinct	28.73	30.33
142	extinct	27.73	31.44
125	extinct	27.1	33.54
136	extinct	27.75	35.95
135	extinct	34.51	35.22
288	extinct	23.47	25.11
288	extinct	23.34	24.97
288	extinct	24.81	26.2
244	extinct	23.56	25.68
244	extinct	23.9	27.16
249	extinct	23.28	23.49
277	extinct	25.38	25.69
275	extinct	21.53	23.89
250	extinct	23.58	24.97
250	extinct	23.41	27.04
266	extinct	26.37	26.82
262	extinct	25.0	25.69
262	extinct	24.95	26.55
262	extinct	26.19	27.28
262	extinct	26.58	26.86
261	extinct	27.18	27.62
261	extinct	26.82	27.5
252	extinct	26.95	27.27
258	extinct	23.85	25.12
267	extinct	23.38	26.4
267	extinct	21.7	26.1
333	extinct	22.96	23.52
333	extinct	22.97	24.04
333	extinct	23.49	23.73
333	extinct	23.13	23.54
333	extinct	23.39	24.34
333	extinct	23.07	24.48
293	extinct	24.94	25.33
330	extinct	23.33	23.36
330	extinct	23.29	23.33
