Species	Status	MinT	MaxT
30	extinct	52.99	66.54
89	extinct	40.01	46.62
91	extinct	39.47	40.81
91	extinct	38.55	44.15
91	extinct	40.42	47.25
91	extinct	46.46	46.94
91	extinct	39.09	39.23
91	extinct	36.3	41.85
91	extinct	35.12	38.44
91	extinct	39.52	44.24
95	extinct	46.46	47.04
96	extinct	45.38	45.71
96	extinct	45.92	46.49
96	extinct	45.65	46.13
96	extinct	45.44	45.96
96	extinct	46.31	47.73
98	extinct	47.0	47.18
112	extinct	41.64	41.64
102	extinct	41.97	42.56
102	extinct	38.9	41.21
102	extinct	41.04	44.87
102	extinct	39.07	41.84
102	extinct	40.86	45.72
102	extinct	38.19	38.75
102	extinct	40.9	42.87
103	extinct	43.46	44.39
103	extinct	42.82	45.95
105	extinct	44.28	44.93
105	extinct	44.2	44.56
105	extinct	44.34	44.96
100	extinct	45.69	46.86
100	extinct	41.83	44.97
83	extinct	46.19	48.93
39	extinct	60.36	60.76
115	extinct	42.5	42.9
51	extinct	38.73	44.31
56	extinct	30.54	37.62
56	extinct	42.07	50.09
59	extinct	34.56	34.72
59	extinct	36.18	40.83
59	extinct	30.32	40.37
61	extinct	39.38	51.6
65	extinct	46.48	49.91
65	extinct	47.1	48.42
65	extinct	38.95	50.66
74	extinct	46.61	50.05
76	extinct	49.82	50.79
76	extinct	46.06	48.74
76	extinct	44.25	49.89
76	extinct	46.74	50.41
76	extinct	45.2	46.55
76	extinct	49.62	49.91
76	extinct	38.76	42.31
77	extinct	50.06	50.97
77	extinct	45.8	48.84
77	extinct	47.26	49.61
78	extinct	49.63	50.48
62	extinct	51.35	51.44
62	extinct	43.71	50.48
62	extinct	45.88	48.47
127	extinct	40.04	40.77
123	extinct	40.07	40.53
131	extinct	37.92	40.81
122	extinct	39.77	41.18
122	extinct	39.38	42.0
138	extinct	39.14	39.71
138	extinct	39.61	39.77
138	extinct	39.13	39.79
138	extinct	39.03	39.69
130	extinct	38.97	40.6
130	extinct	38.07	39.6
130	extinct	39.77	40.7
121	extinct	41.42	41.47
121	extinct	36.17	41.7
107	extinct	36.47	43.54
42	extinct	18.58	21.41
42	extinct	22.15	55.57
42	extinct	17.59	27.1
42	extinct	52.18	53.96
117	extinct	38.49	42.25
114	extinct	39.88	41.14
84	extinct	43.64	45.45
84	extinct	32.49	48.7
84	extinct	32.43	37.66
99	extinct	37.97	45.42
148	extinct	32.7	36.45
150	extinct	36.59	37.16
184	extinct	34.18	35.2
152	extinct	35.77	35.86
152	extinct	36.03	37.9
154	extinct	35.87	36.43
169	extinct	35.62	35.78
169	extinct	33.44	33.97
169	extinct	34.03	35.97
169	extinct	35.61	36.25
169	extinct	34.11	35.47
169	extinct	34.37	34.65
169	extinct	35.67	36.0
182	extinct	34.62	35.39
182	extinct	34.48	35.18
182	extinct	34.88	35.29
182	extinct	34.81	35.28
182	extinct	34.46	35.38
180	extinct	35.03	35.5
165	extinct	35.2	36.11
165	extinct	33.69	36.62
165	extinct	34.32	36.22
167	extinct	35.29	37.06
167	extinct	35.45	37.11
167	extinct	35.2	35.56
167	extinct	34.71	36.21
155	extinct	32.7	33.71
155	extinct	32.69	33.44
155	extinct	33.68	36.98
155	extinct	35.43	36.49
175	extinct	35.12	35.99
175	extinct	35.47	35.88
175	extinct	35.62	35.94
175	extinct	35.05	36.02
175	extinct	35.36	35.89
175	extinct	35.43	35.95
175	extinct	35.84	35.96
175	extinct	35.48	35.96
175	extinct	35.33	35.99
120	extinct	32.06	42.28
140	extinct	38.01	38.44
140	extinct	37.56	38.29
140	extinct	37.64	38.04
140	extinct	37.62	39.28
140	extinct	36.23	37.38
140	extinct	38.3	39.34
137	extinct	37.05	38.86
137	extinct	36.63	38.42
137	extinct	37.27	38.2
137	extinct	37.85	39.05
137	extinct	35.9	37.44
137	extinct	36.46	38.4
137	extinct	34.2	37.6
137	extinct	35.08	39.5
137	extinct	34.62	35.73
137	extinct	35.52	38.09
137	extinct	34.8	35.21
136	extinct	38.4	39.3
126	extinct	32.63	36.71
126	extinct	37.29	40.76
126	extinct	37.67	38.18
126	extinct	34.01	39.38
126	extinct	39.58	41.69
126	extinct	29.91	34.0
132	extinct	30.98	33.76
219	extinct	29.51	31.96
271	extinct	28.05	28.51
212	extinct	31.9	32.37
209	extinct	28.87	33.41
208	extinct	31.97	32.38
208	extinct	31.09	32.32
202	extinct	32.75	32.92
202	extinct	32.61	33.19
201	extinct	32.21	32.99
201	extinct	31.71	32.41
201	extinct	32.56	32.78
201	extinct	31.54	31.79
199	extinct	32.42	32.76
199	extinct	30.9	31.85
221	extinct	31.21	31.41
250	extinct	28.21	30.17
261	extinct	28.17	28.23
245	extinct	25.44	29.58
245	extinct	27.08	29.04
242	extinct	30.16	30.47
241	extinct	29.93	30.97
228	extinct	29.81	29.97
197	extinct	33.45	33.92
197	extinct	33.19	34.17
177	extinct	29.85	30.85
176	extinct	32.37	35.52
286	extinct	27.65	28.22
286	extinct	27.47	28.16
161	extinct	27.29	37.14
161	extinct	34.0	34.03
164	extinct	29.76	33.18
164	extinct	34.71	36.0
160	extinct	31.58	36.97
179	extinct	28.27	33.87
135	extinct	35.64	37.05
147	extinct	28.55	32.81
192	extinct	32.32	33.73
185	extinct	24.13	27.04
302	extinct	25.38	25.54
302	extinct	20.83	21.37
303	extinct	26.58	27.6
320	extinct	24.89	25.51
320	extinct	25.17	26.4
320	extinct	25.65	26.25
309	extinct	26.7	27.38
310	extinct	26.2	26.48
310	extinct	26.34	26.95
310	extinct	26.24	26.78
310	extinct	26.38	26.74
310	extinct	26.28	26.53
311	extinct	25.21	27.27
329	extinct	23.82	26.66
358	extinct	24.88	25.44
358	extinct	25.15	25.37
332	extinct	24.29	25.61
382	extinct	22.59	24.2
379	extinct	24.64	24.7
379	extinct	23.94	24.69
389	extinct	22.65	23.81
413	extinct	22.51	23.42
413	extinct	22.52	23.2
368	extinct	23.75	23.77
366	extinct	24.15	25.22
366	extinct	24.15	24.21
366	extinct	24.13	24.38
366	extinct	24.18	24.59
359	extinct	24.3	25.5
359	extinct	23.9	24.64
354	extinct	24.79	24.82
342	extinct	24.46	24.59
342	extinct	25.36	25.73
341	extinct	23.91	25.79
341	extinct	23.57	25.32
339	extinct	24.58	24.64
339	extinct	22.92	26.22
339	extinct	24.75	26.06
339	extinct	23.79	24.28
336	extinct	22.45	24.29
298	extinct	25.23	27.18
213	extinct	15.45	27.33
254	extinct	18.62	28.24
237	extinct	28.68	28.94
237	extinct	28.98	29.71
297	extinct	27.02	27.32
297	extinct	27.07	27.34
234	extinct	26.5	26.84
234	extinct	21.62	22.5
232	extinct	28.54	29.88
218	extinct	22.24	22.87
218	extinct	24.7	27.38
216	extinct	25.86	29.19
216	extinct	22.85	30.69
216	extinct	29.29	30.08
206	extinct	22.64	25.93
200	extinct	23.0	24.47
200	extinct	32.37	33.09
200	extinct	31.14	31.7
200	extinct	27.25	29.98
200	extinct	31.55	31.58
195	extinct	25.19	27.23
194	extinct	31.52	32.89
174	extinct	29.86	31.57
174	extinct	31.98	32.96
159	extinct	15.42	32.19
159	extinct	25.11	35.92
235	extinct	29.06	30.96
235	extinct	27.0	28.14
284	extinct	22.58	26.26
295	extinct	26.99	27.04
295	extinct	27.08	27.82
290	extinct	27.12	27.49
290	extinct	27.03	27.78
289	extinct	26.07	26.78
289	extinct	27.19	27.86
277	extinct	26.71	28.39
274	extinct	27.45	27.76
274	extinct	22.33	25.6
402	extinct	22.99	23.65
402	extinct	23.01	23.45
402	extinct	23.02	23.28
258	extinct	25.66	29.04
258	extinct	28.03	28.08
258	extinct	25.68	26.55
270	extinct	23.31	25.99
269	extinct	26.96	28.73
269	extinct	25.37	25.76
260	extinct	27.98	28.41
260	extinct	24.21	27.26
260	extinct	24.65	25.63
260	extinct	27.22	28.39
444	extinct	19.79	20.11
420	extinct	21.82	22.6
420	extinct	22.12	23.12
414	extinct	20.27	22.77
414	extinct	19.16	22.72
414	extinct	17.65	18.05
414	extinct	21.77	22.04
414	extinct	17.78	19.92
414	extinct	21.79	21.81
443	extinct	21.39	22.18
443	extinct	21.17	22.14
412	extinct	20.27	21.96
412	extinct	21.64	23.42
411	extinct	22.3	23.06
411	extinct	22.15	22.18
411	extinct	22.26	23.21
410	extinct	22.47	23.43
410	extinct	22.53	23.13
410	extinct	22.25	22.57
419	extinct	21.79	21.99
419	extinct	22.16	22.51
463	extinct	21.0	21.4
441	extinct	21.09	22.47
441	extinct	21.26	21.39
441	extinct	21.04	21.44
441	extinct	21.38	21.45
441	extinct	21.26	21.86
441	extinct	21.4	22.43
441	extinct	21.19	22.19
442	extinct	19.93	20.99
442	extinct	20.72	20.75
442	extinct	20.06	21.62
461	extinct	20.7	21.61
461	extinct	20.69	20.9
461	extinct	20.68	21.56
461	extinct	20.69	20.85
461	extinct	20.69	20.78
461	extinct	20.69	20.78
426	extinct	19.79	22.09
426	extinct	20.03	21.99
426	extinct	20.96	21.08
426	extinct	19.77	22.56
426	extinct	21.91	22.78
426	extinct	21.2	22.33
426	extinct	19.9	22.69
426	extinct	21.14	22.84
426	extinct	19.78	21.33
409	extinct	19.9	22.79
409	extinct	20.59	22.98
428	extinct	21.8	22.24
430	extinct	21.86	22.63
430	extinct	22.6	22.77
431	extinct	21.45	21.56
432	extinct	21.41	22.02
432	extinct	20.79	20.85
432	extinct	19.37	20.87
432	extinct	20.73	22.43
437	extinct	20.34	21.4
437	extinct	20.58	21.09
437	extinct	20.91	21.72
437	extinct	20.35	21.97
437	extinct	21.04	22.04
437	extinct	20.72	21.06
437	extinct	21.5	21.58
437	extinct	21.5	21.67
437	extinct	21.47	22.19
230	extinct	20.77	27.76
230	extinct	29.06	29.67
400	extinct	21.49	22.24
400	extinct	22.69	22.78
400	extinct	22.13	22.82
400	extinct	22.78	22.96
166	extinct	14.05	28.81
166	extinct	32.35	34.75
166	extinct	30.76	33.92
467	extinct	20.47	21.12
467	extinct	20.39	21.13
285	extinct	18.55	26.07
285	extinct	18.75	20.03
291	extinct	22.41	27.15
291	extinct	13.9	27.57
291	extinct	24.63	26.35
308	extinct	22.44	25.5
325	extinct	18.35	20.14
325	extinct	22.75	24.35
331	extinct	20.73	24.85
331	extinct	24.76	26.66
331	extinct	20.37	21.05
331	extinct	19.78	24.98
338	extinct	21.42	22.77
338	extinct	22.72	24.51
338	extinct	25.18	26.19
338	extinct	21.55	23.64
338	extinct	18.8	25.25
338	extinct	24.43	25.07
338	extinct	20.84	24.96
338	extinct	20.97	25.48
343	extinct	20.0	21.16
343	extinct	22.02	23.52
343	extinct	23.86	24.21
343	extinct	20.01	24.87
347	extinct	21.59	23.83
347	extinct	23.87	24.31
347	extinct	21.66	25.37
347	extinct	21.78	25.64
348	extinct	20.17	24.18
353	extinct	20.35	25.48
375	extinct	23.62	24.68
375	extinct	19.51	24.03
375	extinct	20.96	24.88
375	extinct	22.64	23.74
375	extinct	21.54	24.49
375	extinct	22.61	23.72
375	extinct	20.88	23.53
375	extinct	23.49	24.7
381	extinct	20.04	22.26
381	extinct	19.83	23.52
383	extinct	20.66	23.66
383	extinct	23.0	23.24
383	extinct	21.78	23.35
385	extinct	21.2	23.16
397	extinct	18.95	20.68
398	extinct	21.84	22.22
399	extinct	21.58	22.8
399	extinct	19.55	22.11
405	extinct	22.8	23.57
