Species	Status	MinT	MaxT
46	extinct	28.13	38.17
120	extinct	41.3	41.51
119	extinct	40.82	41.61
119	extinct	40.95	41.82
119	extinct	41.17	42.23
110	extinct	42.96	43.17
110	extinct	43.02	43.04
110	extinct	42.95	43.89
107	extinct	42.73	43.43
107	extinct	43.69	44.88
107	extinct	42.58	44.65
105	extinct	42.74	44.83
105	extinct	44.24	45.15
102	extinct	42.37	42.73
102	extinct	42.28	46.48
99	extinct	46.07	46.9
111	extinct	43.08	43.44
111	extinct	42.77	43.63
95	extinct	44.39	45.94
95	extinct	46.56	46.8
71	extinct	47.26	48.26
71	extinct	49.42	53.0
71	extinct	40.84	40.91
71	extinct	35.07	43.55
71	extinct	38.89	51.72
96	extinct	46.87	47.44
96	extinct	46.8	47.13
96	extinct	46.93	47.4
96	extinct	46.87	47.58
80	extinct	42.4	46.12
80	extinct	42.69	50.6
81	extinct	45.58	50.1
81	extinct	42.77	48.73
81	extinct	40.69	43.63
85	extinct	45.94	49.21
85	extinct	44.85	47.02
85	extinct	47.66	48.12
85	extinct	46.44	46.75
85	extinct	45.14	49.84
91	extinct	42.83	48.17
91	extinct	42.39	45.85
91	extinct	46.88	47.65
94	extinct	46.46	47.88
93	extinct	41.34	47.91
93	extinct	38.13	41.58
93	extinct	39.81	44.03
93	extinct	43.41	45.84
93	extinct	44.61	47.17
93	extinct	41.52	42.63
142	extinct	38.94	39.61
150	extinct	36.75	38.37
150	extinct	36.94	37.83
129	extinct	39.12	39.41
128	extinct	39.09	40.22
128	extinct	38.03	38.72
127	extinct	38.84	39.74
127	extinct	39.44	40.24
127	extinct	39.24	40.16
127	extinct	38.79	41.12
126	extinct	37.9	41.43
124	extinct	38.41	38.62
124	extinct	39.54	40.95
122	extinct	38.03	40.35
76	extinct	32.76	43.28
76	extinct	46.6	52.65
109	extinct	38.06	41.99
103	extinct	44.06	45.29
103	extinct	44.36	45.1
103	extinct	44.26	45.35
164	extinct	35.77	36.44
162	extinct	34.59	35.81
162	extinct	34.12	35.28
162	extinct	35.33	36.49
162	extinct	35.75	36.66
161	extinct	34.97	36.5
161	extinct	35.94	36.85
161	extinct	34.61	36.74
161	extinct	36.16	36.72
161	extinct	33.68	35.05
161	extinct	35.61	35.79
161	extinct	33.69	35.36
161	extinct	35.35	35.64
161	extinct	35.54	35.78
161	extinct	35.74	36.51
161	extinct	32.95	35.89
157	extinct	36.63	36.66
157	extinct	36.66	37.32
157	extinct	36.64	37.56
157	extinct	36.6	36.86
157	extinct	36.58	36.92
157	extinct	36.57	37.23
157	extinct	36.66	36.93
157	extinct	36.59	36.83
157	extinct	36.59	37.61
156	extinct	34.2	35.18
156	extinct	33.79	37.73
156	extinct	31.03	35.15
156	extinct	36.67	36.87
156	extinct	31.95	36.73
156	extinct	36.53	37.69
156	extinct	34.17	37.28
168	extinct	34.98	35.02
175	extinct	34.74	35.05
175	extinct	34.79	35.05
175	extinct	34.8	35.12
151	extinct	32.97	37.23
163	extinct	34.86	35.01
163	extinct	35.43	36.62
163	extinct	34.85	35.15
163	extinct	35.1	35.21
135	extinct	37.59	37.74
135	extinct	36.12	38.98
135	extinct	35.19	39.08
132	extinct	38.78	40.22
101	extinct	28.52	38.58
101	extinct	31.16	34.87
101	extinct	35.02	46.59
101	extinct	35.75	39.82
101	extinct	41.41	45.31
104	extinct	39.51	43.65
104	extinct	37.42	38.27
130	extinct	35.19	35.66
130	extinct	34.32	36.46
130	extinct	35.82	38.88
90	extinct	28.98	37.92
125	extinct	38.72	40.6
219	extinct	28.54	31.12
216	extinct	27.75	31.34
216	extinct	30.91	31.45
210	extinct	30.44	30.83
208	extinct	31.19	32.58
206	extinct	32.14	32.18
199	extinct	28.16	33.0
221	extinct	29.67	30.49
226	extinct	29.22	30.45
241	extinct	29.32	29.85
237	extinct	29.57	30.26
243	extinct	28.92	29.59
174	extinct	34.4	35.1
172	extinct	31.68	35.57
169	extinct	30.68	32.68
160	extinct	29.75	30.82
131	extinct	24.53	31.41
194	extinct	33.08	33.65
194	extinct	32.82	34.04
106	extinct	26.05	41.83
106	extinct	34.37	42.89
180	extinct	29.79	31.95
180	extinct	28.14	30.78
180	extinct	31.86	34.7
187	extinct	30.8	34.27
189	extinct	30.6	32.72
277	extinct	20.42	23.83
316	extinct	21.21	23.91
316	extinct	22.12	22.29
316	extinct	21.04	22.97
274	extinct	25.34	26.85
274	extinct	25.28	25.94
319	extinct	24.14	24.84
319	extinct	24.09	24.83
324	extinct	24.26	24.36
273	extinct	24.5	26.52
273	extinct	25.26	26.66
283	extinct	21.62	22.67
303	extinct	24.99	26.02
303	extinct	23.3	24.88
303	extinct	24.27	26.2
303	extinct	23.66	24.03
284	extinct	21.16	24.69
284	extinct	24.11	26.8
285	extinct	23.02	25.26
285	extinct	25.34	26.7
285	extinct	24.72	25.7
285	extinct	26.13	26.48
287	extinct	25.36	26.71
287	extinct	25.72	26.26
287	extinct	25.93	26.49
290	extinct	23.12	26.52
292	extinct	24.92	26.46
292	extinct	21.76	22.19
263	extinct	21.41	24.34
297	extinct	25.41	26.57
305	extinct	25.22	25.25
305	extinct	22.32	25.17
299	extinct	25.03	25.6
310	extinct	24.43	25.6
310	extinct	23.95	24.29
294	extinct	26.39	26.69
294	extinct	26.12	26.49
179	extinct	27.14	31.99
200	extinct	19.67	29.83
170	extinct	17.66	32.47
