Species	Status	MinT	MaxT
20	extinct	30.19	30.62
20	extinct	36.5	46.82
97	extinct	42.05	43.53
97	extinct	42.2	42.58
78	extinct	45.31	46.62
78	extinct	45.07	46.94
78	extinct	46.04	46.87
78	extinct	46.02	46.73
78	extinct	43.93	44.64
109	extinct	40.64	41.29
109	extinct	40.72	41.42
109	extinct	41.17	41.43
106	extinct	40.99	41.86
84	extinct	43.67	45.91
84	extinct	42.99	44.93
84	extinct	42.94	46.48
85	extinct	44.88	45.78
89	extinct	39.85	43.66
90	extinct	43.43	44.22
90	extinct	38.92	44.92
91	extinct	44.11	45.01
91	extinct	41.5	42.43
91	extinct	41.96	42.44
91	extinct	42.97	44.76
91	extinct	41.97	42.51
92	extinct	43.51	44.16
92	extinct	39.94	40.69
92	extinct	38.77	44.08
93	extinct	42.91	44.01
93	extinct	43.27	43.4
93	extinct	42.96	44.55
93	extinct	43.68	43.9
93	extinct	43.1	43.83
93	extinct	43.28	44.38
93	extinct	43.05	44.27
96	extinct	42.95	43.17
76	extinct	42.93	44.98
76	extinct	44.62	46.53
75	extinct	45.41	46.76
75	extinct	44.9	46.64
75	extinct	38.64	41.87
75	extinct	40.07	46.19
75	extinct	39.92	41.1
29	extinct	54.03	57.21
29	extinct	43.76	52.49
63	extinct	44.03	48.1
63	extinct	47.85	48.26
63	extinct	40.96	42.43
63	extinct	43.61	44.26
63	extinct	40.5	45.72
63	extinct	43.37	44.34
67	extinct	46.93	47.52
98	extinct	42.57	43.32
98	extinct	43.23	43.31
98	extinct	43.27	43.36
98	extinct	42.62	43.34
69	extinct	43.16	48.41
69	extinct	39.11	40.72
69	extinct	44.31	45.52
69	extinct	45.08	47.59
71	extinct	41.49	46.92
71	extinct	41.23	41.27
71	extinct	43.39	46.77
71	extinct	45.06	45.79
71	extinct	41.6	46.81
71	extinct	44.97	47.88
71	extinct	40.33	40.79
71	extinct	44.32	44.97
71	extinct	41.28	46.41
68	extinct	43.02	46.9
107	extinct	38.64	38.76
122	extinct	37.76	38.39
121	extinct	38.73	38.76
102	extinct	40.91	42.11
102	extinct	41.02	42.24
102	extinct	40.64	41.37
110	extinct	39.38	39.94
110	extinct	39.99	40.83
110	extinct	39.44	39.68
113	extinct	39.81	40.95
113	extinct	39.04	40.2
112	extinct	40.06	40.81
114	extinct	39.45	39.56
104	extinct	40.44	41.54
39	extinct	23.42	36.25
88	extinct	35.61	45.53
83	extinct	43.05	46.06
80	extinct	38.14	43.5
80	extinct	35.42	41.4
80	extinct	35.31	41.44
124	extinct	33.03	38.99
124	extinct	34.97	38.91
125	extinct	35.48	36.65
148	extinct	34.22	34.26
135	extinct	33.19	36.62
135	extinct	31.37	32.55
135	extinct	34.71	36.26
135	extinct	31.77	32.4
135	extinct	35.53	35.56
135	extinct	33.71	36.2
135	extinct	33.41	33.89
139	extinct	35.96	36.41
139	extinct	35.88	36.09
139	extinct	35.8	36.41
139	extinct	35.55	36.39
139	extinct	35.99	36.37
139	extinct	35.81	36.44
127	extinct	34.8	35.08
127	extinct	34.77	37.48
127	extinct	36.46	37.91
127	extinct	35.56	35.78
127	extinct	36.96	37.73
127	extinct	35.32	35.87
119	extinct	34.81	36.19
142	extinct	34.95	35.15
142	extinct	34.94	35.6
117	extinct	32.8	37.7
87	extinct	36.56	39.73
87	extinct	33.52	43.08
116	extinct	37.01	39.23
116	extinct	33.35	36.75
116	extinct	38.02	38.96
59	extinct	25.21	30.73
59	extinct	21.54	32.73
74	extinct	38.81	44.03
74	extinct	33.05	44.37
74	extinct	42.7	46.75
118	extinct	37.42	38.98
118	extinct	33.88	37.92
118	extinct	34.71	39.94
118	extinct	37.24	40.13
118	extinct	36.85	38.59
118	extinct	36.3	38.53
118	extinct	33.3	38.3
82	extinct	40.79	44.82
82	extinct	33.57	43.44
82	extinct	36.72	41.21
82	extinct	44.66	45.85
82	extinct	34.5	41.38
187	extinct	30.9	31.76
186	extinct	28.54	31.87
180	extinct	31.81	32.22
180	extinct	29.73	32.55
189	extinct	24.33	30.25
170	extinct	30.44	30.71
256	extinct	27.8	28.05
231	extinct	27.75	28.7
231	extinct	28.23	28.23
231	extinct	27.91	28.86
231	extinct	27.7	28.75
226	extinct	27.55	29.59
204	extinct	30.17	31.0
203	extinct	29.61	30.18
196	extinct	30.42	31.39
190	extinct	30.8	31.8
164	extinct	32.57	33.34
143	extinct	28.1	33.04
143	extinct	31.25	31.4
133	extinct	35.89	37.4
131	extinct	31.51	32.82
129	extinct	32.02	33.13
123	extinct	31.61	36.45
123	extinct	33.07	35.5
120	extinct	25.97	26.05
108	extinct	33.58	40.94
147	extinct	31.29	32.11
134	extinct	33.31	37.19
151	extinct	31.69	33.27
151	extinct	29.12	34.07
161	extinct	33.16	33.52
161	extinct	32.59	33.99
161	extinct	32.74	33.98
153	extinct	29.19	34.04
153	extinct	27.56	33.55
160	extinct	31.9	31.99
160	extinct	32.03	34.25
152	extinct	24.24	28.39
265	extinct	26.45	26.5
265	extinct	24.66	26.51
267	extinct	23.99	27.47
267	extinct	26.23	27.56
267	extinct	25.25	26.97
271	extinct	21.75	25.15
271	extinct	23.62	26.65
272	extinct	25.49	26.06
272	extinct	25.72	26.52
257	extinct	24.05	24.62
257	extinct	25.79	27.34
257	extinct	23.89	26.69
257	extinct	25.75	28.17
257	extinct	26.17	27.28
257	extinct	24.77	27.38
257	extinct	26.35	27.35
253	extinct	24.56	25.82
253	extinct	22.29	27.89
253	extinct	25.49	26.75
253	extinct	25.76	26.55
251	extinct	26.56	26.8
251	extinct	25.81	27.24
251	extinct	26.38	26.74
251	extinct	27.11	27.81
251	extinct	24.5	28.51
251	extinct	26.72	26.81
263	extinct	27.12	27.96
279	extinct	25.8	26.77
279	extinct	25.82	26.46
279	extinct	25.8	25.88
279	extinct	25.81	26.42
279	extinct	25.85	26.11
322	extinct	24.34	25.03
314	extinct	21.35	23.74
308	extinct	20.82	23.14
307	extinct	24.1	24.76
325	extinct	24.29	24.7
325	extinct	24.33	24.97
303	extinct	23.09	24.81
299	extinct	25.07	25.7
331	extinct	23.6	24.04
296	extinct	24.87	24.93
296	extinct	25.18	25.97
292	extinct	23.45	23.81
289	extinct	25.71	26.4
289	extinct	25.99	26.56
289	extinct	26.24	26.52
289	extinct	26.28	26.45
289	extinct	26.08	26.45
289	extinct	25.74	26.38
288	extinct	24.02	25.96
288	extinct	25.48	25.81
276	extinct	26.0	26.03
276	extinct	25.29	25.71
276	extinct	24.05	26.34
249	extinct	26.16	27.66
247	extinct	24.66	24.71
176	extinct	29.1	31.76
207	extinct	26.22	26.94
207	extinct	27.08	28.53
159	extinct	27.49	32.6
205	extinct	20.23	22.52
200	extinct	25.91	29.02
200	extinct	25.57	27.84
200	extinct	26.19	30.75
200	extinct	28.46	28.71
199	extinct	28.76	29.59
212	extinct	26.43	26.78
185	extinct	29.33	31.96
185	extinct	26.5	30.65
157	extinct	26.87	32.18
184	extinct	22.67	26.48
184	extinct	26.72	30.18
155	extinct	22.62	28.74
155	extinct	30.46	32.37
155	extinct	31.73	33.18
248	extinct	26.19	28.2
248	extinct	27.03	28.54
248	extinct	25.75	27.98
248	extinct	27.04	27.96
248	extinct	26.29	26.43
248	extinct	25.79	26.83
216	extinct	28.66	29.67
224	extinct	28.79	29.43
224	extinct	25.0	26.84
230	extinct	24.61	29.42
217	extinct	27.21	28.46
217	extinct	25.86	29.43
217	extinct	27.12	29.14
236	extinct	27.52	29.2
227	extinct	27.44	27.49
227	extinct	24.55	26.33
225	extinct	23.34	25.22
225	extinct	24.7	24.89
225	extinct	25.7	28.79
225	extinct	21.97	27.11
225	extinct	24.41	25.77
225	extinct	22.37	28.0
223	extinct	25.48	27.25
233	extinct	26.85	27.08
233	extinct	28.27	29.09
219	extinct	23.72	27.0
219	extinct	27.98	29.35
218	extinct	26.31	27.05
218	extinct	27.25	29.54
244	extinct	27.25	28.66
246	extinct	27.7	28.22
243	extinct	22.12	24.1
348	extinct	20.64	22.52
348	extinct	19.65	22.5
348	extinct	21.27	22.9
348	extinct	22.53	23.7
348	extinct	22.39	22.53
406	extinct	21.48	21.73
406	extinct	21.27	21.73
406	extinct	21.66	21.91
406	extinct	20.97	21.87
349	extinct	19.41	21.32
349	extinct	22.16	22.24
395	extinct	21.22	21.72
395	extinct	21.34	21.54
346	extinct	21.8	22.73
392	extinct	20.09	21.21
432	extinct	20.19	21.04
432	extinct	20.24	20.74
432	extinct	20.39	20.94
432	extinct	20.3	20.7
432	extinct	20.37	20.9
173	extinct	24.32	25.64
173	extinct	20.73	24.81
380	extinct	22.06	22.73
355	extinct	22.02	22.71
361	extinct	22.41	23.18
363	extinct	19.32	19.94
