Species	Status	MinT	MaxT
23	extinct	43.08	48.92
23	extinct	28.85	42.83
23	extinct	28.76	57.54
23	extinct	50.08	54.88
83	extinct	45.74	46.54
83	extinct	40.08	42.27
83	extinct	42.64	43.55
83	extinct	40.52	42.13
84	extinct	42.52	46.63
84	extinct	44.61	45.32
84	extinct	42.92	44.49
84	extinct	43.39	45.05
84	extinct	45.43	45.58
84	extinct	44.04	44.19
85	extinct	43.64	44.93
87	extinct	45.68	46.12
87	extinct	46.09	46.15
88	extinct	40.79	44.01
88	extinct	43.0	43.17
88	extinct	40.82	44.16
89	extinct	43.2	43.81
90	extinct	42.44	45.07
92	extinct	38.27	40.38
92	extinct	41.86	43.27
92	extinct	40.53	41.7
92	extinct	43.71	44.81
95	extinct	43.28	43.61
101	extinct	41.94	43.62
101	extinct	42.63	43.2
101	extinct	41.85	42.88
101	extinct	41.11	43.21
102	extinct	42.66	42.89
105	extinct	42.68	42.85
105	extinct	42.28	42.75
105	extinct	42.59	43.14
105	extinct	42.3	43.0
106	extinct	41.12	41.89
106	extinct	41.85	43.07
107	extinct	41.76	42.11
107	extinct	41.74	42.62
107	extinct	41.74	42.38
107	extinct	41.76	41.87
107	extinct	41.72	42.06
116	extinct	40.82	41.17
116	extinct	40.79	41.61
116	extinct	40.77	41.45
77	extinct	41.73	47.0
77	extinct	46.19	46.41
77	extinct	46.36	46.65
77	extinct	43.91	47.44
77	extinct	41.25	42.22
77	extinct	42.46	45.65
75	extinct	43.61	46.62
75	extinct	43.99	47.68
75	extinct	45.43	47.4
75	extinct	40.57	45.69
94	extinct	42.46	42.93
94	extinct	44.09	44.98
94	extinct	42.19	43.37
94	extinct	43.46	45.04
94	extinct	43.88	44.98
94	extinct	41.67	42.39
44	extinct	30.14	43.8
44	extinct	45.4	53.7
53	extinct	45.44	45.82
53	extinct	39.85	44.28
38	extinct	40.52	44.92
38	extinct	53.86	56.18
54	extinct	47.62	51.38
54	extinct	43.66	45.11
54	extinct	44.57	45.48
60	extinct	47.22	47.49
60	extinct	47.09	47.75
60	extinct	46.68	47.04
42	extinct	50.13	54.12
62	extinct	46.09	47.33
62	extinct	48.16	49.4
62	extinct	44.0	45.82
62	extinct	47.18	50.02
62	extinct	43.7	49.53
62	extinct	45.24	46.03
62	extinct	47.02	47.64
63	extinct	46.51	48.53
63	extinct	47.44	48.78
64	extinct	45.77	49.76
64	extinct	43.62	48.48
64	extinct	48.18	48.98
73	extinct	41.76	45.69
73	extinct	40.99	46.82
71	extinct	46.5	47.3
67	extinct	45.64	48.75
67	extinct	46.02	48.95
67	extinct	45.52	47.99
66	extinct	43.09	45.26
135	extinct	38.08	38.73
135	extinct	38.08	38.11
113	extinct	38.25	41.04
123	extinct	38.29	39.92
115	extinct	40.6	41.5
132	extinct	38.53	38.64
132	extinct	38.46	39.08
132	extinct	38.48	39.29
132	extinct	38.33	39.61
119	extinct	40.43	40.76
130	extinct	38.33	39.64
130	extinct	36.89	39.48
124	extinct	40.16	40.4
114	extinct	40.46	40.71
86	extinct	45.5	46.39
103	extinct	39.81	43.34
103	extinct	41.29	42.34
103	extinct	42.1	42.85
103	extinct	38.41	41.72
100	extinct	38.66	42.28
