Species	Status	MinT	MaxT
96	extinct	46.67	47.02
96	extinct	46.12	46.86
96	extinct	46.59	47.04
96	extinct	46.51	46.93
96	extinct	46.76	46.93
96	extinct	46.69	46.98
105	extinct	42.26	42.32
105	extinct	42.33	42.6
83	extinct	45.13	48.5
101	extinct	44.2	45.06
101	extinct	44.59	44.95
97	extinct	40.83	40.95
97	extinct	43.04	46.42
126	extinct	37.81	38.89
109	extinct	39.78	42.59
109	extinct	41.39	43.0
124	extinct	37.72	38.76
114	extinct	39.39	41.38
114	extinct	39.5	39.91
114	extinct	40.73	41.15
141	extinct	38.48	38.71
130	extinct	37.7	38.07
123	extinct	39.36	39.86
123	extinct	39.42	39.48
93	extinct	32.99	42.68
93	extinct	43.8	48.23
93	extinct	46.68	47.26
93	extinct	42.24	43.12
93	extinct	38.89	41.83
93	extinct	31.58	43.82
93	extinct	45.9	45.94
90	extinct	32.44	42.97
90	extinct	39.31	48.89
87	extinct	37.52	43.1
80	extinct	43.14	47.08
80	extinct	34.95	44.23
139	extinct	35.46	35.55
139	extinct	37.9	39.01
163	extinct	34.36	35.34
163	extinct	34.46	34.67
163	extinct	34.47	34.94
163	extinct	34.47	35.48
163	extinct	34.4	34.59
163	extinct	34.51	35.44
163	extinct	34.49	35.47
148	extinct	34.14	36.05
148	extinct	36.87	37.9
148	extinct	35.85	37.02
148	extinct	36.81	36.97
148	extinct	35.53	36.24
151	extinct	34.74	37.14
154	extinct	35.46	36.33
161	extinct	34.37	34.58
161	extinct	32.75	32.83
161	extinct	32.82	33.38
165	extinct	33.59	34.76
168	extinct	34.28	34.69
168	extinct	34.28	34.58
181	extinct	33.37	34.09
181	extinct	33.45	33.83
181	extinct	33.42	34.17
147	extinct	35.6	35.89
147	extinct	32.58	35.49
137	extinct	37.52	38.19
137	extinct	37.8	38.55
166	extinct	35.07	35.21
166	extinct	34.62	35.34
122	extinct	28.9	30.55
122	extinct	31.69	39.37
122	extinct	36.42	38.44
134	extinct	36.74	37.06
135	extinct	37.61	37.82
110	extinct	39.08	39.16
127	extinct	36.27	37.51
127	extinct	30.09	39.13
125	extinct	37.76	37.76
125	extinct	36.78	36.88
112	extinct	31.8	39.1
120	extinct	33.82	38.12
120	extinct	36.17	38.97
106	extinct	30.39	33.2
186	extinct	30.17	30.69
186	extinct	26.57	27.27
183	extinct	33.11	34.06
183	extinct	33.15	33.8
219	extinct	29.81	30.35
195	extinct	27.5	28.99
199	extinct	30.22	32.49
211	extinct	30.33	31.31
211	extinct	29.77	29.96
210	extinct	30.43	31.09
210	extinct	29.83	30.16
210	extinct	29.91	30.83
241	extinct	28.62	28.64
196	extinct	31.32	32.32
204	extinct	28.92	29.73
200	extinct	29.38	29.4
200	extinct	28.04	30.34
228	extinct	27.81	30.25
132	extinct	23.86	30.62
140	extinct	36.73	36.89
142	extinct	31.64	37.54
226	extinct	28.62	29.01
223	extinct	29.45	29.77
223	extinct	29.4	29.54
223	extinct	29.5	29.85
155	extinct	27.11	32.7
220	extinct	27.47	30.72
221	extinct	29.12	29.9
221	extinct	29.61	30.32
221	extinct	29.51	29.76
234	extinct	28.31	28.71
234	extinct	28.23	28.62
234	extinct	27.12	29.17
173	extinct	31.26	32.85
160	extinct	30.26	34.36
171	extinct	31.28	31.39
102	extinct	33.49	40.01
102	extinct	33.39	43.65
102	extinct	36.52	38.53
102	extinct	17.69	28.97
215	extinct	29.05	30.21
286	extinct	25.61	26.29
271	extinct	24.23	25.1
271	extinct	24.82	25.24
271	extinct	22.92	26.91
271	extinct	22.49	26.95
271	extinct	23.82	24.24
274	extinct	23.1	26.64
270	extinct	23.1	25.28
268	extinct	26.3	26.75
267	extinct	25.95	26.1
263	extinct	27.09	27.62
262	extinct	24.06	26.56
294	extinct	25.49	25.95
333	extinct	22.82	24.24
311	extinct	23.82	25.25
308	extinct	22.29	23.83
308	extinct	22.53	24.23
308	extinct	22.98	23.68
308	extinct	22.53	24.19
304	extinct	24.01	25.66
302	extinct	24.18	25.85
302	extinct	24.73	25.08
302	extinct	24.27	25.27
301	extinct	25.01	25.86
301	extinct	25.15	25.18
301	extinct	24.9	25.29
301	extinct	25.03	25.7
301	extinct	24.94	25.23
258	extinct	27.13	27.91
208	extinct	27.29	28.69
208	extinct	16.76	17.67
208	extinct	26.97	30.9
222	extinct	21.66	22.17
222	extinct	22.93	30.51
222	extinct	25.15	30.1
218	extinct	25.81	30.77
216	extinct	24.55	28.59
216	extinct	28.79	29.84
214	extinct	30.13	30.48
257	extinct	19.62	24.61
257	extinct	25.5	27.44
257	extinct	18.04	25.41
257	extinct	20.35	22.54
179	extinct	27.38	33.67
179	extinct	30.08	32.54
176	extinct	25.39	27.67
176	extinct	25.63	31.18
162	extinct	33.24	35.07
162	extinct	24.04	32.29
158	extinct	24.14	24.53
158	extinct	25.75	35.18
158	extinct	23.93	34.21
152	extinct	19.7	33.85
152	extinct	20.39	32.86
150	extinct	31.89	34.25
150	extinct	36.18	36.23
128	extinct	15.41	21.66
128	extinct	31.8	38.9
229	extinct	25.63	26.42
242	extinct	24.4	26.1
242	extinct	28.13	28.61
250	extinct	25.99	27.65
252	extinct	21.51	24.35
247	extinct	25.11	26.72
253	extinct	25.56	27.51
245	extinct	23.46	27.71
251	extinct	24.46	25.83
251	extinct	26.75	28.47
235	extinct	28.27	29.97
236	extinct	23.68	24.53
236	extinct	18.52	24.61
236	extinct	28.44	29.59
236	extinct	20.82	23.92
236	extinct	19.43	22.08
236	extinct	27.11	29.47
236	extinct	19.74	26.08
236	extinct	18.1	19.69
236	extinct	25.13	29.45
236	extinct	26.09	26.25
350	extinct	20.82	23.38
292	extinct	22.32	24.01
292	extinct	24.48	25.15
344	extinct	19.65	22.2
344	extinct	22.68	22.88
344	extinct	21.34	22.57
344	extinct	22.65	23.11
351	extinct	21.97	23.19
351	extinct	22.31	23.0
349	extinct	21.7	23.12
355	extinct	22.06	22.71
355	extinct	22.07	22.66
356	extinct	20.97	22.38
356	extinct	20.11	20.82
356	extinct	18.21	18.35
356	extinct	19.2	20.59
357	extinct	21.26	21.78
360	extinct	21.99	22.68
362	extinct	20.32	21.47
362	extinct	19.93	20.88
362	extinct	20.44	22.52
372	extinct	20.95	21.63
372	extinct	20.88	21.06
373	extinct	19.75	21.06
376	extinct	20.82	21.72
380	extinct	20.72	20.8
337	extinct	22.48	23.01
337	extinct	22.47	23.67
337	extinct	22.45	23.86
249	extinct	20.01	23.53
335	extinct	21.56	22.86
335	extinct	20.46	21.09
335	extinct	21.54	22.05
293	extinct	24.27	26.02
293	extinct	21.33	23.34
293	extinct	21.54	22.76
293	extinct	24.36	24.41
293	extinct	19.18	25.06
293	extinct	22.95	23.73
293	extinct	21.73	22.26
300	extinct	24.18	24.85
213	extinct	28.02	28.11
213	extinct	22.75	25.5
209	extinct	16.77	25.54
209	extinct	11.18	21.05
209	extinct	14.9	25.96
209	extinct	16.69	30.67
391	extinct	20.54	20.83
275	extinct	21.46	27.12
275	extinct	21.51	22.56
275	extinct	17.46	21.27
275	extinct	17.54	23.48
275	extinct	25.0	26.47
275	extinct	25.62	27.17
275	extinct	25.32	26.4
275	extinct	26.02	26.54
317	extinct	22.33	24.69
317	extinct	22.05	24.17
322	extinct	22.74	25.07
231	extinct	28.83	30.06
231	extinct	26.93	29.09
231	extinct	15.67	21.99
231	extinct	15.93	17.4
231	extinct	26.13	26.99
336	extinct	18.89	23.56
336	extinct	18.44	23.39
336	extinct	22.82	23.73
336	extinct	20.85	21.24
336	extinct	19.27	20.7
336	extinct	19.77	21.65
336	extinct	17.32	22.02
392	extinct	20.42	20.76
392	extinct	20.19	20.79
392	extinct	20.33	20.9
392	extinct	20.63	20.82
392	extinct	20.27	20.77
