Species	Status	MinT	MaxT
94	extinct	45.93	46.22
94	extinct	41.24	43.75
94	extinct	44.3	44.42
94	extinct	39.78	44.51
94	extinct	43.62	43.78
94	extinct	43.12	44.62
96	extinct	45.65	45.95
96	extinct	45.68	46.35
96	extinct	45.73	46.23
98	extinct	41.51	44.95
98	extinct	41.35	46.44
99	extinct	44.06	45.42
100	extinct	45.83	46.48
100	extinct	45.92	46.4
102	extinct	44.31	45.8
107	extinct	44.61	44.88
110	extinct	44.46	44.98
118	extinct	42.19	43.36
130	extinct	41.32	41.67
130	extinct	41.44	41.93
132	extinct	40.96	41.14
132	extinct	41.1	41.64
132	extinct	41.0	41.97
108	extinct	43.1	44.82
108	extinct	43.07	44.14
89	extinct	46.6	47.34
89	extinct	46.83	47.33
71	extinct	44.84	48.53
71	extinct	42.91	48.34
73	extinct	41.64	46.57
62	extinct	34.38	54.75
74	extinct	47.41	47.85
64	extinct	40.11	53.93
80	extinct	45.42	48.08
80	extinct	44.85	46.93
80	extinct	44.06	46.62
83	extinct	44.39	46.66
83	extinct	43.37	46.09
83	extinct	44.86	46.04
83	extinct	44.1	47.62
84	extinct	45.59	45.61
84	extinct	44.35	45.42
148	extinct	37.56	39.95
127	extinct	39.87	41.51
127	extinct	41.44	41.99
127	extinct	40.39	40.88
128	extinct	39.02	42.05
128	extinct	39.73	42.28
128	extinct	39.06	42.12
128	extinct	40.61	40.94
129	extinct	40.31	40.53
129	extinct	40.7	40.87
141	extinct	38.64	40.27
141	extinct	38.95	41.14
134	extinct	40.13	40.71
134	extinct	39.49	39.8
134	extinct	40.81	41.81
134	extinct	39.78	40.41
138	extinct	40.21	40.29
154	extinct	38.04	38.86
154	extinct	37.94	38.94
90	extinct	40.34	41.1
117	extinct	35.18	36.89
117	extinct	42.6	43.98
117	extinct	38.44	41.25
85	extinct	36.17	37.95
85	extinct	40.35	44.72
109	extinct	42.32	43.72
152	extinct	39.18	39.78
95	extinct	41.91	44.92
187	extinct	35.17	35.33
188	extinct	32.26	35.63
188	extinct	34.34	35.5
157	extinct	35.97	36.54
183	extinct	35.27	36.04
183	extinct	35.5	35.73
183	extinct	35.25	36.38
183	extinct	34.69	35.9
183	extinct	34.86	35.76
158	extinct	36.96	38.29
158	extinct	35.06	35.98
169	extinct	35.95	37.23
169	extinct	34.9	35.45
169	extinct	36.11	36.37
168	extinct	36.87	37.53
168	extinct	37.03	37.45
168	extinct	36.93	37.36
162	extinct	36.37	36.73
180	extinct	35.86	36.48
174	extinct	35.3	37.16
172	extinct	34.22	36.43
165	extinct	36.92	37.59
165	extinct	36.93	37.75
165	extinct	36.92	37.1
165	extinct	36.91	37.71
171	extinct	36.49	37.15
181	extinct	35.61	35.65
181	extinct	34.92	35.65
161	extinct	34.47	36.4
161	extinct	35.25	37.19
161	extinct	34.15	37.02
135	extinct	33.83	39.81
135	extinct	35.24	41.02
149	extinct	31.31	33.9
122	extinct	26.01	41.61
122	extinct	38.51	42.96
122	extinct	32.79	40.14
101	extinct	44.25	45.91
101	extinct	44.53	45.32
101	extinct	34.44	40.39
101	extinct	28.81	29.6
101	extinct	39.36	40.63
206	extinct	33.6	34.26
137	extinct	37.54	39.9
137	extinct	38.08	41.44
137	extinct	32.19	37.73
137	extinct	32.06	34.76
137	extinct	39.83	41.27
97	extinct	34.93	43.82
97	extinct	26.43	42.05
97	extinct	25.53	40.79
146	extinct	35.77	39.98
144	extinct	38.72	39.25
144	extinct	32.27	35.16
144	extinct	35.44	39.45
144	extinct	34.97	40.81
144	extinct	37.67	39.03
232	extinct	29.72	30.46
231	extinct	26.48	27.32
217	extinct	27.67	29.35
229	extinct	30.33	31.9
227	extinct	25.62	28.65
227	extinct	27.38	29.7
227	extinct	29.02	30.44
227	extinct	30.55	32.27
221	extinct	32.05	33.25
230	extinct	30.37	32.27
226	extinct	30.16	32.27
240	extinct	30.68	31.53
240	extinct	30.65	30.9
240	extinct	30.66	30.89
269	extinct	29.0	29.94
269	extinct	29.07	29.74
269	extinct	28.96	29.3
266	extinct	29.31	30.03
260	extinct	27.11	30.35
260	extinct	26.58	27.89
260	extinct	26.22	27.85
260	extinct	26.46	30.22
260	extinct	28.56	30.18
285	extinct	27.64	28.26
280	extinct	28.5	29.43
209	extinct	29.43	33.33
159	extinct	26.86	27.57
167	extinct	26.28	29.31
155	extinct	37.24	39.63
155	extinct	29.26	38.51
155	extinct	32.42	33.15
175	extinct	33.23	36.96
175	extinct	30.53	31.46
178	extinct	24.63	33.0
179	extinct	32.22	34.46
179	extinct	32.34	36.11
179	extinct	35.79	36.04
192	extinct	33.46	35.3
192	extinct	34.43	34.68
193	extinct	32.24	32.67
115	extinct	32.45	40.73
194	extinct	34.2	34.31
194	extinct	25.86	34.91
199	extinct	31.3	33.76
199	extinct	30.6	31.78
304	extinct	25.09	28.22
304	extinct	22.43	24.67
312	extinct	27.03	27.75
88	extinct	13.17	34.62
329	extinct	25.56	26.66
329	extinct	20.91	24.91
327	extinct	24.02	26.4
327	extinct	23.41	23.77
327	extinct	24.7	25.7
327	extinct	26.21	26.4
327	extinct	23.2	23.37
327	extinct	25.89	26.34
327	extinct	23.59	23.77
326	extinct	26.25	26.91
326	extinct	25.97	27.07
322	extinct	24.64	25.92
322	extinct	26.4	27.27
401	extinct	22.52	23.21
401	extinct	22.99	23.28
330	extinct	26.35	26.69
323	extinct	26.49	27.34
323	extinct	26.57	27.18
307	extinct	23.92	24.65
307	extinct	19.45	24.57
307	extinct	22.97	23.16
307	extinct	26.42	27.58
307	extinct	26.29	26.51
307	extinct	23.92	27.82
307	extinct	26.99	27.99
287	extinct	25.95	27.12
287	extinct	26.36	27.6
287	extinct	25.71	27.34
287	extinct	26.35	28.42
287	extinct	27.8	28.25
287	extinct	27.84	28.92
372	extinct	24.5	24.96
371	extinct	23.63	23.86
371	extinct	22.99	24.65
370	extinct	24.02	24.88
370	extinct	23.48	24.6
368	extinct	24.44	24.84
368	extinct	24.53	24.99
368	extinct	24.51	25.08
368	extinct	24.77	25.03
367	extinct	24.02	25.11
361	extinct	24.19	25.25
360	extinct	24.19	24.58
360	extinct	24.28	24.85
360	extinct	24.34	24.8
358	extinct	24.46	24.69
356	extinct	24.57	25.59
356	extinct	24.59	25.34
356	extinct	24.25	24.68
356	extinct	24.3	24.77
353	extinct	25.25	25.76
353	extinct	25.53	25.92
353	extinct	25.51	25.8
351	extinct	25.26	25.47
351	extinct	25.28	25.62
351	extinct	25.13	25.35
351	extinct	25.17	25.97
349	extinct	24.85	25.9
349	extinct	25.13	25.91
349	extinct	24.85	25.09
349	extinct	24.94	26.1
344	extinct	25.28	26.19
338	extinct	23.77	26.59
299	extinct	26.83	28.2
375	extinct	23.98	24.27
296	extinct	24.96	28.06
296	extinct	19.83	28.66
296	extinct	24.54	25.81
296	extinct	22.97	24.79
264	extinct	25.58	29.59
256	extinct	29.41	30.06
256	extinct	24.47	25.36
256	extinct	29.39	29.81
256	extinct	28.13	28.41
254	extinct	20.44	30.09
254	extinct	19.16	27.5
254	extinct	26.45	27.83
252	extinct	25.79	27.2
242	extinct	27.37	29.97
242	extinct	29.13	30.44
190	extinct	31.62	33.28
190	extinct	31.66	34.3
190	extinct	23.35	30.6
190	extinct	27.17	33.91
164	extinct	26.64	34.91
164	extinct	31.84	32.67
164	extinct	30.74	32.69
164	extinct	16.75	36.74
164	extinct	12.71	33.49
195	extinct	15.47	30.58
195	extinct	32.98	33.83
195	extinct	21.26	25.84
218	extinct	19.72	23.93
218	extinct	21.53	29.42
213	extinct	30.17	30.5
213	extinct	21.82	28.62
205	extinct	24.17	25.7
263	extinct	28.46	29.76
270	extinct	24.9	26.98
270	extinct	18.93	26.24
270	extinct	26.56	27.34
270	extinct	19.52	22.82
378	extinct	23.52	24.27
276	extinct	25.58	26.3
276	extinct	26.59	28.18
294	extinct	25.7	28.37
294	extinct	26.05	28.31
273	extinct	24.5	24.82
273	extinct	18.71	27.08
136	extinct	11.51	33.21
136	extinct	22.76	37.97
136	extinct	33.43	41.2
444	extinct	20.29	20.36
444	extinct	20.29	21.12
444	extinct	20.3	20.77
407	extinct	21.03	22.61
407	extinct	21.67	22.09
407	extinct	20.73	22.47
407	extinct	20.42	20.72
393	extinct	22.18	22.36
393	extinct	21.78	23.5
393	extinct	22.5	22.63
393	extinct	22.33	23.35
393	extinct	23.0	23.01
424	extinct	21.24	21.83
424	extinct	21.23	21.93
424	extinct	21.27	21.88
422	extinct	21.41	22.17
422	extinct	21.39	21.45
422	extinct	21.41	21.88
422	extinct	21.39	22.05
414	extinct	21.45	21.92
414	extinct	21.6	22.5
414	extinct	21.17	22.66
414	extinct	21.47	21.61
415	extinct	21.47	21.92
416	extinct	21.64	22.3
416	extinct	21.04	22.34
416	extinct	21.76	22.6
416	extinct	21.0	21.02
416	extinct	21.47	22.58
389	extinct	20.79	22.79
389	extinct	17.9	18.61
389	extinct	17.11	19.78
389	extinct	17.49	18.96
389	extinct	20.48	21.22
389	extinct	21.58	24.02
389	extinct	19.63	21.52
389	extinct	17.94	20.57
404	extinct	21.75	22.12
411	extinct	21.76	21.78
210	extinct	17.64	25.99
210	extinct	11.38	18.0
210	extinct	24.82	28.83
210	extinct	30.38	32.81
210	extinct	32.69	33.13
363	extinct	23.5	23.85
363	extinct	23.6	23.8
448	extinct	20.31	20.43
448	extinct	20.3	20.7
243	extinct	21.51	22.55
243	extinct	17.68	31.24
251	extinct	19.89	25.26
251	extinct	25.06	26.9
251	extinct	23.26	30.76
251	extinct	24.88	29.01
279	extinct	19.2	23.96
281	extinct	24.78	26.34
281	extinct	24.61	29.17
281	extinct	17.22	22.38
281	extinct	13.94	27.71
282	extinct	18.18	29.2
282	extinct	16.48	19.66
282	extinct	25.26	26.51
282	extinct	24.81	27.5
284	extinct	19.75	25.84
284	extinct	20.69	28.4
284	extinct	17.37	19.57
288	extinct	15.64	26.56
288	extinct	20.6	25.16
288	extinct	24.26	28.55
295	extinct	21.74	27.59
309	extinct	23.89	26.13
310	extinct	26.81	27.34
310	extinct	18.33	20.19
310	extinct	26.73	27.08
310	extinct	24.8	27.49
310	extinct	20.78	21.16
310	extinct	22.73	27.0
310	extinct	19.01	26.28
310	extinct	23.32	24.99
315	extinct	25.28	26.5
333	extinct	24.11	26.11
333	extinct	18.99	24.53
337	extinct	16.96	18.26
337	extinct	16.05	23.52
337	extinct	20.2	25.99
337	extinct	22.4	26.71
337	extinct	15.86	17.99
337	extinct	21.82	23.21
337	extinct	14.31	23.15
337	extinct	14.83	19.01
339	extinct	16.87	18.14
339	extinct	23.87	25.44
339	extinct	18.07	20.49
339	extinct	19.06	19.98
350	extinct	17.38	21.45
350	extinct	20.72	20.87
350	extinct	18.43	20.77
350	extinct	15.92	17.79
350	extinct	21.47	25.69
350	extinct	23.47	25.04
350	extinct	21.57	22.77
373	extinct	20.23	24.76
462	extinct	19.84	20.57
462	extinct	20.12	20.46
462	extinct	20.08	20.56
462	extinct	20.08	20.52
462	extinct	19.71	20.53
462	extinct	19.84	20.45
