Species	Status	MinT	MaxT
104	extinct	39.06	42.56
104	extinct	45.38	45.45
104	extinct	45.28	46.91
104	extinct	38.46	38.89
105	extinct	45.57	45.79
105	extinct	45.81	46.06
105	extinct	45.92	46.69
105	extinct	45.79	46.79
108	extinct	45.42	46.18
108	extinct	45.59	45.99
108	extinct	45.42	46.25
108	extinct	45.31	45.74
111	extinct	45.3	45.82
111	extinct	45.47	45.9
111	extinct	45.47	45.92
111	extinct	45.53	45.86
111	extinct	45.36	45.75
111	extinct	45.24	45.89
111	extinct	45.55	45.91
118	extinct	44.57	44.72
119	extinct	43.47	44.36
119	extinct	43.48	44.65
119	extinct	43.3	43.54
119	extinct	43.74	44.48
120	extinct	43.83	44.22
128	extinct	42.71	43.98
130	extinct	42.85	42.92
130	extinct	42.82	43.45
130	extinct	42.85	43.17
138	extinct	41.83	42.17
138	extinct	41.76	41.76
138	extinct	41.73	41.81
138	extinct	41.81	42.8
138	extinct	41.63	42.56
138	extinct	41.73	42.21
138	extinct	41.89	42.6
132	extinct	39.83	42.18
100	extinct	47.06	48.15
90	extinct	44.59	49.42
85	extinct	49.43	49.8
85	extinct	49.83	50.87
80	extinct	42.45	48.84
80	extinct	49.67	51.12
93	extinct	45.28	47.35
79	extinct	43.52	43.52
75	extinct	48.51	50.87
75	extinct	46.74	52.78
75	extinct	49.49	51.43
75	extinct	48.52	50.86
74	extinct	50.13	51.24
95	extinct	47.84	48.67
95	extinct	45.86	46.58
95	extinct	47.38	48.23
70	extinct	29.94	34.89
70	extinct	32.34	34.21
70	extinct	30.46	44.96
63	extinct	42.28	43.78
63	extinct	37.23	39.56
98	extinct	44.8	45.71
98	extinct	47.11	47.63
98	extinct	46.58	48.05
98	extinct	44.15	47.56
139	extinct	39.74	39.85
148	extinct	36.68	37.17
148	extinct	37.69	39.33
149	extinct	39.97	40.64
150	extinct	39.88	40.53
133	extinct	36.57	40.21
155	extinct	38.95	39.75
155	extinct	38.97	39.4
142	extinct	36.5	39.15
142	extinct	36.93	38.26
142	extinct	38.31	40.75
153	extinct	38.86	38.94
122	extinct	37.92	43.59
122	extinct	38.57	44.74
115	extinct	37.56	40.17
115	extinct	38.36	41.21
115	extinct	41.96	42.99
161	extinct	39.14	39.17
117	extinct	41.72	44.36
117	extinct	36.5	44.86
117	extinct	37.06	44.15
116	extinct	41.33	43.32
116	extinct	38.72	44.83
107	extinct	36.24	43.55
109	extinct	39.61	41.32
207	extinct	34.1	35.08
207	extinct	34.09	34.56
175	extinct	36.9	37.12
204	extinct	34.57	35.63
176	extinct	35.13	35.16
190	extinct	35.38	35.85
200	extinct	35.47	35.94
200	extinct	35.72	36.05
200	extinct	35.31	35.94
200	extinct	35.39	35.95
191	extinct	35.6	36.58
191	extinct	35.6	35.63
191	extinct	35.78	36.85
191	extinct	34.97	36.34
191	extinct	35.83	35.84
177	extinct	36.65	37.2
177	extinct	36.16	36.31
177	extinct	36.67	37.76
188	extinct	32.85	32.87
188	extinct	31.16	32.3
189	extinct	34.49	36.69
189	extinct	35.95	36.92
198	extinct	34.76	35.53
195	extinct	32.88	35.65
195	extinct	33.6	34.98
195	extinct	32.91	34.66
195	extinct	34.96	36.07
195	extinct	32.85	35.79
195	extinct	35.33	35.65
163	extinct	37.59	38.93
146	extinct	34.71	40.64
