Species	Status	MinT	MaxT
101	extinct	44.39	44.46
101	extinct	44.36	45.18
101	extinct	44.39	44.56
101	extinct	44.13	44.42
97	extinct	45.3	45.91
123	extinct	40.91	41.35
123	extinct	40.89	41.32
123	extinct	40.94	40.99
121	extinct	40.92	41.49
118	extinct	42.32	42.66
118	extinct	42.21	42.82
118	extinct	42.51	42.66
103	extinct	43.86	44.88
103	extinct	43.77	44.23
103	extinct	43.88	44.41
104	extinct	43.0	44.48
105	extinct	43.87	44.51
107	extinct	42.97	43.22
107	extinct	42.14	43.82
107	extinct	41.54	43.2
107	extinct	41.48	43.69
107	extinct	41.26	44.01
107	extinct	41.93	42.81
117	extinct	41.45	42.45
117	extinct	41.8	42.94
117	extinct	40.91	41.62
116	extinct	42.27	43.02
116	extinct	42.22	42.81
111	extinct	42.59	42.67
112	extinct	41.57	43.5
112	extinct	41.25	42.76
112	extinct	42.33	43.36
112	extinct	41.75	43.42
112	extinct	41.73	42.04
114	extinct	41.93	42.68
91	extinct	45.01	45.26
91	extinct	44.69	46.6
92	extinct	45.11	45.25
89	extinct	37.08	43.52
89	extinct	43.65	45.72
89	extinct	43.39	46.56
89	extinct	44.33	46.06
89	extinct	46.34	47.21
61	extinct	41.54	50.22
65	extinct	50.37	51.1
65	extinct	40.33	50.22
65	extinct	37.86	39.82
65	extinct	46.46	50.7
65	extinct	50.53	51.87
65	extinct	50.12	52.01
71	extinct	43.09	44.99
71	extinct	47.71	48.9
75	extinct	45.47	46.76
90	extinct	42.4	42.59
90	extinct	45.81	45.9
90	extinct	44.05	46.49
76	extinct	47.05	48.15
76	extinct	47.21	48.24
76	extinct	48.5	49.34
76	extinct	45.19	45.71
81	extinct	42.47	44.03
81	extinct	41.24	47.65
81	extinct	45.98	46.54
81	extinct	43.4	46.68
82	extinct	47.62	47.99
85	extinct	46.75	47.86
85	extinct	46.73	47.54
85	extinct	46.19	48.57
85	extinct	44.87	46.85
86	extinct	46.05	46.33
86	extinct	47.19	47.92
87	extinct	42.92	46.57
88	extinct	46.3	46.51
88	extinct	46.27	47.66
88	extinct	45.5	45.79
115	extinct	42.33	43.1
115	extinct	42.02	42.99
126	extinct	39.38	40.32
130	extinct	38.97	39.16
131	extinct	38.73	39.01
129	extinct	37.79	39.23
129	extinct	39.38	40.31
129	extinct	38.46	39.81
84	extinct	38.4	45.0
84	extinct	33.08	35.75
84	extinct	46.9	48.25
154	extinct	35.11	36.1
143	extinct	36.25	38.52
143	extinct	36.88	37.23
143	extinct	33.67	37.37
156	extinct	34.23	34.66
156	extinct	34.93	35.1
156	extinct	34.3	35.96
156	extinct	34.85	35.36
156	extinct	34.78	35.0
136	extinct	31.43	36.7
153	extinct	35.91	37.04
153	extinct	34.84	36.96
27	extinct	47.05	48.87
27	extinct	9.03	16.79
109	extinct	42.12	43.8
109	extinct	31.04	42.64
68	extinct	21.45	31.56
68	extinct	45.47	49.69
68	extinct	30.83	40.38
108	extinct	36.19	37.9
132	extinct	35.37	38.24
224	extinct	29.79	30.39
224	extinct	29.52	30.31
224	extinct	29.5	30.34
236	extinct	28.7	28.96
211	extinct	30.29	31.13
191	extinct	32.29	32.72
221	extinct	29.12	29.52
174	extinct	33.12	34.42
150	extinct	27.0	28.17
252	extinct	27.46	28.27
243	extinct	27.77	28.66
239	extinct	28.48	29.1
164	extinct	26.94	35.22
167	extinct	32.62	34.55
274	extinct	24.83	26.69
255	extinct	27.15	27.35
269	extinct	24.1	27.31
269	extinct	24.61	26.74
269	extinct	24.08	27.1
269	extinct	26.45	27.37
264	extinct	24.84	25.33
264	extinct	25.92	27.44
264	extinct	25.64	25.78
264	extinct	25.15	26.7
251	extinct	27.41	28.13
263	extinct	26.78	27.44
263	extinct	26.81	27.57
256	extinct	23.26	24.76
256	extinct	25.6	27.29
254	extinct	24.24	28.08
254	extinct	26.85	27.99
254	extinct	23.88	28.06
270	extinct	26.79	27.3
270	extinct	26.82	27.24
266	extinct	26.34	27.04
330	extinct	22.89	23.35
279	extinct	26.08	26.38
279	extinct	25.92	26.35
279	extinct	25.75	26.21
331	extinct	23.67	23.86
331	extinct	23.0	23.79
323	extinct	22.96	23.97
323	extinct	22.84	23.38
323	extinct	22.87	23.6
322	extinct	23.04	23.64
322	extinct	23.05	23.2
322	extinct	23.04	24.1
319	extinct	22.63	23.45
318	extinct	23.14	23.7
318	extinct	22.52	22.55
310	extinct	23.68	23.9
309	extinct	22.5	24.08
304	extinct	23.91	24.21
