Species	Status	MinT	MaxT
72	extinct	43.09	52.35
72	extinct	50.05	51.17
72	extinct	36.53	48.75
105	extinct	43.56	45.48
107	extinct	45.12	45.28
107	extinct	45.07	45.54
107	extinct	45.07	45.93
109	extinct	42.14	44.56
110	extinct	42.44	42.46
110	extinct	42.72	44.71
110	extinct	42.83	42.89
110	extinct	42.16	44.21
110	extinct	44.03	44.8
110	extinct	43.23	43.97
111	extinct	43.74	44.88
113	extinct	41.38	44.2
113	extinct	42.99	43.35
113	extinct	41.78	42.38
118	extinct	41.21	43.54
119	extinct	42.78	43.5
119	extinct	42.61	42.86
119	extinct	42.86	43.27
119	extinct	42.58	43.89
119	extinct	42.84	43.64
121	extinct	41.4	41.85
121	extinct	42.45	43.48
121	extinct	41.32	41.84
126	extinct	41.65	42.79
126	extinct	40.06	40.94
127	extinct	42.58	42.85
127	extinct	42.24	42.83
139	extinct	41.12	41.15
131	extinct	41.26	42.08
101	extinct	45.82	46.8
101	extinct	45.98	47.07
101	extinct	46.42	47.02
101	extinct	44.77	46.51
100	extinct	42.86	47.02
100	extinct	45.24	46.17
100	extinct	44.84	45.55
100	extinct	43.19	45.12
100	extinct	41.84	44.14
100	extinct	44.66	45.09
100	extinct	44.22	47.35
99	extinct	43.53	43.55
99	extinct	43.85	47.12
99	extinct	46.46	47.26
98	extinct	43.88	46.98
74	extinct	37.38	42.35
74	extinct	46.01	47.87
94	extinct	37.7	44.16
94	extinct	43.07	47.58
92	extinct	45.36	47.24
92	extinct	45.57	47.29
76	extinct	37.33	46.95
77	extinct	44.59	49.81
79	extinct	48.26	49.14
174	extinct	38.08	38.15
174	extinct	37.63	38.19
174	extinct	37.63	38.24
134	extinct	34.65	39.95
134	extinct	38.81	42.57
136	extinct	40.62	40.76
162	extinct	38.49	38.71
141	extinct	39.06	40.38
141	extinct	38.95	39.65
141	extinct	39.23	40.42
141	extinct	39.24	39.93
148	extinct	38.61	39.71
148	extinct	36.69	37.91
125	extinct	37.11	39.33
125	extinct	41.09	41.44
122	extinct	41.2	43.07
122	extinct	40.39	41.3
122	extinct	40.39	41.24
122	extinct	41.79	42.12
95	extinct	40.7	47.63
95	extinct	30.48	47.18
95	extinct	37.59	42.49
95	extinct	41.35	46.78
95	extinct	40.97	46.22
112	extinct	39.65	43.4
112	extinct	43.35	44.22
112	extinct	37.13	39.79
106	extinct	42.05	42.25
182	extinct	35.89	37.14
182	extinct	36.12	36.93
182	extinct	36.54	37.79
73	extinct	28.0	35.97
169	extinct	36.71	37.44
169	extinct	37.6	38.34
173	extinct	36.65	38.02
173	extinct	36.62	37.35
173	extinct	35.77	36.93
173	extinct	34.17	35.07
173	extinct	34.04	34.14
173	extinct	35.42	35.83
173	extinct	35.67	35.85
183	extinct	35.17	36.55
183	extinct	34.92	35.85
190	extinct	33.66	36.63
188	extinct	36.6	37.05
188	extinct	36.75	37.03
188	extinct	36.65	37.2
188	extinct	36.59	37.28
188	extinct	36.53	36.89
167	extinct	35.88	38.52
167	extinct	36.93	38.44
197	extinct	35.64	35.88
200	extinct	35.12	35.42
200	extinct	35.34	35.51
200	extinct	34.53	34.89
203	extinct	35.78	35.96
204	extinct	34.84	35.41
204	extinct	34.54	35.34
213	extinct	33.9	35.06
213	extinct	34.06	34.76
222	extinct	33.97	34.38
222	extinct	33.9	34.42
224	extinct	33.75	33.94
224	extinct	33.71	34.6
224	extinct	33.73	33.84
224	extinct	33.72	34.67
165	extinct	36.2	37.83
179	extinct	32.39	34.74
163	extinct	37.39	38.22
163	extinct	36.67	38.37
163	extinct	36.88	37.09
124	extinct	41.94	43.1
124	extinct	32.54	33.46
144	extinct	35.49	37.21
152	extinct	32.61	36.16
153	extinct	34.58	36.87
154	extinct	34.5	36.86
154	extinct	37.98	38.74
154	extinct	38.36	39.38
154	extinct	37.46	39.15
