Species	Status	MinT	MaxT
106	extinct	39.35	40.38
106	extinct	39.54	41.97
102	extinct	43.27	43.34
102	extinct	43.27	43.56
102	extinct	43.29	43.35
102	extinct	43.34	44.29
102	extinct	43.34	44.25
102	extinct	43.31	43.38
101	extinct	41.92	42.49
101	extinct	42.23	44.43
101	extinct	43.25	43.85
101	extinct	42.03	43.04
101	extinct	42.81	43.32
101	extinct	43.12	43.27
97	extinct	41.05	41.49
96	extinct	44.03	44.94
96	extinct	43.94	44.64
93	extinct	43.81	44.02
93	extinct	42.18	42.73
88	extinct	46.06	46.08
112	extinct	41.26	41.48
112	extinct	41.04	41.53
84	extinct	44.46	45.53
84	extinct	44.02	44.95
87	extinct	46.8	47.33
87	extinct	46.5	47.07
62	extinct	36.75	38.93
62	extinct	36.86	49.41
62	extinct	49.69	52.35
62	extinct	46.9	47.42
62	extinct	39.5	47.37
62	extinct	38.95	46.04
62	extinct	38.11	42.62
62	extinct	38.3	47.95
62	extinct	42.36	45.99
62	extinct	37.6	48.95
79	extinct	46.65	48.38
79	extinct	46.37	48.1
65	extinct	50.01	50.74
65	extinct	48.97	51.73
65	extinct	48.04	50.55
65	extinct	48.59	48.77
65	extinct	43.32	45.0
76	extinct	44.91	47.91
75	extinct	48.44	48.61
75	extinct	46.79	47.41
74	extinct	43.82	49.51
58	extinct	51.7	51.76
58	extinct	43.61	45.75
68	extinct	48.56	50.59
68	extinct	41.65	48.33
68	extinct	49.5	50.32
68	extinct	49.97	50.73
68	extinct	40.97	47.72
68	extinct	49.91	50.65
68	extinct	42.68	45.68
81	extinct	42.09	46.15
81	extinct	44.78	46.78
141	extinct	38.37	39.48
141	extinct	37.36	39.29
141	extinct	37.25	38.06
141	extinct	37.82	38.5
141	extinct	37.93	38.92
120	extinct	38.41	38.42
113	extinct	40.91	42.6
113	extinct	39.29	39.42
113	extinct	41.06	41.35
113	extinct	40.6	41.53
113	extinct	40.44	40.66
116	extinct	37.89	40.08
116	extinct	40.38	42.14
125	extinct	40.07	40.9
125	extinct	40.14	40.58
123	extinct	40.05	40.4
123	extinct	40.0	40.73
123	extinct	40.03	40.47
127	extinct	39.48	39.65
133	extinct	37.49	38.64
110	extinct	40.08	42.19
110	extinct	41.68	42.26
110	extinct	39.89	41.94
52	extinct	46.57	53.16
108	extinct	39.62	43.03
108	extinct	40.45	42.79
73	extinct	33.76	37.01
73	extinct	48.22	48.97
73	extinct	37.31	37.34
73	extinct	37.2	46.4
92	extinct	35.76	45.52
92	extinct	43.16	44.18
92	extinct	36.78	44.35
86	extinct	45.1	47.56
95	extinct	35.84	41.59
95	extinct	39.76	44.75
95	extinct	36.54	42.03
95	extinct	42.01	43.75
95	extinct	41.21	43.71
95	extinct	39.27	43.65
95	extinct	36.94	40.6
179	extinct	34.64	35.64
157	extinct	36.23	36.62
159	extinct	37.29	38.59
159	extinct	37.44	37.48
