Species	Status	MinT	MaxT
69	extinct	38.21	41.43
69	extinct	55.85	56.43
69	extinct	49.72	52.15
124	extinct	46.03	46.83
124	extinct	45.59	46.47
125	extinct	45.73	45.94
125	extinct	42.49	43.43
125	extinct	45.44	46.72
128	extinct	45.62	46.33
131	extinct	41.4	46.41
131	extinct	43.99	44.42
131	extinct	43.25	44.48
135	extinct	39.09	40.09
140	extinct	41.81	42.74
140	extinct	41.96	42.77
140	extinct	42.3	43.71
141	extinct	43.89	44.51
143	extinct	43.0	43.68
143	extinct	43.02	43.13
143	extinct	43.37	43.57
143	extinct	43.42	44.45
149	extinct	42.75	43.3
149	extinct	40.81	42.8
149	extinct	41.09	42.75
151	extinct	41.38	42.6
152	extinct	42.4	43.42
152	extinct	42.31	43.06
152	extinct	41.21	42.29
152	extinct	41.92	42.87
152	extinct	42.31	42.7
153	extinct	42.29	42.89
121	extinct	45.05	46.29
119	extinct	45.23	46.96
97	extinct	44.74	48.17
97	extinct	46.21	48.72
103	extinct	45.87	46.72
104	extinct	47.52	49.11
105	extinct	43.77	49.73
110	extinct	43.88	49.06
95	extinct	45.06	45.27
95	extinct	46.99	48.8
95	extinct	43.55	48.84
114	extinct	45.38	48.02
114	extinct	45.99	47.54
114	extinct	46.47	46.55
114	extinct	47.24	47.25
114	extinct	44.09	47.19
114	extinct	43.81	48.05
116	extinct	46.65	48.3
117	extinct	45.34	45.45
117	extinct	47.12	47.28
117	extinct	47.13	47.37
117	extinct	43.15	44.86
117	extinct	43.89	48.23
117	extinct	45.5	48.15
94	extinct	43.48	43.72
94	extinct	41.33	47.22
94	extinct	45.63	46.3
96	extinct	41.14	44.46
96	extinct	43.42	49.55
96	extinct	36.13	49.55
96	extinct	46.98	47.12
157	extinct	40.6	40.96
160	extinct	36.31	36.97
160	extinct	38.98	40.8
160	extinct	35.42	38.97
160	extinct	36.04	38.85
161	extinct	40.38	40.53
161	extinct	38.38	39.73
161	extinct	37.74	40.13
170	extinct	38.24	38.64
170	extinct	38.72	40.16
167	extinct	38.96	39.49
167	extinct	38.41	39.52
188	extinct	37.67	38.07
184	extinct	38.86	38.92
176	extinct	38.15	39.02
176	extinct	37.96	38.9
181	extinct	38.05	38.38
162	extinct	39.58	39.72
150	extinct	34.83	42.56
139	extinct	41.52	45.03
