Species	Status	MinT	MaxT
72	extinct	41.78	42.44
72	extinct	41.81	42.38
67	extinct	40.93	43.05
67	extinct	39.23	39.78
74	extinct	41.49	42.07
75	extinct	41.18	41.69
62	extinct	37.84	42.41
62	extinct	42.21	44.84
61	extinct	45.36	46.16
59	extinct	43.85	45.23
59	extinct	44.23	44.66
59	extinct	43.61	43.82
59	extinct	43.75	43.78
59	extinct	44.23	45.26
59	extinct	44.73	45.07
59	extinct	44.05	45.07
59	extinct	45.06	45.18
59	extinct	44.1	44.73
59	extinct	43.89	44.43
58	extinct	43.35	45.27
69	extinct	42.07	42.26
69	extinct	42.03	42.81
55	extinct	41.44	45.2
70	extinct	41.89	42.02
70	extinct	41.88	42.01
52	extinct	44.83	47.8
49	extinct	45.09	48.72
49	extinct	45.17	48.61
54	extinct	47.41	47.67
81	extinct	39.24	39.67
81	extinct	39.12	39.55
76	extinct	40.56	40.62
76	extinct	40.65	41.81
83	extinct	38.48	38.6
84	extinct	38.57	39.34
84	extinct	38.87	39.17
88	extinct	38.32	38.77
88	extinct	38.27	38.52
66	extinct	42.91	43.25
45	extinct	40.53	44.02
45	extinct	38.55	45.79
51	extinct	42.35	48.24
57	extinct	41.37	43.88
57	extinct	35.88	43.87
57	extinct	37.21	37.45
57	extinct	37.13	38.78
64	extinct	43.71	44.77
64	extinct	41.14	42.41
64	extinct	40.07	43.44
91	extinct	37.57	38.04
91	extinct	37.28	37.68
91	extinct	37.72	38.28
91	extinct	37.61	38.05
97	extinct	34.64	37.5
94	extinct	35.99	37.62
94	extinct	34.38	37.16
93	extinct	36.76	36.82
100	extinct	37.0	37.27
100	extinct	36.61	37.26
99	extinct	36.48	37.4
99	extinct	37.12	37.39
34	extinct	14.92	46.42
85	extinct	37.36	38.57
89	extinct	33.56	38.53
128	extinct	31.58	32.7
132	extinct	30.33	30.87
141	extinct	30.23	30.91
157	extinct	29.45	30.44
178	extinct	27.6	28.16
178	extinct	27.28	27.86
169	extinct	27.94	28.09
168	extinct	29.28	29.5
168	extinct	29.05	29.61
144	extinct	29.97	31.51
144	extinct	29.27	29.28
144	extinct	30.23	30.53
145	extinct	30.11	30.35
107	extinct	33.47	34.38
109	extinct	33.37	34.28
111	extinct	28.17	33.51
111	extinct	33.24	34.3
111	extinct	30.58	31.39
111	extinct	28.99	33.49
106	extinct	31.35	33.67
113	extinct	33.03	34.77
104	extinct	33.97	35.28
124	extinct	32.64	33.06
124	extinct	28.79	31.12
123	extinct	32.73	33.01
123	extinct	32.74	33.01
86	extinct	28.0	39.21
208	extinct	25.07	26.72
209	extinct	25.1	26.35
209	extinct	25.45	26.44
216	extinct	25.55	26.55
202	extinct	21.95	25.86
202	extinct	19.35	26.04
201	extinct	21.35	22.07
200	extinct	27.02	27.31
199	extinct	23.11	25.92
199	extinct	24.28	25.49
198	extinct	26.58	27.44
198	extinct	26.51	27.48
196	extinct	26.39	27.16
207	extinct	24.93	25.18
204	extinct	26.55	27.13
204	extinct	26.71	26.96
219	extinct	22.79	24.31
252	extinct	23.25	24.16
248	extinct	24.06	24.76
248	extinct	24.2	24.93
246	extinct	23.01	25.05
246	extinct	23.92	24.8
241	extinct	24.11	25.01
217	extinct	24.96	25.42
233	extinct	24.52	25.08
229	extinct	23.22	23.83
225	extinct	23.15	23.67
225	extinct	24.18	25.99
225	extinct	23.01	25.83
224	extinct	25.08	25.88
224	extinct	25.1	25.53
224	extinct	25.09	25.45
223	extinct	24.02	25.89
223	extinct	23.32	23.36
223	extinct	21.79	24.11
223	extinct	24.21	25.14
223	extinct	22.55	23.98
222	extinct	23.1	24.87
232	extinct	24.55	25.02
232	extinct	24.15	24.84
189	extinct	25.53	28.08
189	extinct	25.92	26.3
154	extinct	27.28	29.05
154	extinct	29.84	29.94
154	extinct	25.22	27.16
154	extinct	26.33	30.87
117	extinct	22.31	25.83
151	extinct	26.83	29.89
151	extinct	17.46	24.28
151	extinct	24.47	26.55
151	extinct	29.75	30.83
150	extinct	20.69	30.02
150	extinct	17.38	24.29
150	extinct	22.43	25.07
150	extinct	17.51	21.52
150	extinct	15.39	28.98
164	extinct	25.51	26.36
114	extinct	14.65	20.98
135	extinct	29.75	31.21
135	extinct	29.82	30.59
135	extinct	29.49	30.61
147	extinct	23.77	26.75
165	extinct	23.82	24.24
122	extinct	25.62	27.06
122	extinct	29.99	31.57
122	extinct	23.51	32.55
185	extinct	27.21	27.47
173	extinct	27.0	27.68
173	extinct	23.08	24.66
173	extinct	21.68	27.76
172	extinct	25.32	27.48
172	extinct	28.35	28.51
172	extinct	19.79	24.96
172	extinct	22.22	29.02
171	extinct	24.87	25.36
171	extinct	25.61	25.78
171	extinct	28.37	28.43
171	extinct	27.5	28.83
277	extinct	22.18	22.83
277	extinct	18.78	22.09
277	extinct	19.91	21.45
275	extinct	22.51	23.0
191	extinct	25.06	25.62
280	extinct	18.87	22.1
280	extinct	22.11	22.29
280	extinct	22.02	23.17
280	extinct	21.67	21.71
280	extinct	21.9	21.98
281	extinct	22.17	22.74
281	extinct	22.37	22.79
267	extinct	22.79	23.32
267	extinct	22.91	23.48
293	extinct	21.55	21.64
293	extinct	21.58	21.6
295	extinct	22.16	22.39
299	extinct	21.58	21.95
299	extinct	21.66	21.76
304	extinct	21.1	21.63
304	extinct	21.1	21.97
266	extinct	20.39	22.23
228	extinct	22.58	22.67
228	extinct	20.22	21.24
261	extinct	19.39	20.09
259	extinct	21.67	24.1
259	extinct	22.56	22.61
253	extinct	23.81	23.92
253	extinct	23.36	24.73
253	extinct	22.79	24.35
253	extinct	22.98	23.66
253	extinct	22.89	22.96
253	extinct	22.01	23.63
240	extinct	21.28	23.38
237	extinct	21.77	23.69
237	extinct	17.76	20.15
237	extinct	17.2	18.98
237	extinct	20.83	23.32
237	extinct	21.81	24.0
237	extinct	18.32	24.15
237	extinct	19.28	23.06
227	extinct	21.54	25.48
227	extinct	22.43	25.63
227	extinct	23.9	24.63
306	extinct	21.05	21.29
306	extinct	21.04	21.12
306	extinct	21.05	21.81
155	extinct	26.03	28.48
210	extinct	19.42	20.71
71	extinct	23.04	38.39
71	extinct	29.18	32.56
71	extinct	23.98	39.24
