Species	Status	MinT	MaxT
81	extinct	46.23	46.95
81	extinct	46.26	47.02
81	extinct	46.32	47.01
93	extinct	42.96	44.59
93	extinct	38.63	40.56
93	extinct	39.62	43.36
92	extinct	43.2	43.9
91	extinct	43.85	45.12
91	extinct	43.42	44.37
91	extinct	43.05	45.32
91	extinct	43.19	43.75
87	extinct	44.98	45.63
87	extinct	44.93	45.62
87	extinct	44.89	45.65
86	extinct	45.58	45.84
85	extinct	42.62	42.91
85	extinct	41.66	45.67
84	extinct	44.02	44.62
84	extinct	44.26	44.54
84	extinct	44.74	45.15
100	extinct	42.09	42.49
100	extinct	42.09	42.8
80	extinct	45.97	46.81
80	extinct	45.85	46.73
80	extinct	45.93	46.37
78	extinct	45.87	46.4
78	extinct	46.1	47.32
77	extinct	46.21	46.28
77	extinct	46.12	46.56
105	extinct	41.75	42.76
105	extinct	41.75	42.24
75	extinct	46.74	47.63
75	extinct	47.25	47.68
75	extinct	47.03	47.95
75	extinct	47.2	47.38
64	extinct	46.08	47.92
65	extinct	37.88	49.92
65	extinct	47.42	50.65
65	extinct	40.93	46.12
66	extinct	49.77	51.03
66	extinct	49.94	51.2
66	extinct	46.93	50.37
66	extinct	40.64	45.03
41	extinct	38.2	43.87
67	extinct	47.77	48.24
67	extinct	48.47	49.27
67	extinct	45.67	48.6
67	extinct	48.59	49.04
67	extinct	47.59	49.12
72	extinct	39.98	43.08
28	extinct	54.24	55.48
74	extinct	45.35	47.82
74	extinct	47.11	48.03
48	extinct	40.83	45.36
48	extinct	52.37	53.27
107	extinct	40.4	40.97
107	extinct	40.1	41.67
109	extinct	40.98	42.06
108	extinct	40.08	41.58
123	extinct	39.3	40.06
120	extinct	37.35	39.21
122	extinct	39.61	39.71
99	extinct	37.0	41.11
76	extinct	42.38	46.79
89	extinct	37.38	44.56
132	extinct	37.05	38.33
133	extinct	35.87	37.33
133	extinct	34.01	34.17
133	extinct	34.96	37.04
164	extinct	34.98	36.14
164	extinct	33.17	36.11
137	extinct	35.5	38.36
137	extinct	36.96	37.71
137	extinct	35.35	38.55
162	extinct	35.21	35.74
162	extinct	35.21	35.22
162	extinct	35.23	36.13
162	extinct	35.22	36.26
162	extinct	35.24	36.27
160	extinct	36.04	36.34
141	extinct	34.38	37.03
143	extinct	37.19	37.47
143	extinct	37.03	37.68
143	extinct	37.14	37.41
156	extinct	35.56	36.91
156	extinct	35.99	36.07
156	extinct	35.45	35.8
155	extinct	34.19	35.29
155	extinct	35.8	35.84
176	extinct	34.74	35.06
176	extinct	34.62	35.25
176	extinct	34.43	35.14
158	extinct	33.52	34.45
157	extinct	35.03	36.67
113	extinct	33.11	41.21
169	extinct	32.83	32.96
169	extinct	33.83	34.07
169	extinct	33.83	34.52
169	extinct	34.48	34.93
169	extinct	34.6	35.29
103	extinct	31.02	39.84
130	extinct	36.75	37.38
130	extinct	36.95	39.32
188	extinct	34.13	34.18
188	extinct	33.8	34.14
188	extinct	33.3	34.17
188	extinct	34.07	34.15
188	extinct	33.56	34.16
112	extinct	37.56	38.2
116	extinct	34.19	37.06
121	extinct	32.38	35.04
79	extinct	43.88	46.99
79	extinct	23.92	23.97
79	extinct	45.19	46.72
79	extinct	40.54	43.01
102	extinct	40.22	42.56
102	extinct	38.3	39.3
102	extinct	39.12	41.19
102	extinct	31.11	39.99
102	extinct	29.63	40.24
102	extinct	32.36	32.57
102	extinct	32.92	40.58
200	extinct	25.54	25.72
215	extinct	27.89	29.5
215	extinct	28.52	32.21
215	extinct	30.01	31.12
212	extinct	31.34	32.27
205	extinct	31.65	32.56
210	extinct	27.49	31.97
210	extinct	28.29	28.65
207	extinct	32.15	32.76
220	extinct	27.6	28.25
220	extinct	26.63	28.38
291	extinct	27.48	27.87
291	extinct	27.54	27.93
286	extinct	28.21	28.43
266	extinct	28.99	29.64
264	extinct	27.76	27.99
260	extinct	28.75	29.5
254	extinct	28.26	30.39
236	extinct	30.31	31.23
175	extinct	33.69	33.76
175	extinct	33.54	35.08
193	extinct	32.67	33.73
172	extinct	32.8	33.41
172	extinct	32.5	34.28
153	extinct	29.95	33.24
163	extinct	35.14	36.11
159	extinct	34.84	34.88
168	extinct	27.53	34.24
168	extinct	27.0	34.98
190	extinct	31.37	33.65
190	extinct	30.91	33.47
190	extinct	29.09	33.54
95	extinct	25.38	37.83
95	extinct	43.5	44.34
180	extinct	31.46	33.86
306	extinct	25.72	25.9
306	extinct	25.56	26.26
306	extinct	25.81	27.38
