Species	Status	MinT	MaxT
15	extinct	56.82	56.9
15	extinct	48.72	53.77
15	extinct	52.61	55.43
61	extinct	38.78	41.28
52	extinct	41.43	44.49
66	extinct	42.35	42.84
68	extinct	41.47	42.67
46	extinct	44.59	45.42
71	extinct	41.76	42.41
71	extinct	41.93	42.37
43	extinct	45.31	45.79
43	extinct	39.41	46.06
42	extinct	46.33	47.02
42	extinct	46.55	46.7
42	extinct	46.44	47.0
41	extinct	44.87	45.72
59	extinct	43.3	43.42
38	extinct	45.94	46.38
37	extinct	45.98	47.49
37	extinct	45.39	47.48
37	extinct	45.92	46.16
24	extinct	48.19	49.39
24	extinct	49.04	49.18
36	extinct	46.85	47.63
36	extinct	47.04	47.6
36	extinct	46.89	47.67
36	extinct	47.16	47.71
36	extinct	47.13	47.54
29	extinct	46.11	46.34
29	extinct	46.78	49.48
29	extinct	44.85	48.25
29	extinct	44.48	45.88
29	extinct	46.08	48.77
29	extinct	45.05	45.52
29	extinct	45.64	47.35
76	extinct	40.71	41.78
76	extinct	40.7	41.78
76	extinct	40.81	41.1
76	extinct	40.95	41.09
76	extinct	40.75	41.05
76	extinct	40.71	41.29
76	extinct	40.93	41.52
76	extinct	40.76	41.55
76	extinct	40.68	41.32
80	extinct	38.99	41.07
81	extinct	39.56	39.73
69	extinct	38.77	42.06
69	extinct	38.23	41.29
69	extinct	41.24	41.73
69	extinct	38.54	42.72
69	extinct	38.33	42.69
69	extinct	37.11	40.05
72	extinct	38.76	41.53
72	extinct	37.2	39.66
72	extinct	39.84	42.34
72	extinct	34.7	40.73
63	extinct	41.0	42.5
62	extinct	40.0	41.22
62	extinct	41.78	41.87
62	extinct	41.59	42.92
62	extinct	39.02	40.71
60	extinct	42.23	44.21
60	extinct	39.09	41.74
60	extinct	42.3	43.1
73	extinct	37.85	39.25
85	extinct	39.71	40.32
56	extinct	39.73	43.3
56	extinct	41.23	43.4
49	extinct	42.92	44.15
49	extinct	41.67	45.56
44	extinct	44.42	46.8
34	extinct	43.45	47.56
119	extinct	32.77	32.92
119	extinct	32.59	33.84
119	extinct	34.05	35.48
103	extinct	35.8	37.71
103	extinct	35.55	36.45
103	extinct	35.78	36.98
103	extinct	36.69	37.19
103	extinct	36.66	37.56
103	extinct	36.5	37.59
116	extinct	35.76	35.86
116	extinct	35.77	36.19
116	extinct	35.68	36.15
116	extinct	35.54	36.26
116	extinct	35.75	36.06
116	extinct	35.53	36.1
116	extinct	35.76	36.17
116	extinct	35.49	36.0
116	extinct	35.67	36.1
104	extinct	33.21	37.76
104	extinct	31.71	33.57
105	extinct	35.43	37.08
105	extinct	35.93	36.12
108	extinct	36.46	36.61
111	extinct	34.4	36.3
111	extinct	31.5	35.9
100	extinct	32.32	36.54
100	extinct	33.45	34.2
112	extinct	31.91	33.82
112	extinct	35.43	37.07
51	extinct	33.43	42.45
33	extinct	26.87	36.72
86	extinct	35.79	36.3
86	extinct	37.47	39.0
86	extinct	39.46	40.5
86	extinct	39.62	39.96
53	extinct	41.23	43.17
53	extinct	41.89	44.19
53	extinct	39.79	43.02
53	extinct	28.04	43.74
64	extinct	29.53	36.35
64	extinct	33.91	42.47
65	extinct	35.99	40.83
83	extinct	39.38	39.66
78	extinct	29.25	34.59
78	extinct	40.43	41.31
78	extinct	36.53	39.44
78	extinct	38.71	41.26
146	extinct	31.27	32.39
146	extinct	31.64	31.69
146	extinct	31.8	32.55
169	extinct	28.5	30.72
169	extinct	30.2	31.18
168	extinct	29.1	31.41
167	extinct	24.56	27.26
161	extinct	30.53	30.67
171	extinct	30.5	31.17
171	extinct	30.86	31.06
171	extinct	30.65	30.97
158	extinct	30.59	32.2
