Species	Status	MinT	MaxT
34	extinct	43.79	51.3
34	extinct	43.69	49.93
34	extinct	42.31	54.15
69	extinct	44.13	47.13
70	extinct	46.36	46.58
70	extinct	46.37	46.8
70	extinct	46.21	46.66
70	extinct	46.32	46.75
79	extinct	40.74	44.38
79	extinct	42.82	43.95
79	extinct	42.99	43.25
80	extinct	41.96	44.09
80	extinct	40.21	43.78
80	extinct	43.41	44.44
85	extinct	40.83	42.19
85	extinct	40.67	42.52
86	extinct	42.87	43.48
86	extinct	42.16	42.49
86	extinct	42.14	44.04
86	extinct	41.69	43.75
86	extinct	41.63	43.37
86	extinct	41.94	42.71
86	extinct	41.37	41.47
86	extinct	42.08	42.94
86	extinct	42.71	43.83
86	extinct	41.05	41.89
86	extinct	42.45	43.39
86	extinct	40.95	42.05
86	extinct	41.55	41.89
86	extinct	40.99	41.54
87	extinct	39.65	43.28
87	extinct	39.45	41.98
96	extinct	42.27	42.67
96	extinct	42.4	42.62
96	extinct	42.54	42.7
101	extinct	40.89	41.31
101	extinct	40.9	41.2
101	extinct	40.92	41.52
101	extinct	40.87	41.53
101	extinct	40.87	40.94
101	extinct	40.89	41.78
101	extinct	40.91	41.62
65	extinct	46.74	47.44
65	extinct	46.71	47.48
65	extinct	46.74	47.34
38	extinct	46.56	50.51
38	extinct	48.42	53.77
38	extinct	48.75	50.76
38	extinct	49.48	49.98
38	extinct	50.88	53.23
38	extinct	48.88	51.27
38	extinct	48.63	53.47
38	extinct	48.4	53.28
41	extinct	46.76	51.07
66	extinct	43.48	45.35
66	extinct	38.29	42.62
46	extinct	40.57	45.49
46	extinct	40.0	40.4
46	extinct	42.07	46.02
46	extinct	43.56	51.39
46	extinct	47.47	49.64
49	extinct	35.83	36.5
49	extinct	38.69	43.85
49	extinct	36.76	50.4
49	extinct	44.29	46.5
49	extinct	47.95	48.87
49	extinct	47.09	47.55
49	extinct	46.91	47.02
54	extinct	46.2	47.0
57	extinct	38.02	42.4
63	extinct	46.19	47.25
59	extinct	46.49	47.28
59	extinct	40.11	40.16
64	extinct	45.75	46.83
64	extinct	45.07	45.75
64	extinct	29.05	32.78
64	extinct	34.35	36.71
102	extinct	40.28	40.54
102	extinct	40.35	41.44
102	extinct	35.47	39.23
102	extinct	39.97	41.12
102	extinct	36.28	38.81
102	extinct	35.27	36.31
102	extinct	35.54	37.87
103	extinct	37.48	41.44
104	extinct	38.19	41.55
104	extinct	37.6	39.51
134	extinct	37.29	37.57
106	extinct	39.83	40.27
131	extinct	37.57	37.87
120	extinct	39.03	39.29
120	extinct	38.9	39.53
120	extinct	38.74	38.93
120	extinct	39.06	39.51
107	extinct	40.39	41.28
107	extinct	39.14	40.46
107	extinct	39.35	39.58
123	extinct	38.91	39.37
62	extinct	34.95	43.3
62	extinct	35.43	43.3
62	extinct	35.12	44.77
92	extinct	41.07	42.94
48	extinct	42.16	49.02
48	extinct	38.3	42.68
48	extinct	41.62	42.57
48	extinct	40.03	43.76
137	extinct	37.61	38.32
156	extinct	35.91	36.1
156	extinct	35.6	35.77
129	extinct	33.0	37.63
129	extinct	29.26	39.34
145	extinct	34.89	36.35
159	extinct	35.68	36.22
159	extinct	35.8	36.16
159	extinct	35.46	36.17
158	extinct	31.98	35.34
158	extinct	35.44	35.74
158	extinct	32.35	36.14
158	extinct	32.05	34.0
158	extinct	33.08	33.2
158	extinct	31.57	34.7
158	extinct	33.52	35.52
158	extinct	32.07	34.03
143	extinct	35.02	36.97
121	extinct	33.94	34.08
121	extinct	35.69	39.71
121	extinct	38.99	39.9
121	extinct	37.5	37.53
121	extinct	36.04	39.66
121	extinct	35.61	39.77
45	extinct	45.15	49.96
45	extinct	49.23	51.2
45	extinct	40.08	41.13
51	extinct	43.28	46.37
51	extinct	29.24	39.79
