Species	Status	MinT	MaxT
33	extinct	43.32	44.84
33	extinct	41.07	44.05
33	extinct	40.19	41.86
32	extinct	44.14	45.04
32	extinct	44.17	45.09
30	extinct	44.41	44.85
30	extinct	41.84	43.62
37	extinct	42.3	42.73
48	extinct	41.06	41.69
26	extinct	40.28	40.84
26	extinct	43.02	46.23
34	extinct	43.7	44.02
17	extinct	45.28	45.98
17	extinct	44.1	45.28
17	extinct	45.13	49.36
15	extinct	48.33	52.91
78	extinct	37.38	37.9
61	extinct	36.86	40.32
69	extinct	38.63	39.01
69	extinct	38.22	39.04
74	extinct	37.52	37.88
38	extinct	38.98	39.41
38	extinct	40.18	41.46
29	extinct	39.85	41.56
29	extinct	39.85	42.9
29	extinct	40.31	43.96
42	extinct	39.13	42.27
42	extinct	41.12	42.33
110	extinct	33.46	33.53
102	extinct	33.93	34.31
102	extinct	34.03	34.28
102	extinct	34.06	34.34
102	extinct	34.26	35.45
94	extinct	35.45	36.03
94	extinct	35.44	35.8
94	extinct	35.08	35.37
94	extinct	35.14	36.4
94	extinct	35.47	36.46
94	extinct	35.07	36.32
94	extinct	35.5	36.35
94	extinct	35.36	35.6
71	extinct	34.71	37.7
71	extinct	36.52	36.96
71	extinct	36.1	38.97
93	extinct	35.27	36.78
93	extinct	34.8	36.63
92	extinct	36.2	36.79
92	extinct	36.42	36.53
79	extinct	35.96	37.27
83	extinct	34.95	37.01
83	extinct	34.59	36.5
85	extinct	36.51	37.29
85	extinct	36.74	37.29
85	extinct	36.9	37.27
85	extinct	36.41	37.27
85	extinct	36.44	37.26
67	extinct	35.41	39.11
66	extinct	34.31	36.97
95	extinct	35.75	36.48
54	extinct	39.45	40.24
54	extinct	36.9	37.31
54	extinct	39.75	40.52
54	extinct	30.88	39.91
54	extinct	37.73	39.42
54	extinct	35.29	37.7
54	extinct	39.75	40.82
52	extinct	35.46	40.71
52	extinct	35.61	36.54
52	extinct	36.16	38.77
18	extinct	25.99	49.44
18	extinct	31.41	39.5
18	extinct	49.88	50.85
59	extinct	33.97	39.94
59	extinct	32.72	37.22
112	extinct	32.36	34.78
112	extinct	31.93	32.82
109	extinct	27.35	28.12
116	extinct	30.89	33.41
124	extinct	32.12	32.81
125	extinct	29.56	32.06
162	extinct	29.67	29.94
141	extinct	30.31	31.5
141	extinct	30.57	31.01
152	extinct	29.43	29.52
68	extinct	29.68	33.75
68	extinct	33.79	37.65
68	extinct	30.36	30.68
68	extinct	37.22	38.36
193	extinct	28.41	28.71
193	extinct	28.18	28.83
81	extinct	25.28	34.31
81	extinct	26.96	27.71
81	extinct	30.89	35.46
176	extinct	28.8	29.7
39	extinct	28.25	30.21
185	extinct	27.58	28.97
173	extinct	29.2	29.77
173	extinct	29.33	30.09
89	extinct	24.34	29.93
89	extinct	32.42	36.68
206	extinct	24.31	24.91
206	extinct	20.87	27.07
191	extinct	25.27	26.67
191	extinct	20.85	25.38
191	extinct	27.21	28.41
209	extinct	26.94	27.75
208	extinct	25.61	27.15
202	extinct	20.77	24.9
202	extinct	24.11	27.47
