Species	Status	MinT	MaxT
102	extinct	41.76	42.32
102	extinct	41.26	42.79
102	extinct	42.15	42.16
102	extinct	41.21	41.34
102	extinct	41.39	42.18
102	extinct	41.78	42.61
103	extinct	42.09	42.67
103	extinct	42.12	42.3
103	extinct	41.94	42.24
104	extinct	40.19	42.92
104	extinct	39.8	42.02
104	extinct	40.79	41.57
104	extinct	41.59	42.32
95	extinct	43.21	43.5
91	extinct	40.13	44.49
91	extinct	40.33	42.81
91	extinct	40.48	42.92
91	extinct	41.8	44.36
87	extinct	42.25	45.19
87	extinct	42.88	45.25
86	extinct	44.52	45.0
78	extinct	45.55	46.26
78	extinct	44.97	45.19
100	extinct	41.07	43.67
100	extinct	40.42	42.75
74	extinct	44.98	45.74
74	extinct	45.46	47.52
74	extinct	45.11	45.15
74	extinct	45.76	47.49
43	extinct	34.09	35.16
43	extinct	42.26	58.07
51	extinct	50.27	52.34
51	extinct	46.6	51.3
52	extinct	44.49	49.09
52	extinct	48.9	53.03
52	extinct	38.76	48.67
53	extinct	48.94	49.54
53	extinct	49.75	51.25
57	extinct	34.69	38.54
57	extinct	43.17	43.61
57	extinct	39.98	41.72
61	extinct	46.8	48.51
61	extinct	46.99	49.66
101	extinct	42.68	43.53
101	extinct	43.29	43.55
101	extinct	43.09	43.56
101	extinct	43.43	43.55
101	extinct	43.22	43.55
101	extinct	43.0	43.56
68	extinct	45.34	47.3
68	extinct	46.23	47.26
68	extinct	46.52	47.38
68	extinct	46.92	48.0
63	extinct	46.05	46.2
63	extinct	35.9	37.67
63	extinct	45.85	47.7
63	extinct	35.82	41.94
64	extinct	43.6	45.92
64	extinct	46.36	47.56
64	extinct	42.75	43.09
131	extinct	37.64	37.74
107	extinct	40.58	40.78
107	extinct	35.49	39.34
107	extinct	39.54	39.91
125	extinct	37.64	38.72
127	extinct	38.59	38.75
117	extinct	39.38	40.64
117	extinct	39.46	41.03
117	extinct	39.87	41.19
117	extinct	39.69	40.68
117	extinct	40.16	41.1
122	extinct	39.33	40.24
123	extinct	39.69	40.2
123	extinct	39.49	39.95
112	extinct	36.72	40.66
85	extinct	43.23	43.81
85	extinct	40.69	42.34
85	extinct	43.25	43.28
75	extinct	31.98	43.43
75	extinct	37.18	42.37
75	extinct	42.27	45.83
79	extinct	44.34	46.27
76	extinct	40.27	45.33
130	extinct	37.04	38.18
133	extinct	35.73	36.62
133	extinct	35.86	36.63
133	extinct	36.57	38.65
133	extinct	35.65	36.7
133	extinct	36.2	38.49
133	extinct	36.36	36.63
133	extinct	35.94	36.57
99	extinct	26.31	30.06
99	extinct	29.87	40.36
99	extinct	42.09	42.48
140	extinct	36.12	36.71
140	extinct	36.22	36.34
140	extinct	35.01	36.27
98	extinct	32.98	41.24
98	extinct	39.9	40.98
98	extinct	33.28	37.22
141	extinct	33.7	35.6
141	extinct	35.86	35.98
142	extinct	34.57	36.76
142	extinct	34.96	36.18
142	extinct	35.66	36.13
144	extinct	33.13	33.55
144	extinct	34.97	35.84
144	extinct	34.13	35.42
148	extinct	35.34	35.79
148	extinct	35.41	36.09
148	extinct	35.44	36.02
148	extinct	35.35	36.01
153	extinct	34.23	34.39
153	extinct	33.85	34.6
153	extinct	33.99	34.01
164	extinct	34.1	34.23
164	extinct	33.93	34.25
165	extinct	33.42	33.81
165	extinct	33.42	34.04
165	extinct	33.44	33.66
165	extinct	33.44	33.74
126	extinct	35.63	36.01
126	extinct	35.81	38.69
126	extinct	29.07	35.36
124	extinct	36.99	37.62
124	extinct	36.83	38.58
124	extinct	33.26	35.25
94	extinct	42.17	42.22
113	extinct	29.29	32.82
113	extinct	32.49	37.47
116	extinct	33.42	41.23
116	extinct	34.12	40.24
93	extinct	39.81	43.65
93	extinct	35.37	36.22
93	extinct	31.58	38.97
93	extinct	34.3	40.67
93	extinct	40.16	43.45
93	extinct	32.02	32.74
93	extinct	40.37	42.34
93	extinct	31.27	31.72
93	extinct	32.12	33.81
93	extinct	39.93	40.7
97	extinct	33.55	41.45
97	extinct	35.53	42.99
171	extinct	24.35	26.96
171	extinct	24.45	27.41
172	extinct	32.04	32.15
174	extinct	32.38	33.12
177	extinct	32.05	32.64
208	extinct	29.8	30.24
173	extinct	27.48	29.17
173	extinct	27.42	30.31
212	extinct	28.97	29.52
204	extinct	29.52	30.45
194	extinct	30.63	31.55
220	extinct	28.42	29.21
192	extinct	29.1	30.71
189	extinct	27.34	29.2
193	extinct	29.33	29.64
193	extinct	29.75	30.41
193	extinct	30.32	30.46
163	extinct	32.1	32.97
163	extinct	32.29	34.04
92	extinct	26.15	29.17
92	extinct	42.81	43.24
82	extinct	26.41	42.6
82	extinct	41.0	43.91
135	extinct	36.06	37.49
138	extinct	29.41	31.72
138	extinct	21.69	27.27
160	extinct	33.02	33.78
158	extinct	32.5	33.33
158	extinct	32.56	33.47
83	extinct	30.17	34.09
152	extinct	32.43	32.49
241	extinct	25.29	25.36
241	extinct	24.36	25.59
264	extinct	25.61	26.06
264	extinct	25.29	25.84
245	extinct	23.85	26.34
245	extinct	24.35	26.36
261	extinct	25.83	25.98
261	extinct	25.83	26.03
261	extinct	25.83	26.14
261	extinct	25.8	26.34
242	extinct	22.45	26.32
166	extinct	28.94	31.64
254	extinct	25.09	26.38
254	extinct	24.18	24.39
246	extinct	26.31	27.09
251	extinct	24.04	25.42
251	extinct	26.01	26.03
250	extinct	25.03	26.24
274	extinct	25.45	25.82
274	extinct	25.24	25.96
269	extinct	25.12	26.43
311	extinct	23.4	23.67
311	extinct	23.39	23.45
292	extinct	23.7	24.0
292	extinct	23.9	25.1
291	extinct	24.36	24.39
291	extinct	24.39	25.35
290	extinct	22.65	23.99
318	extinct	23.14	23.72
282	extinct	25.2	25.69
326	extinct	22.92	23.66
326	extinct	23.55	23.67
270	extinct	25.3	25.74
270	extinct	24.08	25.26
270	extinct	25.13	26.39
236	extinct	26.8	27.25
236	extinct	26.69	27.95
229	extinct	24.99	27.49
229	extinct	27.04	27.06
229	extinct	26.83	28.24
233	extinct	25.9	28.03
154	extinct	32.44	35.01
154	extinct	21.47	29.43
184	extinct	23.12	23.27
187	extinct	25.8	26.02
199	extinct	23.29	26.5
199	extinct	20.92	29.35
199	extinct	23.23	25.51
134	extinct	17.56	37.84
206	extinct	22.26	28.06
206	extinct	23.56	28.29
209	extinct	28.77	29.66
217	extinct	21.21	23.47
214	extinct	24.42	29.24
214	extinct	28.17	28.92
214	extinct	27.41	27.65
214	extinct	24.43	28.53
214	extinct	24.36	25.77
214	extinct	27.87	28.06
232	extinct	27.32	28.49
228	extinct	25.06	25.27
221	extinct	26.17	29.12
218	extinct	24.3	26.88
218	extinct	26.61	27.15
218	extinct	18.47	21.46
226	extinct	27.73	28.21
226	extinct	27.77	28.0
230	extinct	26.5	27.89
225	extinct	20.31	20.68
224	extinct	23.17	25.35
340	extinct	19.82	19.94
316	extinct	19.87	23.39
351	extinct	20.5	22.61
351	extinct	21.14	21.97
315	extinct	19.85	20.83
315	extinct	20.11	23.88
315	extinct	19.84	20.49
313	extinct	22.88	23.68
313	extinct	22.71	24.07
313	extinct	22.5	24.17
355	extinct	21.63	22.43
355	extinct	21.67	22.44
355	extinct	22.07	22.41
320	extinct	22.69	23.51
320	extinct	22.79	23.45
320	extinct	22.97	23.73
320	extinct	22.33	22.49
320	extinct	22.09	23.56
320	extinct	22.53	23.81
